CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
6	44360480	44361299	3	-1.9337	30264, 30266
6	44364106	74189778	466	-1e-4	30267, 30732
6	74228643	74229251	2	-3.8411	30733, 30734
6	74348187	88344611	235	-0.0891	30735, 30969
6	88387621	88411239	4	-2.6797	30970, 30973
6	88411272	90347567	59	-0.111	30974, 31032
6	90428325	90504447	5	-2.5218	31033, 31037
6	90604448	97702471	56	0.0363	31038, 31093
6	97715746	97730207	3	-2.2696	31094, 31096
6	99283045	111288774	261	-0.1086	31097, 31357
6	111306278	111329290	5	-2.6173	31358, 31362
6	111409068	117996991	186	0.111	31363, 31548
6	117996983	117997249	3	-2.2351	31549, 31551
6	118475761	126329564	121	0.0241	31552, 31672
6	126661502	126667419	6	-2.0358	31673, 31678
6	127469791	133108718	178	0.1124	31679, 31856
6	133136162	133138129	4	-3.0088	31857, 31860
6	133767861	136564060	55	0.0413	31861, 31915
6	136599305	136599817	5	-0.981	31916, 31920
6	136687023	144086668	150	0.0942	31921, 32070
6	144165736	144179052	5	-1.6847	32071, 32075
6	144207823	144263514	9	0.1537	32076, 32084
6	144416451	144416569	5	-4.7151	32085, 32089
6	144507850	146275961	25	0.0508	32090, 32114
6	146350745	149721697	37	0.2592	32115, 32151
6	149721710	149862673	6	-1.6035	32152, 32157
6	149893458	150016274	14	0.1889	32158, 32171
6	150063584	150067127	5	-1.2108	32172, 32176
6	150070982	151671543	59	0.1164	32177, 32235
6	151687468	151789829	14	-0.4782	32236, 32249
6	151857502	153077310	25	0.1714	32250, 32274
6	153296098	153296565	5	-2.5015	32275, 32279
6	153316399	159653926	132	0.0738	32280, 32411
6	160105945	160164801	9	-1.3646	32412, 32420
6	160169248	160196343	6	-0.1364	32421, 32426
6	160202122	160205806	5	-2.8096	32427, 32431
6	160212005	170697463	215	0.1261	32432, 32646
6	170852730	170858158	4	-4.5855	32647, 32650
6	170862217	170893598	13	-1.4541	32651, 32663
7	193329	2317881	116	-0.0166	32664, 32779
7	2400357	2404044	5	-2.4907	32780, 32784
7	2472569	6370698	149	-0.005	32785, 32933
7	6431567	6441565	4	-1.1663	32934, 32937
7	6472556	7613314	59	-0.0862	32938, 32996
7	7677525	7679978	5	-3.3252	32997, 33001
7	8009167	19184900	131	0.0357	33002, 33132
7	19739884	19748459	5	-3.189	33133, 33137
7	19765247	30634775	318	-0.0122	33138, 33455
7	30640719	30651856	3	-2.3988	33456, 33458
7	30704733	32527359	54	0.0721	33459, 33512
7	32527351	32528922	4	-3.7865	33513, 33516
7	32582847	39446233	131	-0.0279	33517, 33647
7	39610110	39611909	4	-4.4905	33648, 33651
7	39611999	42950287	38	-0.0079	33652, 33689
7	42964272	42967002	5	-4.3003	33690, 33694
7	42972105	44579696	101	-0.3956	33695, 33795
7	44611316	44613228	5	-2.9785	33796, 33800
7	44621070	54617704	167	0.0457	33801, 33967
7	54823525	54825209	4	-2.0022	33968, 33971
7	55211103	56087432	39	0.0299	33972, 34010
7	56125674	56126139	4	-2.7107	34011, 34014
7	56132045	65579907	104	-0.1268	34015, 34118
7	65592705	65617270	12	-2.0619	34119, 34130
7	65617262	73097631	106	-0.244	34131, 34236
7	73097631	73105316	6	-1.5835	34237, 34242
7	73118514	73602041	42	-0.0842	34243, 34284
7	73602062	75221839	63	-0.5645	34285, 34347
7	75401198	98519508	487	-0.0845	34348, 34834
7	98522781	98524968	2	-3.4222	34835, 34836
7	98535375	98998056	24	-0.1895	34837, 34860
7	99013784	99077350	23	-1.9182	34861, 34883
7	99077360	99686930	89	0.0683	34884, 34972
7	99687000	99696293	9	-2.1027	34973, 34981
7	99700491	99702573	5	-0.0961	34982, 34986
7	99708868	99711534	5	-1.8716	34987, 34991
7	99719921	100027814	63	-0.156	34992, 35054
7	100028028	100030747	9	-1.7228	35055, 35063
7	100033530	100285658	70	0.0733	35064, 35133
7	100304553	100304712	5	-0.8355	35134, 35138
7	100319259	100466275	20	0.0433	35139, 35158
7	100478929	100482962	4	-1.6266	35159, 35162
7	100486609	100859611	54	0.0954	35163, 35216
7	100865929	100866973	5	-0.6179	35217, 35221
7	100877642	102147249	55	0.0258	35222, 35276
7	102246392	102389818	8	-0.5787	35277, 35284
7	102389828	102769039	22	-0.0047	35285, 35306
7	102939116	102944909	5	-2.6934	35307, 35311
7	102963228	102982304	5	-0.2895	35312, 35316
7	102996139	103003897	5	-2.4706	35317, 35321
7	103051939	117501270	271	-0.0545	35322, 35592
7	117828356	117828450	4	-2.1988	35593, 35596
7	117874491	129297339	255	-0.0555	35597, 35851
7	129311345	129348967	4	-2.4957	35852, 35855
7	129479110	135122985	160	-0.0439	35856, 36015
7	135258451	135279472	5	-1.4113	36016, 36020
7	135384171	151135241	588	0.0575	36021, 36608
7	151168647	151188066	5	-1.3271	36609, 36613
7	151265856	156556484	70	0.1153	36614, 36683
7	156619286	156743413	7	-1.1295	36684, 36690
7	156798524	158109545	19	0.1174	36691, 36709
7	158457265	158482650	5	-1.9075	36710, 36714
7	158560333	158902568	15	0.0221	36715, 36729
8	193783	17094867	287	0.1416	36730, 37016
8	17100539	17137574	9	-0.7128	37017, 37025
8	17188762	20066989	80	0.0795	37026, 37105
8	20067909	20069232	4	-3.0838	37106, 37109
8	20110656	27925941	311	0.1301	37110, 37420
8	27987104	27995289	5	-1.2329	37421, 37425
8	28186773	28574712	28	0.1214	37426, 37453
8	28651401	28695224	5	-2.14	37454, 37458
8	28827828	29996115	32	0.2178	37459, 37490
8	30032626	30361951	10	-0.3273	37491, 37500
8	30469865	30469939	3	-2.4847	37501, 37503
8	30472215	33310768	55	0.1677	37504, 37558
8	33346104	33369498	6	-2.3799	37559, 37564
8	33369608	37597914	29	0.1385	37565, 37593
8	37597934	37601940	4	-0.6946	37594, 37597
8	37623062	37704498	11	0.1882	37598, 37608
8	37704511	37707169	4	-1.9283	37609, 37612
8	37732699	41355181	128	0.0244	37613, 37740
8	41387795	41397276	5	-1.9233	37741, 37745
8	41456773	42693325	79	0.066	37746, 37824
8	42693422	42694508	7	-1.5672	37825, 37831
8	42711524	56879297	152	-0.113	37832, 37983
8	56985777	56986630	4	-4.4461	37984, 37987
8	57026074	67089586	149	0.103	37988, 38136
8	67341489	67341834	5	-1.7367	38137, 38141
8	67356894	67926732	40	0.0631	38142, 38181
8	67970312	67971593	4	-3.4382	38182, 38185
8	67971605	95777499	456	0.0137	38186, 38641
8	95777494	95854643	7	-1.418	38642, 38648
8	95900219	97243748	30	0.035	38649, 38678
8	97244033	97245406	5	-1.3337	38679, 38683
8	97263193	99015945	39	0.0891	38684, 38722
8	99054961	99057224	3	-4.0449	38723, 38725
8	99101356	116631771	273	-0.1181	38726, 38998
8	117671066	118540950	30	-0.9937	38999, 39028
8	119122414	125528213	154	-0.0127	39029, 39182
8	125551494	125559283	5	-1.713	39183, 39187
8	125568554	128428416	39	-0.0388	39188, 39226
8	128750568	128751144	5	-1.4086	39227, 39231
8	130774913	144896189	354	0.0815	39232, 39585
8	144900053	144900676	5	-4.5462	39586, 39590
8	144921226	145641340	109	-0.2822	39591, 39699
8	145650387	145669319	10	-3.0014	39700, 39709
8	145689836	146002939	59	-0.0018	39710, 39768
8	146016816	146017426	5	-3.4559	39769, 39773
8	146032643	146278539	35	-0.0148	39774, 39808
9	117370	4719229	92	0.1272	39809, 39900
9	4841307	4844607	5	-2.2352	39901, 39905
9	5029860	15210178	138	0.1151	39906, 40043
9	15422979	15444616	5	-1.9397	40044, 40048
9	15474221	19076673	47	0.0794	40049, 40095
9	19089471	19102547	3	-2.6556	40096, 40098
9	19119763	19341015	10	0.0275	40099, 40108
9	19378720	19378881	3	-4.3709	40109, 40111
9	19409173	33034253	204	0.0195	40112, 40315
9	33060535	33071746	5	-5.332	40316, 40320
9	33135269	33443891	32	-0.124	40321, 40352
9	33469080	33472071	4	-2.1306	40353, 40356
9	33472262	35044242	136	-0.1364	40357, 40492
9	35061671	35067921	5	-5.3073	40493, 40497
9	35076763	37493615	188	-0.0884	40498, 40685
9	37493678	37495943	4	-1.3752	40686, 40689
9	37537120	37770023	22	-0.0588	40690, 40711
9	37784043	37784877	4	-3.3325	40712, 40715
9	37784914	80144175	231	-0.1692	40716, 40946
9	80412523	80537171	5	-3.6417	40947, 40951
9	80851398	86571228	70	-0.0414	40952, 41021
9	86586943	86590385	4	-3.1578	41022, 41025
9	86591958	88842928	35	-0.0977	41026, 41060
9	88881088	88889112	3	-1.9106	41061, 41063
9	88940296	94519752	102	-0.0923	41064, 41165
9	94843215	95078337	12	-2.3644	41166, 41177
9	95081557	100388176	200	-0.1404	41178, 41377
9	100405526	100416135	4	-3.1332	41378, 41381
9	100451814	101900365	70	-0.0535	41382, 41451
9	101983827	101984049	5	-2.7855	41452, 41456
9	101984897	103015222	25	-0.1906	41457, 41481
9	103108441	103204317	6	-1.1204	41482, 41487
9	103204344	104133600	25	0.0269	41488, 41512
9	104152899	104153083	5	-1.183	41513, 41517
9	104170284	104239229	15	-0.0401	41518, 41532
9	104302630	104309497	5	-1.6907	41533, 41537
9	104356941	105767118	15	0.0391	41538, 41552
9	106860770	106875627	4	-2.031	41553, 41556
9	106876340	111625024	66	-0.0326	41557, 41622
9	111665126	111681598	5	-1.1209	41623, 41627
9	111697942	113007082	48	0.0152	41628, 41675
9	113007104	113013649	4	-3.0052	41676, 41679
9	113013644	116021117	111	-0.0595	41680, 41790
9	116029610	116046679	10	-1.9345	41791, 41800
9	116060109	117186734	90	-0.0434	41801, 41890
9	117354822	117359866	4	-3.0851	41891, 41894
9	117359859	123904546	105	-0.0026	41895, 41999
9	123949259	124064370	6	-0.8364	42000, 42005
9	124072984	124855602	22	-0.0274	42006, 42027
9	124910470	124914663	5	-1.1713	42028, 42032
9	124929106	125145855	28	-0.0112	42033, 42060
9	125582670	125585454	5	-2.2958	42061, 42065
9	125627669	127167715	51	-0.007	42066, 42116
9	127174653	127177156	4	-3.2748	42117, 42120
9	127262434	130507322	164	-0.2159	42121, 42284
9	130549834	130550542	5	-2.9283	42285, 42289
9	130566927	131076174	80	-0.1996	42290, 42369
9	131077894	131286060	36	-0.6134	42370, 42405
9	131329245	131581324	36	-0.075	42406, 42441
9	131581345	131589398	6	-2.1305	42442, 42447
9	131598312	133543644	129	-0.2051	42448, 42576
9	133569246	133577625	5	-2.7155	42577, 42581
9	133729502	134518658	61	-0.1854	42582, 42642
9	134759469	134955140	8	-2.0435	42643, 42650
9	135042349	136201370	84	-0.3337	42651, 42734
9	136211095	136216785	7	-2.8737	42735, 42741
9	136219552	139266376	208	-0.0805	42742, 42949
9	139281928	139291437	5	-2.7756	42950, 42954
9	139301651	140066186	200	-0.1253	42955, 43154
9	140077631	140082542	5	-2.5811	43155, 43159
9	140083629	140919541	123	-0.1291	43160, 43282
10	93862	909747	16	0.0832	43283, 43298
10	1041894	1044993	5	-3.4903	43299, 43303
10	1065728	1090060	8	-0.3284	43304, 43311
10	1094795	6067892	110	0.1062	43312, 43421
10	6143266	6148191	4	-2.1755	43422, 43425
10	6257187	7762906	20	0.1052	43426, 43445
10	7817734	7841041	9	-1.8869	43446, 43454
10	7841783	11911717	31	0.053	43455, 43485
10	12041903	12071484	5	-2.4122	43486, 43490
10	12129560	12252333	16	0.0812	43491, 43506
10	12257752	12259458	4	-3.8037	43507, 43510
10	12802951	13652114	44	-0.0556	43511, 43554
10	13653627	13655808	2	-3.1642	43555, 43556
10	13717014	14881974	21	0.1292	43557, 43577
10	14882126	14938903	6	-0.4322	43578, 43583
10	14938904	15138751	30	0.1691	43584, 43613
10	15145399	15145842	5	-1.6136	43614, 43618
10	15175044	27437880	252	0.0407	43619, 43870
10	27444463	27459049	5	-1.6933	43871, 43875
10	27499981	43090025	199	0.0553	43876, 44074
10	43288400	43292436	5	-1.2287	44075, 44079
10	43596047	51562329	235	-0.0502	44080, 44314
10	51579260	51582845	4	-1.0101	44315, 44318
10	51584645	51768731	7	-2.2829	44319, 44325
10	51768810	56077048	46	-0.0267	44326, 44371
10	58119473	58120083	5	-1.826	44372, 44376
10	59976008	60124637	11	0.0512	44377, 44387
10	60145390	60150577	6	-0.8505	44388, 44393
10	60273081	61898743	30	0.0139	44394, 44423
10	62544557	62551755	5	-2.7112	44424, 44428
10	62648443	70673165	146	-0.0809	44429, 44574
10	70719936	70748867	7	-2.3166	44575, 44581
10	70748884	70915595	9	-0.2951	44582, 44590
10	70916806	70958204	9	-1.3532	44591, 44599
10	70987107	71969415	56	0.0134	44600, 44655
10	71969410	71978544	4	-2.2842	44656, 44659
10	72015449	74914080	158	-0.024	44660, 44817
10	74914078	74920301	4	-2.9363	44818, 44821
10	74937668	75011683	15	-0.698	44822, 44836
10	75059375	79686029	147	-0.1106	44837, 44983
10	79764636	79795370	8	-3.4257	44984, 44991
10	79796974	94239163	361	-0.1133	44992, 45352
10	94366965	94381154	5	-3.9513	45353, 45357
10	94449835	99093955	201	-0.0446	45358, 45558
10	99094018	99205549	14	-0.9501	45559, 45572
10	99211516	99214524	5	0.2055	45573, 45577
10	99228127	99237130	5	-0.9048	45578, 45582
10	99327712	102088987	161	-0.0449	45583, 45743
10	102107951	102114269	5	-2.235	45744, 45748
10	102239668	104111090	156	-0.1619	45749, 45904
10	104119137	104126878	4	-1.8304	45905, 45908
10	104156213	105152043	107	-0.0684	45909, 46015
10	105165737	105181330	5	-1.8848	46016, 46020
10	105207198	112039795	96	0.0488	46021, 46116
10	112057311	112058509	5	-1.7421	46117, 46121
10	112257976	112262635	5	0.024	46122, 46126
10	112340726	112350228	5	-1.8192	46127, 46131
10	112540583	112724256	20	0.0741	46132, 46151
10	112724387	112764442	4	-1.4906	46152, 46155
10	112837968	115609826	58	0.0301	46156, 46213
10	115612524	115657914	7	-0.9325	46214, 46220
10	115804377	120789792	135	0.0935	46221, 46355
10	120818829	120830587	5	-2.4945	46356, 46360
10	120871380	124909170	152	0.0647	46361, 46512
10	124914533	124917374	5	-2.1037	46513, 46517
10	125426215	127515211	76	0.0741	46518, 46593
10	127516185	127520187	3	-1.7886	46594, 46596
10	127542540	135087322	143	0.1177	46597, 46739
10	135103378	135123403	10	-1.2882	46740, 46749
10	135139513	135439049	45	0.1545	46750, 46794
11	193748	244189	26	-0.4174	46795, 46820
11	244421	247406	4	-3.0816	46821, 46824
11	279432	314939	23	-0.0893	46825, 46847
11	320575	320696	3	-1.064	46848, 46850
11	369937	804274	115	0.0322	46851, 46965
11	810302	811662	4	-2.1023	46966, 46969
11	819837	837526	15	0.0505	46970, 46984
11	840418	842436	4	-2.968	46985, 46988
11	865508	2997273	174	-0.0265	46989, 47162
11	3050268	3062157	5	-3.3142	47163, 47167
11	3125475	4091357	59	-0.0348	47168, 47226
11	4127402	4142982	5	-5.233	47227, 47231
11	4406945	6630178	132	0.0753	47232, 47363
11	6630171	6704445	24	-0.5218	47364, 47387
11	6953664	7984890	45	0.1328	47388, 47432
11	8009211	8014445	4	-2.5502	47433, 47436
11	8111766	8496329	20	0.0853	47437, 47456
11	8705551	8706440	5	-3.4578	47457, 47461
11	8736212	9517861	57	-0.2029	47462, 47518
11	9519265	9603192	6	-3.9718	47519, 47524
11	9715694	10645390	35	-0.0244	47525, 47559
11	10776626	10786196	5	-2.1558	47560, 47564
11	10823626	11374292	8	-0.7773	47565, 47572
11	11374335	14317325	63	-0.0029	47573, 47635
11	14498549	14539238	10	-3.3773	47636, 47645
11	14666446	17035712	40	-0.0732	47646, 47685
11	17097140	17098785	4	-3.2444	47686, 47689
11	17156656	18497125	105	-0.0916	47690, 47794
11	18528407	18537662	4	-2.6057	47795, 47798
11	18579777	31531460	194	5e-4	47799, 47992
11	31531474	31616449	4	-2.3513	47993, 47996
11	31822266	32610187	17	-0.1556	47997, 48013
11	32610556	32615512	3	-1.7408	48014, 48016
11	32636374	33080607	25	0.0706	48017, 48041
11	33123746	33163307	6	-2.3354	48042, 48047
11	33163429	34098008	37	-0.0605	48048, 48084
11	34133736	34152979	5	-1.8043	48085, 48089
11	34194754	43423077	109	-0.0162	48090, 48198
11	43772455	43904739	6	-1.0661	48199, 48204
11	43905547	46747709	142	0.0219	48205, 48346
11	46797891	46818461	5	-3.0468	48347, 48351
11	46905434	47435061	54	-0.0078	48352, 48405
11	47445623	47446685	5	-2.1451	48406, 48410
11	47464307	57414470	141	-0.2491	48411, 48551
11	57427049	57428272	5	-2.5539	48552, 48556
11	57457527	60638486	206	-0.1149	48557, 48762
11	60668780	60670262	5	-3.9858	48763, 48767
11	60687263	61058318	35	0.024	48768, 48802
11	61089113	61099103	5	-2.9057	48803, 48807
11	61106759	62340113	133	-0.2436	48808, 48940
11	62344678	62358895	4	-3.4682	48941, 48944
11	62358916	62402382	26	-0.1958	48945, 48970
11	62416522	62417159	5	-1.1755	48971, 48975
11	62433921	62521151	50	-0.2818	48976, 49025
11	62529350	62530466	5	-2.8176	49026, 49030
11	62543895	62559392	14	-0.1036	49031, 49044
11	62569413	62606825	15	-2.8099	49045, 49059
11	62648592	64082390	180	-0.094	49060, 49239
11	64084569	64084811	5	-1.9795	49240, 49244
11	64085779	64527200	44	-0.0675	49245, 49288
11	64536923	64540957	5	-3.063	49289, 49293
11	64566924	64757268	44	-0.0671	49294, 49337
11	64785861	64786139	5	-2.2222	49338, 49342
11	64800003	64881053	40	-0.2252	49343, 49382
11	64884526	64889084	10	-2.2721	49383, 49392
11	64891991	65046242	21	-0.4849	49393, 49413
11	65046251	65048577	4	-2.4524	49414, 49417
11	65088445	65714939	149	-0.1559	49418, 49566
11	65715012	65767620	11	-1.4177	49567, 49577
11	65770827	65771172	4	-5.1335	49578, 49581
11	65779610	65810990	15	-0.0525	49582, 49596
11	65819966	65824414	4	-1.7126	49597, 49600
11	65977871	66367108	100	-0.1966	49601, 49700
11	66384285	66384413	4	-1.8684	49701, 49704
11	66384405	67353613	159	-0.1422	49705, 49863
11	67375927	67378046	5	-1.6939	49864, 49868
11	67396448	67434056	20	-0.0383	49869, 49888
11	67800593	67800733	5	-1.4631	49889, 49893
11	67811669	68566827	44	-0.1476	49894, 49937
11	68574937	68665423	9	-1.033	49938, 49946
11	68673655	69456222	26	-0.2124	49947, 49972
11	69457785	69488073	9	-2.987	49973, 49981
11	69518403	74994533	301	-0.1859	49982, 50282
11	75112710	75115103	4	-3.0485	50283, 50286
11	75141008	77340870	102	-0.0494	50287, 50388
11	77340900	77348653	3	-2.0838	50389, 50391
11	77412576	77583246	10	0.0122	50392, 50401
11	77669807	77702213	5	-2.4585	50402, 50406
11	77728063	77775241	10	-0.0099	50407, 50416
11	77784154	77790726	6	-1.564	50417, 50422
11	77825315	82705152	50	-0.0435	50423, 50472
11	82876819	82879586	5	-1.3601	50473, 50477
11	82917136	93517809	186	-0.052	50478, 50663
11	93517810	93527202	4	-1.5752	50664, 50667
11	93554214	108010846	314	0.0515	50668, 50981
11	108055981	108059934	5	-1.4439	50982, 50986
11	108121517	108389018	20	0.2027	50987, 51006
11	108547870	108562639	5	-2.1564	51007, 51011
11	109294470	115111118	244	0.0694	51012, 51255
11	116633752	116658576	10	-1.4083	51256, 51265
11	116661200	118427632	162	0.0769	51266, 51427
11	118453970	118461109	5	-2.0238	51428, 51432
11	118495765	118501975	5	0.2914	51433, 51437
11	118634006	118651910	4	-1.0339	51438, 51441
11	118656799	118849929	21	0.1514	51442, 51462
11	118869235	118982054	38	-0.9284	51463, 51500
11	119001438	119002326	5	-3.3439	51501, 51505
11	119020874	122852238	134	0.1057	51506, 51639
11	122930588	122931908	4	-2.1565	51640, 51643
11	122954422	125479363	120	0.1392	51644, 51763
11	125497635	125503244	4	-4.8612	51764, 51767
11	125513697	134257463	241	0.0356	51768, 52008
12	247583	4763566	185	0.073	52009, 52193
12	4763599	4766998	4	-1.5692	52194, 52197
12	4829947	6601594	70	0.1144	52198, 52267
12	6601596	6711345	29	-1.056	52268, 52296
12	6729885	6959737	69	0.0311	52297, 52365
12	6961440	6969380	5	-1.7533	52366, 52370
12	6976739	6978496	7	-0.6387	52371, 52377
12	6978532	7065322	32	0.0576	52378, 52409
12	7077675	7079425	5	-4.218	52410, 52414
12	7090233	12940340	450	0.0759	52415, 52864
12	12967096	12974323	5	-2.5787	52865, 52869
12	13061292	14927518	55	0.0786	52870, 52924
12	14927515	14927561	2	-1.7702	52925, 52926
12	14927565	15822742	62	0.0276	52927, 52988
12	16036475	16048431	5	-0.7912	52989, 52993
12	16109936	21531287	89	0.1062	52994, 53082
12	21593316	21608140	5	-2.1156	53083, 53087
12	21630874	48963719	527	-0.0743	53088, 53614
12	49065596	49073517	4	-2.1075	53615, 53618
12	49075209	49500762	88	-0.2079	53619, 53706
12	49522426	49523357	4	-3.0872	53707, 53710
12	49579462	49580470	5	-0.0545	53711, 53715
12	49663606	49663754	2	-4.9063	53716, 53717
12	49666108	50367364	86	-0.1307	53718, 53803
12	50388223	50396100	5	-1.8979	53804, 53808
12	50470991	53647143	318	-0.0517	53809, 54126
12	53663106	53670507	5	-2.5187	54127, 54131
12	53689660	53837319	32	-0.1508	54132, 54163
12	53837355	53849776	6	-1.0703	54164, 54169
12	53854784	54736080	102	-0.189	54170, 54271
12	54737007	54741628	4	-3.3547	54272, 54275
12	54757107	56352329	124	-0.0506	54276, 54399
12	56360881	56380839	6	-0.8805	54400, 54405
12	56380849	56822058	104	-0.1446	54406, 54509
12	56824004	56827634	4	-1.668	54510, 54513
12	56847435	57011232	25	-0.1999	54514, 54538
12	57037250	57039086	4	-1.9811	54539, 54542
12	57039621	57066751	9	-0.2924	54543, 54551
12	57106937	57107460	4	-2.9288	54552, 54555
12	57108384	57135346	7	-0.5277	54556, 54562
12	57140571	57146004	4	-3.5842	54563, 54566
12	57167806	57870985	100	-0.0745	54567, 54666
12	57882873	57898060	5	-2.6741	54667, 54671
12	57910775	68724949	274	-0.1596	54672, 54945
12	69044221	69986788	53	-0.9506	54946, 54998
12	70004163	80211221	168	-0.0777	54999, 55166
12	80211216	80239175	4	-1.9288	55167, 55170
12	81101633	81769584	29	0.0631	55171, 55199
12	82750750	82752025	5	-0.963	55200, 55204
12	82752439	93788394	160	0.0087	55205, 55364
12	93788411	93881342	14	-0.8568	55365, 55378
12	93966765	95676274	44	0.0276	55379, 55422
12	95869835	95888865	5	-1.1662	55423, 55427
12	95927040	96181208	10	0.2133	55428, 55437
12	96255019	96259150	4	-4.9316	55438, 55441
12	96284681	96717864	30	0.0352	55442, 55471
12	97313778	97330596	5	-3.0748	55472, 55476
12	98909772	100502171	49	-0.0962	55477, 55525
12	100598799	100604113	4	-1.4194	55526, 55529
12	100606270	101680133	37	0.028	55530, 55566
12	101693775	101723100	4	-2.0301	55567, 55570
12	101790313	104517118	111	-0.0324	55571, 55681
12	104519890	104520036	3	-1.8089	55682, 55684
12	104697873	105321842	20	-0.1774	55685, 55704
12	105381935	105385538	5	-1.1887	55705, 55709
12	105455461	106715409	32	0.096	55710, 55741
12	106763399	106824135	5	-2.5219	55742, 55746
12	107080785	107371757	16	0.2536	55747, 55762
12	107372014	107975032	10	-0.2801	55763, 55772
12	108003984	108082273	5	0.2217	55773, 55777
12	108086810	108091340	4	-1.6175	55778, 55781
12	108140152	108912450	24	0.0634	55782, 55805
12	108932719	108959189	10	-3.3605	55806, 55815
12	108985691	110009484	69	0.0702	55816, 55884
12	110009487	110019356	6	-0.9177	55885, 55890
12	110206044	110581200	40	-0.0794	55891, 55930
12	110734453	110771038	5	-2.587	55931, 55935
12	110824234	110930932	21	-0.5227	55936, 55956
12	110930935	110933838	3	-2.8453	55957, 55959
12	110933925	112460077	87	-0.0904	55960, 56046
12	112498082	112509744	4	-1.1328	56047, 56050
12	112516475	112580065	6	-0.1345	56051, 56056
12	112844677	112846087	3	-2.8497	56057, 56059
12	112884158	113592228	40	0.0416	56060, 56099
12	113612443	113617055	5	-2.2376	56100, 56104
12	113624696	118298129	102	0.0119	56105, 56206
12	118457472	118462747	5	-1.7393	56207, 56211
12	118473014	118817975	25	-0.1578	56212, 56236
12	118823960	118838507	3	-2.058	56237, 56239
12	119419787	120621413	44	-0.0175	56240, 56283
12	120635248	120637009	4	-3.1594	56284, 56287
12	120637191	123749883	288	-0.163	56288, 56575
12	123751730	124144096	46	-1.0431	56576, 56621
12	124156069	125397656	41	0.0234	56622, 56662
12	125398011	125470781	6	-1.6515	56663, 56668
12	125478446	131306258	49	0.0322	56669, 56717
12	131357571	131359230	5	-6.1672	56718, 56722
12	131456056	132425855	25	-0.1319	56723, 56747
12	132445491	132632250	13	-1.6419	56748, 56760
12	132632245	133294140	32	-0.2692	56761, 56792
12	133324446	133331291	5	-3.8872	56793, 56797
12	133381389	133810758	63	0.0978	56798, 56860
13	19751240	31037457	308	-0.2149	56861, 57168
13	31205121	31211997	5	-1.9995	57169, 57173
13	31318220	33704032	74	0.0302	57174, 57247
13	34395286	34404883	4	-1.4377	57248, 57251
13	34404893	37569642	67	-0.0204	57252, 57318
13	37576666	37581158	5	-1.9566	57319, 57323
13	37602355	45768608	194	-0.0316	57324, 57517
13	45781562	45975250	9	-1.6089	57518, 57526
13	45975312	46066304	9	-0.6868	57527, 57535
13	46149041	48615159	64	-0.0434	57536, 57599
13	48654084	48807602	6	-2.673	57600, 57605
13	48830312	51921371	108	0.0384	57606, 57713
13	51956159	52026572	8	-3.0379	57714, 57721
13	52234774	52593181	21	-0.0109	57722, 57742
13	52598170	52598809	4	-3.341	57743, 57746
13	52603098	53238187	34	-0.1125	57747, 57780
13	53241032	53250416	3	-2.7718	57781, 57783
13	53250430	73293176	52	0.0517	57784, 57835
13	73293167	73355764	11	-1.1964	57836, 57846
13	73357746	107165141	346	0.1114	57847, 58192
13	107211868	107220133	5	-0.9912	58193, 58197
13	108518287	113055437	90	0.1089	58198, 58287
13	113208372	113223554	4	-2.2995	58288, 58291
13	113333786	113819430	30	0.08	58292, 58321
13	113839857	113854767	5	-1.2275	58322, 58326
13	113883779	114157826	30	0.1429	58327, 58356
13	114277591	114287553	5	-0.9804	58357, 58361
13	114307672	114817561	19	0.1675	58362, 58380
13	115002343	115012425	5	-3.2131	58381, 58385
13	115047212	115090544	10	0.1746	58386, 58395
14	19553559	21831233	169	-0.3379	58396, 58564
14	21834646	21838032	3	-4.0364	58565, 58567
14	21870637	21993752	25	-0.3707	58568, 58592
14	23057837	23057972	5	-2.6423	58593, 58597
14	23072373	23299437	17	-0.3002	58598, 58614
14	23299429	23303405	4	-1.6709	58615, 58618
14	23303395	23397747	28	-0.2365	58619, 58646
14	23397743	23421849	6	-1.7996	58647, 58652
14	23443273	23465426	15	-0.0969	58653, 58667
14	23495487	23502895	9	-4.8817	58668, 58676
14	23503974	23791008	53	-0.485	58677, 58729
14	23791002	23792596	3	-2.5941	58730, 58732
14	23817764	24684962	157	-0.2727	58733, 58889
14	24687347	24739275	22	-1.0989	58890, 58911
14	24739657	31112551	109	-0.2715	58912, 59020
14	31122704	31143142	4	-2.7737	59021, 59024
14	31346856	34904495	53	-0.2136	59025, 59077
14	34904485	34998588	7	-1.6409	59078, 59084
14	35002701	35331380	16	-0.4105	59085, 59100
14	35476506	35482685	5	-3.6586	59101, 59105
14	35522477	35739664	21	-0.6598	59106, 59126
14	35780003	35782165	5	-4.4306	59127, 59131
14	35872041	39628728	84	-0.0873	59132, 59215
14	39644574	39784004	14	-0.9668	59216, 59229
14	39796054	45700379	46	-0.073	59230, 59275
14	45700431	45711334	3	-1.6522	59276, 59278
14	45711962	47566264	11	-0.2383	59279, 59289
14	50052678	50085634	8	-3.075	59290, 59297
14	50085640	50088122	5	-0.8849	59298, 59302
14	50088180	50101699	9	0.1283	59303, 59311
14	50131378	50133115	3	-3.9155	59312, 59314
14	50140839	53149054	134	0.0373	59315, 59448
14	53175512	53180702	5	-3.2515	59449, 59453
