GENE	BF
DZIP3	-8.708
E2F1	5.724
E2F2	-8.046
E2F3	-1.086
E2F4	-7.279
E2F5	-6.934
E2F6	-1.291
E2F7	-3.194
E2F8	-4.281
E4F1	0.842
EAF1	0.147
EAF2	-5.484
EAPP	-3.095
EARS2	-6.291
EBAG9	-2.867
EBF1	-4.561
EBF2	-7.562
EBF3	-6.246
EBF4	-9.480
EBI3	-5.277
EBLN1	0.240
EBLN2	-9.476
EBNA1BP2	7.661
EBP	-11.178
EBPL	3.742
ECD	12.938
ECE1	-4.677
ECE2	-12.244
ECEL1	-6.504
ECH1	-6.055
ECHDC1	-19.815
ECHDC2	-2.514
ECHDC3	-3.406
ECHS1	-11.908
ECI1	-4.924
ECI2	-1.124
ECM1	-6.034
ECM2	-1.578
ECSIT	-15.019
ECT2	3.044
ECT2L	-4.658
EDA	-0.582
EDA2R	-6.977
EDAR	-18.191
EDARADD	-3.990
EDC3	-4.720
EDC4	-5.286
EDDM3A	-8.014
EDDM3B	-5.250
EDEM1	-8.294
EDEM2	-11.215
EDEM3	-1.429
EDF1	-4.449
EDIL3	-2.400
EDN1	-4.708
EDN2	-8.746
EDN3	-10.892
EDNRA	-6.628
EDNRB	-9.241
EEA1	-4.346
EED	-5.432
EEF1A1	6.753
EEF1A2	-2.218
EEF1B2	4.954
EEF1D	-13.139
EEF1E1	-1.636
EEF1G	-5.089
EEF2	8.237
EEF2K	-2.458
EEFSEC	-1.611
EEPD1	-9.049
EFCAB1	-8.617
EFCAB11	-14.666
EFCAB12	-0.915
EFCAB13	-14.209
EFCAB14	-6.869
EFCAB2	-4.986
EFCAB3	-4.420
EFCAB4A	-7.037
EFCAB4B	-7.664
EFCAB5	-7.791
EFCAB6	-5.643
EFCAB7	-10.348
EFCAB9	-14.969
EFCC1	-11.990
EFEMP1	-8.491
EFEMP2	-9.613
EFHB	-9.037
EFHC1	-5.988
EFHC2	-6.452
EFHD1	-14.147
EFHD2	-1.792
EFNA1	-7.897
EFNA2	-10.947
EFNA3	-5.540
EFNA4	-9.810
EFNA5	-7.941
EFNB1	-1.695
EFNB2	-7.169
EFNB3	-8.634
EFR3A	-5.167
EFR3B	-9.081
EFS	-9.495
EFTUD1	20.971
EFTUD2	10.313
EGF	-1.504
EGFL6	-6.886
EGFL7	2.490
EGFL8	-9.107
EGFLAM	-17.353
EGFR	-8.237
EGLN1	-5.935
EGLN2	-9.628
EGLN3	-8.052
EGR1	-4.544
EGR2	11.480
EGR3	-8.047
EGR4	-8.167
EHBP1	-8.639
EHBP1L1	-9.220
EHD1	-4.668
EHD2	-9.642
EHD3	-10.803
EHD4	-10.166
EHF	-4.595
EHHADH	-5.148
EHMT1	-8.387
EHMT2	3.132
EID1	-4.656
EID2	-9.030
EID2B	-9.020
EID3	-10.352
EIF1	26.264
EIF1AD	2.108
EIF1AX	38.103
EIF1AY	1.075
EIF1B	-9.510
EIF2A	-6.622
EIF2AK1	-9.401
EIF2AK2	-11.348
EIF2AK3	-12.252
EIF2AK4	-6.233
EIF2B1	-6.117
EIF2B2	25.639
EIF2B3	38.505
EIF2B4	30.873
EIF2B5	9.189
EIF2D	-12.870
EIF2S1	19.520
EIF2S2	21.488
EIF2S3	12.958
EIF3A	26.490
EIF3B	27.250
EIF3C	5.751
EIF3CL	1.537
EIF3D	12.848
EIF3E	10.280
EIF3F	13.573
EIF3G	5.101
EIF3H	-4.087
EIF3I	20.321
EIF3J	17.487
EIF3K	-8.796
EIF3L	-6.975
EIF3M	2.443
EIF4A1	7.884
EIF4A2	-7.400
EIF4A3	34.942
EIF4B	1.069
EIF4E	12.260
EIF4E1B	-12.217
EIF4E2	1.746
EIF4E3	-5.610
EIF4EBP1	-4.163
EIF4EBP2	2.032
EIF4EBP3	-5.293
EIF4ENIF1	-4.049
EIF4G1	3.978
EIF4G2	-11.409
EIF4G3	-7.111
EIF4H	-0.503
EIF5	19.190
EIF5A	-1.861
EIF5A2	-10.100
EIF5AL1	1.988
EIF5B	12.743
EIF6	7.731
ELAC1	-7.260
ELAC2	3.396
ELANE	-7.630
ELAVL1	3.560
ELAVL2	-11.930
ELAVL3	-3.914
ELAVL4	-6.716
ELF1	-6.224
ELF2	5.038
ELF3	-7.016
ELF4	-5.440
ELF5	-5.626
ELFN1	-10.528
ELFN2	-7.055
ELK1	0.237
ELK3	-6.179
ELK4	-5.418
ELL	4.210
ELL2	-5.142
ELL3	-4.900
ELMO1	-13.473
ELMO2	3.747
ELMO3	-7.698
ELMOD1	-7.474
ELMOD2	-8.936
ELMOD3	1.098
ELMSAN1	-2.613
ELN	-8.823
ELOF1	2.271
ELOVL1	-4.997
ELOVL2	-7.303
ELOVL3	-4.946
ELOVL4	-0.511
ELOVL5	-21.185
ELOVL6	-10.304
ELOVL7	-9.381
ELP2	-1.369
ELP3	1.920
ELP4	3.852
ELP5	-2.422
ELP6	2.837
ELSPBP1	-8.128
ELTD1	-7.937
EMB	-5.065
EMC1	-13.013
EMC10	-8.898
EMC2	-4.813
EMC3	2.021
EMC4	0.162
EMC6	-9.158
EMC7	6.912
EMC8	1.255
EMC9	-1.841
EMCN	-8.959
EMD	-10.883
EME1	-11.071
EME2	-7.499
EMID1	-1.911
EMILIN1	-6.034
EMILIN2	-12.343
EMILIN3	-10.219
EML1	-9.037
EML2	-3.234
EML3	-6.017
EML4	-11.423
EML5	4.200
EML6	-5.149
EMP1	-2.788
EMP2	-0.912
EMP3	-13.035
EMR1	-10.743
EMR2	-4.134
EMR3	-6.223
EMX1	-10.455
EMX2	-11.863
EN1	-12.219
EN2	-11.636
ENAH	2.515
ENAM	-5.995
ENC1	-16.925
ENDOD1	-3.100
ENDOG	0.607
ENDOU	-6.135
ENDOV	-9.645
ENG	-10.029
ENGASE	-7.689
ENHO	-2.733
ENKD1	-1.057
ENKUR	-5.482
ENO1	-4.317
ENO2	-5.744
ENO3	-6.990
ENOPH1	-8.277
ENOSF1	-10.042
ENOX1	-9.215
ENOX2	-6.266
ENPEP	-6.417
ENPP1	-5.367
ENPP2	-9.256
ENPP3	-0.109
ENPP4	-9.650
ENPP5	-4.099
ENPP6	-6.297
ENPP7	-6.468
ENSA	-7.467
ENTHD1	-10.567
ENTHD2	-3.560
ENTPD1	-3.284
ENTPD2	-6.067
ENTPD3	-11.503
ENTPD4	1.969
ENTPD5	-5.824
ENTPD6	-4.903
ENTPD7	-4.623
ENTPD8	-5.350
ENY2	2.598
EOGT	-2.125
EOMES	-6.043
EP300	-5.696
EP400	4.626
EPAS1	-3.655
EPB41	-14.526
EPB41L1	-16.244
EPB41L2	-9.726
EPB41L3	-13.766
EPB41L4A	-4.687
EPB41L4B	-10.605
EPB41L5	-3.554
EPB42	-5.540
EPC1	-4.580
EPC2	0.941
EPCAM	4.856
EPDR1	-16.623
EPG5	-5.252
EPGN	-5.024
EPHA1	-9.755
EPHA10	-16.007
EPHA2	-9.825
EPHA3	-6.783
EPHA4	-7.051
EPHA5	-9.784
EPHA6	-10.135
EPHA7	-8.161
EPHA8	-9.346
EPHB1	-5.996
EPHB2	-11.634
EPHB3	-7.356
EPHB4	-10.376
EPHB6	-7.716
EPHX1	-9.175
EPHX2	0.592
EPHX3	-8.700
EPHX4	-2.452
EPM2A	-5.941
EPM2AIP1	-0.484
EPN1	-9.327
EPN2	-9.505
EPN3	-5.793
EPO	-6.801
EPOR	-7.263
EPPIN	-12.477
EPPIN-WFDC6	-0.770
EPRS	27.600
EPS15	-2.259
EPS15L1	-5.376
EPS8	-7.028
EPS8L1	-7.123
EPS8L2	-5.068
EPS8L3	-6.143
EPSTI1	-12.710
EPT1	-9.535
EPX	-11.577
EPYC	-11.423
EQTN	-5.737
ERAL1	-9.293
ERAP1	-3.117
ERAP2	-6.635
ERAS	-11.848
ERBB2	-11.991
ERBB2IP	-7.474
ERBB3	-5.016
ERBB4	-3.986
ERC1	-9.845
ERC2	-4.118
ERCC1	-2.921
ERCC2	-1.879
ERCC3	4.294
ERCC4	-6.613
ERCC5	-10.533
ERCC6	-6.778
ERCC6-PGBD3	-0.883
ERCC6L	6.111
ERCC6L2	0.884
ERCC8	-7.866
EREG	-8.117
ERF	-5.354
ERG	-3.927
ERGIC1	-11.147
ERGIC2	-7.161
ERGIC3	-11.797
ERH	13.054
ERI1	-4.482
ERI2	-2.322
ERI3	-7.635
ERICH1	-9.080
ERLEC1	-9.315
ERLIN1	-5.133
ERLIN2	-5.436
ERMAP	-7.645
ERMARD	-6.436
ERMN	-9.253
ERMP1	-6.561
ERN1	-6.473
ERN2	-8.449
ERO1L	-7.205
ERO1LB	-7.550
ERP27	-13.141
ERP29	-8.009
ERP44	-7.383
ERRFI1	-1.093
ERV3-1	-12.584
ERVFRD-1	-12.782
ERVV-1	-0.305
ERVV-2	-2.339
ERVW-1	-0.062
ESAM	-2.347
ESCO1	-1.164
ESCO2	8.271
ESD	-6.611
ESF1	-2.204
ESM1	-5.514
ESPL1	7.698
ESPN	-7.683
ESPNL	-7.345
ESR1	-6.487
ESR2	-4.223
ESRP1	-2.445
ESRP2	-8.969
ESRRA	-8.720
ESRRB	-11.550
ESRRG	-4.155
ESX1	-7.953
ESYT1	0.829
ESYT2	-6.090
ESYT3	-5.001
ETAA1	-11.096
ETF1	0.551
ETFA	-9.826
ETFB	-7.138
ETFDH	-8.782
ETHE1	-5.508
ETNK1	-8.400
ETNK2	-5.027
ETNPPL	-9.556
ETS1	-1.279
ETS2	-4.421
ETV1	-5.142
ETV2	-7.445
ETV3	-12.560
ETV3L	-5.911
ETV4	-7.542
ETV5	-7.646
ETV6	-7.449
ETV7	-13.555
EVA1A	-1.659
EVA1B	-8.118
EVA1C	-5.057
EVC	-9.343
EVC2	-8.382
EVI2A	-6.651
EVI2B	-4.646
EVI5	-11.699
EVI5L	-5.022
EVL	-10.179
EVPL	-3.288
EVPLL	-5.946
EVX1	-6.011
EVX2	-9.855
EWSR1	7.987
EXD1	-10.462
EXD2	-8.943
EXD3	-9.123
EXO1	-6.224
EXO5	-13.852
EXOC1	6.919
EXOC2	2.336
EXOC3	6.592
EXOC3L1	-5.765
EXOC3L2	-5.883
EXOC3L4	-12.619
EXOC4	4.044
EXOC5	2.525
EXOC6	-3.270
EXOC6B	0.081
EXOC7	-2.828
EXOC8	6.694
EXOG	0.201
EXOSC1	-0.237
EXOSC10	-4.450
EXOSC2	-0.572
EXOSC3	8.072
EXOSC4	1.179
EXOSC5	-2.088
EXOSC6	-1.266
EXOSC7	1.296
EXOSC8	2.057
EXOSC9	16.631
EXPH5	-5.647
EXT1	2.510
EXT2	-0.837
EXTL1	-6.391
EXTL2	1.473
EXTL3	4.664
EYA1	-4.713
EYA2	-9.666
EYA3	-7.204
EYA4	-6.276
EYS	-7.990
EZH1	-3.301
EZH2	1.771
EZR	-2.460
F10	-8.757
F11	-9.614
F11R	-5.362
F12	-6.200
F13A1	-7.370
F13B	2.795
F2	-2.496
F2R	8.003
F2RL1	-8.005
F2RL2	-11.046
F2RL3	-13.044
F3	-5.183
F5	-8.488
F7	-2.947
F8	-14.037
F8A3	-0.065
F9	-1.543
FA2H	-6.757
FAAH	-8.654
FAAH2	-7.299
FABP1	-3.042
FABP12	-9.378
FABP2	-8.939
FABP3	-8.079
FABP4	-4.011
FABP5	-2.453
FABP6	-4.865
FABP7	-6.933
FADD	-5.758
FADS1	-9.975
FADS2	-8.135
FADS3	-9.982
FADS6	-4.621
FAF1	-11.248
FAF2	-7.461
FAH	-2.344
FAHD1	-4.811
FAHD2A	-2.428
FAHD2B	-1.959
FAIM	-6.544
FAIM2	-7.531
FAIM3	-6.746
FAM101A	-4.745
FAM102A	-7.079
FAM102B	-7.319
FAM103A1	8.230
FAM104A	-10.939
FAM104B	-0.459
FAM105A	0.689
FAM105B	-7.723
FAM107A	-4.888
FAM107B	-12.169
FAM109A	-5.668
FAM109B	-7.445
FAM110A	-14.771
FAM110B	-4.632
FAM110C	-8.046
FAM110D	-5.262
FAM111A	-7.398
FAM111B	-8.315
FAM114A1	-9.177
FAM114A2	-5.302
FAM115A	1.285
FAM115C	-5.136
FAM117A	-5.950
FAM117B	-6.986
FAM118A	-7.024
FAM118B	-6.940
FAM120A	-2.761
FAM120AOS	-5.686
FAM120B	-9.574
FAM120C	-5.299
FAM122A	-2.505
FAM122B	-9.650
FAM122C	-8.921
FAM124A	-13.528
FAM124B	-8.165
FAM126A	-5.139
FAM126B	-12.247
FAM127A	-3.233
FAM127B	-1.331
FAM127C	-2.471
FAM129A	-6.220
FAM129B	-11.604
FAM129C	-8.651
FAM131A	-9.908
FAM131B	-10.101
FAM131C	-5.220
FAM132A	-4.800
FAM133A	-2.845
FAM133B	-0.267
FAM134A	-13.677
FAM134B	-9.538
FAM134C	-8.728
FAM135A	-4.621
FAM135B	-10.128
FAM136A	-2.312
FAM13A	-4.934
FAM13B	-2.559
FAM13C	-9.415
FAM149A	-7.010
FAM149B1	-4.132
FAM150A	-5.891
FAM150B	-8.049
FAM151A	-4.602
FAM151B	-4.113
FAM153A	-4.490
FAM153B	-1.162
FAM154A	-5.089
FAM154B	-3.972
FAM155A	-7.071
FAM155B	-10.735
FAM156A	1.125
FAM156B	-1.890
FAM159A	-5.229
FAM159B	-4.516
FAM160A1	-5.015
FAM160A2	-14.290
FAM160B1	-4.199
FAM160B2	-8.310
FAM161A	-4.052
FAM161B	-11.388
FAM162A	-7.600
FAM162B	-7.838
FAM163A	-5.590
FAM163B	-5.801
FAM166A	0.491
FAM166B	-3.977
FAM167A	-5.537
FAM167B	-5.069
FAM168A	0.686
FAM168B	-8.772
FAM169A	-9.314
FAM169B	-6.421
FAM170A	-4.694
FAM170B	-9.841
FAM171A1	-7.210
FAM171A2	-4.743
FAM171B	3.074
FAM172A	-4.160
FAM173A	-2.688
FAM173B	-13.004
FAM174A	-9.338
FAM174B	-6.395
FAM175A	3.093
FAM175B	-10.412
FAM177A1	4.881
FAM177B	-2.419
FAM178A	2.509
FAM178B	-18.462
FAM179A	-11.903
FAM179B	-10.549
FAM180A	-9.979
FAM181A	-6.673
FAM181B	-10.054
FAM183A	-0.010
FAM184A	-9.426
FAM184B	-11.617
FAM185A	1.997
FAM186A	-4.618
FAM186B	-10.814
FAM187B	-12.132
FAM188A	-8.575
FAM188B	-7.567
FAM189A1	-7.544
FAM189A2	-1.560
FAM189B	-10.112
FAM192A	-3.663
FAM193A	-7.548
FAM193B	-1.234
FAM194A	-8.077
FAM194B	-9.754
FAM195A	-4.688
FAM195B	-9.313
FAM196A	-0.683
FAM196B	-10.876
FAM198A	-12.486
FAM198B	-6.131
FAM199X	-9.499
FAM19A1	-13.070
FAM19A2	-9.480
FAM19A3	-8.072
FAM19A4	-4.506
FAM19A5	-10.780
FAM200A	-2.550
FAM200B	-6.547
FAM203A	-12.333
FAM204A	-4.671
FAM205A	-8.346
FAM206A	-5.737
FAM207A	-6.918
FAM208A	-7.982
FAM208B	-0.174
FAM209A	-8.339
FAM209B	-0.842
FAM20A	-9.445
FAM20B	-7.220
FAM20C	-2.415
FAM210A	-0.795
FAM210B	-10.169
FAM211A	-14.021
FAM211B	-2.227
FAM212A	-11.194
FAM212B	-9.474
FAM213A	2.132
FAM213B	-5.921
FAM214A	-7.181
FAM214B	-2.760
FAM216A	-7.428
FAM216B	-11.797
FAM217A	-10.460
FAM217B	-8.815
FAM218A	-5.739
FAM219A	-9.201
FAM219B	-8.465
FAM21B	-3.096
FAM21C	-4.934
FAM220A	-1.492
FAM221A	-6.366
FAM221B	-9.275
FAM222A	-6.952
FAM222B	-5.075
FAM227B	-4.230
FAM228A	-7.338
FAM229A	-6.349
FAM229B	-4.762
FAM24A	-12.512
FAM24B	-13.424
FAM25A	-0.837
FAM26D	-7.236
FAM26E	-7.512
FAM26F	-13.343
FAM32A	5.874
FAM35A	-4.250
FAM3A	-10.037
FAM3B	-2.136
FAM3C	-8.930
FAM3D	-10.294
FAM43A	-4.780
FAM43B	-5.783
FAM45A	-3.168
FAM46A	-5.635
FAM46B	-10.787
FAM46C	-7.899
FAM46D	-7.458
FAM47A	-5.835
FAM47B	-5.276
FAM47C	-6.918
FAM47E	-7.850
FAM47E-STBD1	-5.627
FAM49A	-10.219
FAM49B	-19.967
FAM50A	-3.746
FAM50B	-7.588
FAM53A	-9.961
FAM53B	-5.775
FAM53C	-4.779
FAM57A	-3.637
FAM57B	-6.013
FAM60A	2.946
FAM63A	-11.389
FAM63B	-6.101
FAM64A	-7.654
FAM65A	-9.300
FAM65B	-8.651
FAM65C	-10.883
FAM69A	-8.935
FAM69B	-5.361
FAM69C	-11.124
FAM71A	-4.960
FAM71B	-0.415
FAM71C	-9.852
FAM71D	-5.970
FAM71E1	-6.144
FAM71F1	-7.342
FAM71F2	-6.485
FAM72D	0.257
FAM73A	-10.440
FAM73B	-9.390
FAM76A	-3.896
FAM76B	-5.395
FAM78A	-10.570
FAM78B	-6.944
FAM81A	-8.894
FAM81B	-11.823
FAM83A	-3.088
FAM83B	-11.501
FAM83C	-4.293
FAM83D	-3.672
FAM83E	-5.317
FAM83F	-8.690
FAM83G	-7.160
FAM83H	-6.261
FAM84A	-8.464
FAM84B	-4.741
FAM86A	6.349
FAM86B1	3.656
FAM86B2	0.756
FAM86C1	0.058
FAM89A	-8.737
FAM89B	-4.465
FAM8A1	-9.222
FAM90A1	-5.792
FAM91A1	-1.479
FAM92A1	-4.054
FAM92B	-4.752
FAM96A	1.064
FAM96B	0.655
FAM98A	-7.418
FAM98B	8.859
FAM98C	-5.860
FAM9A	-2.177
FAM9B	-4.008
FAM9C	-1.009
FAN1	-4.582
FANCA	-1.927
FANCB	-0.861
FANCC	-6.697
FANCD2	-0.974
FANCD2OS	-9.957
FANCE	-3.719
FANCF	-5.163
FANCG	-12.519
FANCI	-0.730
FANCL	-5.183
FANCM	-0.481
FANK1	-9.709
FAP	-4.017
FAR1	-5.055
FAR2	-5.862
FARP1	-18.795
FARP2	-10.317
FARS2	-8.764
FARSA	4.138
FARSB	19.053
FAS	-4.513
FASLG	-14.125
FASN	-2.996
FASTK	-9.408
FASTKD1	-4.497
FASTKD2	-4.604
FASTKD3	-8.899
FASTKD5	-5.365
FAT1	-6.292
FAT2	-6.417
FAT4	-8.150
FATE1	-3.796
FAU	25.724
FAXC	-6.850
FAXDC2	-7.956
FBF1	-10.266
FBL	4.935
FBLIM1	-1.328
FBLN1	-9.996
FBLN2	-7.947
FBLN5	-3.642
FBLN7	-4.444
FBN1	-9.338
FBN2	-3.465
FBN3	-5.530
FBP1	-3.986
FBP2	-0.777
FBRSL1	-9.729
FBXL12	-8.612
FBXL13	-10.742
FBXL14	-8.731
FBXL15	-5.132
FBXL16	-8.795
FBXL17	-6.558
FBXL18	-11.986
FBXL19	-4.025
FBXL2	-6.395
FBXL20	-7.979
FBXL22	-4.510
FBXL3	-7.356
FBXL4	-6.994
FBXL5	-3.464
FBXL6	1.898
FBXL7	-11.468
FBXL8	-10.634
FBXO10	-9.092
FBXO11	-4.078
FBXO15	-5.859
FBXO16	-6.798
FBXO17	-7.380
FBXO18	-4.194
FBXO2	-8.937
FBXO21	-10.511
FBXO22	-10.127
FBXO24	-17.308
FBXO25	-2.957
FBXO27	-8.938
FBXO28	-4.516
FBXO3	-7.577
FBXO30	-6.385
FBXO31	-7.596
FBXO32	-10.447
FBXO33	-6.857
FBXO34	-8.172
FBXO36	-2.666
FBXO38	-8.752
FBXO39	-3.564
FBXO4	-6.842
FBXO40	-9.132
FBXO41	-1.503
FBXO42	-10.198
FBXO43	-10.456
FBXO44	-6.952
FBXO45	-7.563
FBXO46	-6.690
FBXO47	-15.223
FBXO48	-4.982
FBXO5	22.712
FBXO6	-5.491
FBXO7	-3.816
FBXO8	-9.065
FBXO9	-4.025
FBXW10	-5.800
FBXW11	7.413
FBXW12	-7.874
FBXW2	-6.813
FBXW4	-7.749
FBXW5	-6.949
FBXW7	-16.682
FBXW8	-6.537
FBXW9	-5.480
FCAMR	-9.248
FCAR	-13.292
FCER1A	-0.561
FCER1G	-4.596
FCER2	-10.822
FCF1	12.321
FCGBP	-1.918
FCGR1A	2.642
FCGR1B	5.595
FCGR2A	-0.616
FCGR2B	-2.503
FCGR3A	-5.574
FCGR3B	-1.341
FCGRT	-5.361
FCHO1	-3.368
FCHO2	-17.307
FCHSD1	-8.400
FCHSD2	-7.634
FCN1	-8.474
FCN2	-12.033
FCN3	-2.731
FCRL1	-9.574
FCRL2	-15.210
FCRL3	-10.010
FCRL4	-3.738
FCRL5	-10.661
FCRL6	-3.737
FCRLA	-11.712
FCRLB	-6.193
FDCSP	-7.861
FDFT1	-2.062
FDPS	1.987
FDX1	1.579
FDX1L	3.043
FDXACB1	-4.743
FDXR	-1.908
FECH	-2.537
FEM1A	-3.905
FEM1B	-6.379
FEM1C	-3.934
FEN1	0.484
FER	0.991
FER1L6	-7.270
FERD3L	-8.186
FERMT1	-11.040
FERMT2	21.430
FERMT3	0.722
FES	0.404
FETUB	-1.559
FEV	-10.730
FEZ1	-7.625
FEZ2	-11.194
FEZF1	-5.951
FEZF2	-8.380
FFAR1	-7.807
FFAR2	-7.375
FFAR3	-8.082
FFAR4	-1.821
FGA	-9.651
FGB	-10.537
FGD1	-2.455
FGD2	-7.948
FGD3	-6.557
FGD4	-6.654
FGD5	-12.035
FGD6	-6.687
FGF1	-2.134
FGF10	-12.159
FGF11	-6.734
FGF12	-9.910
FGF13	-9.081
FGF14	-9.185
FGF17	-7.510
FGF18	-3.872
FGF19	-3.423
FGF2	-9.011
FGF20	-8.726
FGF21	-0.516
FGF22	-9.319
FGF23	-8.971
FGF3	-8.072
FGF4	-8.914
FGF5	-1.527
FGF6	-8.191
FGF7	-8.756
FGF8	-4.889
FGF9	-8.611
FGFBP1	-12.198
FGFBP2	-9.353
FGFBP3	-1.410
FGFR1	14.641
FGFR1OP	-5.466
FGFR1OP2	2.358
FGFR2	-4.461
FGFR3	-12.877
FGFR4	-6.505
FGFRL1	-4.426
FGG	-1.819
FGGY	-10.754
FGL1	-12.101
FGL2	-12.396
FGR	-5.834
FH	-5.317
FHDC1	-2.740
FHIT	-8.335
FHL1	-8.499
FHL2	-19.139
FHL3	-12.072
FHL5	-5.912
FHOD1	-8.824
FHOD3	-8.464
FIBCD1	-3.561
FIBIN	-0.616
FIBP	-3.155
FICD	-7.012
FIG4	-6.493
FIGF	-4.583
FIGLA	-6.904
FIGN	-7.466
FIGNL1	-9.592
FILIP1	-5.003
FILIP1L	-5.245
FIP1L1	7.357
FIS1	-9.136
FITM1	-16.239
FITM2	-11.327
FIZ1	-8.713
FJX1	-3.436
FKBP10	-4.215
FKBP11	-19.963
FKBP14	-7.934
FKBP15	-5.135
FKBP1A	-1.813
FKBP1B	-15.538
FKBP2	-6.704
FKBP3	-2.238
FKBP4	-5.598
FKBP5	-6.741
FKBP6	-6.146
FKBP7	-1.984
FKBP8	-3.935
FKBP9	4.593
FKBPL	-5.398
FKRP	-5.874
FKTN	-6.248
FLAD1	-7.743
FLCN	-9.702
FLG	-9.078
FLG2	-11.290
FLI1	-12.715
FLII	-6.086
FLNA	-3.481
FLNB	-4.260
FLNC	-0.766
FLOT1	-6.524
FLOT2	-5.657
FLRT1	-4.991
FLRT2	-10.930
FLRT3	-10.204
FLT1	-9.679
FLT3	-6.161
FLT3LG	-9.989
FLT4	-5.472
FLVCR1	-7.689
FLVCR2	-10.059
FLYWCH1	0.734
FLYWCH2	-10.037
FMN1	-15.935
FMN2	-7.302
FMNL1	-6.546
FMNL2	-8.776
FMNL3	-8.834
FMO1	-7.771
FMO2	-7.573
FMO3	-1.065
FMO4	-11.530
FMO5	-17.465
FMOD	-16.401
FMR1	-8.790
FMR1NB	-5.510
FN1	-11.152
FN3K	-7.226
FN3KRP	-8.304
FNBP1	-7.285
FNBP1L	-4.449
FNBP4	0.632
FNDC1	-8.490
FNDC3A	-14.049
FNDC3B	1.897
FNDC4	-5.760
FNDC5	-14.211
FNDC7	-4.911
FNDC8	-2.242
FNDC9	-3.186
FNIP1	-6.688
FNIP2	-10.663
FNTA	5.027
FNTB	-2.873
FOCAD	-2.818
FOLH1	5.634
FOLR1	-7.730
FOLR2	-5.468
FOPNL	-2.412
FOS	-3.361
FOSB	-8.793
FOSL1	-4.697
FOSL2	-1.238
FOXA1	-6.598
FOXA2	-6.140
FOXA3	-2.150
FOXB1	-12.148
FOXB2	-6.394
FOXC1	-8.703
FOXC2	-4.985
FOXD2	-10.978
FOXD3	-11.543
FOXD4	-3.829
FOXE1	-10.242
FOXE3	-11.803
FOXF1	-7.029
FOXF2	-9.822
FOXG1	-8.758
FOXH1	-2.413
FOXI1	-8.788
FOXI2	-6.722
FOXJ1	-4.684
FOXJ2	-6.138
FOXJ3	-10.808
FOXK1	-6.988
FOXK2	-5.703
FOXL1	-2.655
FOXL2	-10.323
FOXM1	2.400
FOXN1	-7.724
FOXN2	-8.537
FOXN3	-7.343
FOXN4	-10.679
FOXO1	-3.277
FOXO3	-5.718
FOXO4	-6.919
FOXP1	-21.468
FOXP2	-1.938
FOXP3	-4.549
FOXP4	-10.549
FOXQ1	-10.221
FOXR1	-7.372
FOXR2	-7.588
FOXRED1	-8.354
FOXRED2	-11.721
FOXS1	-7.613
FPGS	-1.494
FPGT	-7.599
FPGT-TNNI3K	-8.962
FPR1	-7.086
FPR2	-1.861
FPR3	-7.583
FRA10AC1	-4.293
FRAS1	-9.324
FRAT1	-7.970
FRAT2	-5.116
FREM1	-11.216
FREM2	-5.137
FREM3	-10.074
FRG1	0.620
FRG2B	0.823
FRG2C	-2.433
FRK	-11.411
FRMD1	-5.399
FRMD3	-35.130
FRMD4A	-4.850
FRMD4B	-7.693
FRMD5	-5.203
FRMD6	-11.980
FRMD7	-3.941
FRMD8	-11.585
FRMPD1	-5.957
FRMPD2	-4.608
FRMPD4	-5.570
FRRS1	-2.540
FRRS1L	-5.788
FRS2	-3.750
FRS3	-3.270
FRY	-3.109
FRYL	-15.952
FRZB	-3.646
FSBP	-7.666
FSCB	-13.261
FSCN1	-4.197
FSCN2	-5.828
FSCN3	-4.742
FSD1	-6.096
FSD1L	-1.413
FSD2	-7.364
FSHB	-14.711
FSHR	-9.453
FSIP1	-8.047
FSIP2	-8.002
FST	-9.799
FSTL1	-0.133
FSTL3	-4.720
FSTL4	-10.521
FSTL5	-7.927
FTCD	-3.715
FTH1	-0.294
FTHL17	-4.886
FTL	-5.397
FTMT	-9.135
FTO	-7.664
FTSJ1	-10.661
FTSJ2	-1.177
FTSJ3	-9.611
FUBP1	-11.269
FUBP3	-13.808
FUCA1	0.316
FUCA2	-5.315
FUK	-13.047
FUNDC1	-4.810
FUNDC2	-3.930
FUOM	-7.016
FURIN	0.245
FUS	-5.349
FUT1	-8.371
FUT10	-6.862
FUT11	-2.846
FUT2	-7.968
FUT3	-5.671
FUT4	-3.947
FUT5	-7.370
FUT6	-5.581
FUT7	-4.401
FUT8	-0.630
FUT9	-15.664
FUZ	-5.927
FXN	-4.927
FXR1	-7.443
FXR2	-6.429
FXYD1	-2.612
FXYD2	-5.566
FXYD3	-14.992
FXYD4	-11.822
FXYD5	-8.264
FXYD6	1.916
FXYD6-FXYD2	-2.982
FXYD7	-8.238
FYB	-8.513
FYCO1	-1.333
FYN	-8.140
FYTTD1	-8.042
FZD1	-9.691
FZD10	-4.186
FZD2	-8.543
FZD3	-10.040
FZD4	-8.734
FZD5	-5.639
FZD6	-19.198
FZD7	-9.071
FZD8	0.229
FZD9	-9.089
FZR1	2.362
G0S2	-9.552
G2E3	-2.373
G3BP1	-2.132
G3BP2	-3.727
G6PC	-7.039
G6PC2	-3.928
G6PC3	-9.585
G6PD	-2.422
GAA	-2.799
GAB1	-8.292
GAB2	-2.855
GAB3	-7.286
GAB4	-2.197
GABARAP	5.009
