CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
1	871254	876624	5	0.1218	1, 5
1	887388	892659	4	-1.9982	6, 9
1	894376	1244965	85	0.0581	10, 94
1	1249245	1250822	5	-2.5679	95, 99
1	1262380	19567617	980	-0.0532	100, 1079
1	19571407	19584484	6	-1.8355	1080, 1085
1	19612725	19950004	23	-0.4465	1086, 1108
1	19981602	20966451	80	0.1781	1109, 1188
1	20981932	20987770	5	-1.7858	1189, 1193
1	21016717	22333930	64	0.0804	1194, 1257
1	22405055	22413190	4	-2.156	1258, 1261
1	22413197	23885834	86	-0.0184	1262, 1347
1	24019204	24021256	5	-3.4562	1348, 1352
1	24070053	26751873	239	-0.09	1353, 1591
1	26764677	26786564	5	-4.1975	1592, 1596
1	26800604	27190004	27	-0.1293	1597, 1623
1	27215514	27216435	5	-1.9376	1624, 1628
1	27226491	27250625	11	-0.0616	1629, 1639
1	27268067	27269243	4	-1.7197	1640, 1643
1	27278263	28138777	85	0.0097	1644, 1728
1	28159310	28176845	15	-1.6777	1729, 1743
1	28199154	28206263	6	0.206	1744, 1749
1	28223589	28233538	5	-3.6337	1750, 1754
1	28271934	28800297	43	-0.328	1755, 1797
1	28858423	28861784	5	-2.4897	1798, 1802
1	28880226	28920500	10	-0.1568	1803, 1812
1	28939785	28948504	5	-1.0103	1813, 1817
1	29010238	31660928	65	0.0435	1818, 1882
1	31762096	31766158	4	-1.1308	1883, 1886
1	31769448	32687538	91	0.0221	1887, 1977
1	32691797	32694195	5	-3.2163	1978, 1982
1	32713132	33059124	45	0.0203	1983, 2027
1	33099559	33134609	10	-2.1379	2028, 2037
1	33161085	33234267	9	0.0675	2038, 2046
1	33252645	33276587	5	-3.2017	2047, 2051
1	33291991	35578903	122	0.0624	2052, 2173
1	35657023	35658539	5	-1.2448	2174, 2178
1	35824686	36055574	20	0.0682	2179, 2198
1	36074890	36096947	5	-3.4071	2199, 2203
1	36181583	36565684	40	-0.2099	2204, 2243
1	36603419	36605424	6	-2.5178	2244, 2249
1	36641818	38265636	104	-0.3182	2250, 2353
1	38272859	38274289	6	-3.8671	2354, 2359
1	38274285	38411472	16	-0.2927	2360, 2375
1	38446321	38455241	5	-3.4959	2376, 2380
1	38463699	43825033	317	-0.0941	2381, 2697
1	43825172	43825508	4	-3.4932	2698, 2701
1	43830053	45242395	113	-0.341	2702, 2814
1	45242393	45243476	4	-3.9161	2815, 2818
1	45251835	45297937	20	-0.1373	2819, 2838
1	45363089	45444132	5	-2.9112	2839, 2843
1	45474252	52861816	330	-0.0989	2844, 3173
1	52862014	52876873	7	-3.5122	3174, 3180
1	52941006	84945131	705	-0.1105	3181, 3885
1	84945151	84948655	4	-1.7189	3886, 3889
1	84967574	86047904	59	-0.1933	3890, 3948
1	86172127	86173596	4	-1.4811	3949, 3952
1	86173747	89270174	46	-0.0989	3953, 3998
1	89323036	89352977	5	-2.8905	3999, 4003
1	89427067	91859671	86	-0.124	4004, 4089
1	91973927	91981373	5	-2.8003	4090, 4094
1	92185679	93202122	50	-0.3251	4095, 4144
1	93299114	93300486	2	-4.8451	4145, 4146
1	93309694	93645712	15	-0.1998	4147, 4161
1	93812273	93812426	4	-1.6597	4162, 4165
1	93819554	109235343	237	-0.2237	4166, 4402
1	109235410	109241301	4	-2.5561	4403, 4406
1	109260546	109714566	49	-0.273	4407, 4455
1	109772097	109774316	5	-5.0148	4456, 4460
1	109793489	109898015	19	-0.3898	4461, 4479
1	109953699	109954804	4	-3.821	4480, 4483
1	109955697	120508146	551	-0.2888	4484, 5034
1	120930091	145273446	38	-1.2533	5035, 5072
1	145416408	147380617	113	-0.198	5073, 5185
1	147426562	149858711	28	-1.1616	5186, 5213
1	149859184	149885198	15	-0.1896	5214, 5228
1	149898346	149899119	5	-1.9496	5229, 5233
1	149905734	150255949	48	-0.1181	5234, 5281
1	150256875	150307470	11	-1.157	5282, 5292
1	150307636	151209243	147	-0.3019	5293, 5439
1	151210653	151238589	5	-2.8063	5440, 5444
1	151238779	151372198	22	-0.2693	5445, 5466
1	151372484	151372677	4	-2.5018	5467, 5470
1	151381033	152636726	139	-0.1059	5471, 5609
1	152636716	152671550	9	-1.907	5610, 5618
1	152681653	156264803	571	-0.2164	5619, 6189
1	156287310	156303406	5	-2.8267	6190, 6194
1	156314421	156670810	55	-0.058	6195, 6249
1	156696762	156697356	5	-1.9381	6250, 6254
1	156698990	156756527	20	-0.2	6255, 6274
1	156779468	160253369	267	0.0014	6275, 6541
1	160269028	160293318	4	-3.0154	6542, 6545
1	160303424	161071865	110	-0.0254	6546, 6655
1	161071890	161071966	3	-2.7777	6656, 6658
1	161072134	161094088	11	0.0763	6659, 6669
1	161123899	161127933	5	-0.7577	6670, 6674
1	161130776	161168123	20	-0.0671	6675, 6694
1	161176275	161187871	7	-0.8657	6695, 6701
1	161188032	161277195	25	-0.0305	6702, 6726
1	161298208	161332220	9	-1.1268	6727, 6735
1	161335314	163138115	125	0.0123	6736, 6860
1	163295942	163309250	4	-2.7416	6861, 6864
1	163310146	186275945	684	-0.0438	6865, 7548
1	186277511	186342573	5	-1.5401	7549, 7553
1	186344047	193070313	65	-0.0409	7554, 7618
1	193094259	193094346	2	-3.4828	7619, 7620
1	193099330	200633124	113	-0.096	7621, 7733
1	200633145	200635239	3	-2.3729	7734, 7736
1	200635645	205053383	323	-0.0557	7737, 8059
1	205070731	205073113	5	-1.9663	8060, 8064
1	205138683	210006599	246	0.0379	8065, 8310
1	210010257	210010557	4	-1.5793	8311, 8314
1	210194474	212161283	50	-0.0123	8315, 8364
1	212180590	212241971	8	-2.1183	8365, 8372
1	212502585	220101570	141	-0.0738	8373, 8513
1	220180636	220192405	3	-3.8254	8514, 8516
1	220195721	224377841	121	-0.0275	8517, 8637
1	224482020	249212038	665	-0.2237	8638, 9302
2	46045	9554362	127	-0.1202	9303, 9429
2	9570039	9581999	5	-2.1076	9430, 9434
2	9618377	9770436	15	-0.0597	9435, 9449
2	9991755	10045073	5	-1.4126	9450, 9454
2	10095211	10220249	15	0.1921	9455, 9469
2	10263116	10267281	5	-4.0105	9470, 9474
2	10282406	24285943	229	-0.1482	9475, 9703
2	24291228	24296965	5	-3.6589	9704, 9708
2	24303817	27565850	248	-0.2173	9709, 9956
2	27590879	27591250	4	-3.784	9957, 9960
2	27591994	27607724	13	-0.3904	9961, 9973
2	27607865	27657637	7	-1.642	9974, 9980
2	27659678	27850515	36	-0.1208	9981, 10016
2	27858063	27861887	5	-2.2238	10017, 10021
2	27878345	28999827	34	-0.1958	10022, 10055
2	29001729	29001881	3	-3.4236	10056, 10058
2	29039039	29093017	10	-0.1994	10059, 10068
2	29117664	29135549	5	-2.816	10069, 10073
2	29222070	38976774	211	-0.3298	10074, 10284
2	38976778	38977216	4	-3.0089	10285, 10288
2	39006245	45780862	161	-0.2836	10289, 10449
2	45789790	46574097	10	-1.3375	10450, 10459
2	46574148	61607493	280	-0.2107	10460, 10739
2	61720163	62132910	15	-1.9884	10740, 10754
2	62132929	65315811	76	-0.2778	10755, 10830
2	65318115	65480892	10	-1.363	10831, 10840
2	65543913	68374648	19	-0.1323	10841, 10859
2	68374670	68385646	8	-1.4936	10860, 10867
2	68413760	69271928	54	-0.0448	10868, 10921
2	69298886	69650808	15	-0.593	10922, 10936
2	69746228	70070363	15	-0.0646	10937, 10951
2	70122288	70123681	4	-1.3854	10952, 10955
2	70143297	70188651	9	0.0912	10956, 10964
2	70315040	70315410	5	-1.5156	10965, 10969
2	70408584	73475007	134	-0.1362	10970, 11103
2	73476114	73477490	3	-4.7109	11104, 11106
2	73477484	74657504	90	-0.2351	11107, 11196
2	74657789	74709264	22	-0.7346	11197, 11218
2	74709434	85850879	206	-0.091	11219, 11424
2	85850885	85852766	4	-2.3627	11425, 11428
2	85892889	96933663	211	-0.3075	11429, 11639
2	96957159	96963178	3	-2.7918	11640, 11642
2	96969052	101591357	203	-0.3929	11643, 11845
2	101619261	101620644	2	-4.1746	11846, 11847
2	101650171	109088204	155	-0.0946	11848, 12002
2	109237895	111881422	59	-0.725	12003, 12061
2	111881417	111907678	16	-0.0816	12062, 12077
2	112596015	112608420	4	-2.8955	12078, 12081
2	112702616	113309487	31	-0.2283	12082, 12112
2	113309497	113321990	4	-1.9886	12113, 12116
2	113343615	118577375	92	-0.2585	12117, 12208
2	118578846	118579534	3	-3.2868	12209, 12211
2	118715987	122007219	96	-0.0605	12212, 12307
2	122488580	122493282	3	-2.6528	12308, 12310
2	122493279	127958894	31	-0.1001	12311, 12341
2	128044453	128050341	5	-1.7078	12342, 12346
2	128079752	128459553	35	-0.193	12347, 12381
2	128522482	128610609	9	-3.4233	12382, 12390
2	128610628	131403757	68	-0.5575	12391, 12458
2	131486820	131976272	26	0.024	12459, 12484
2	131981527	132285697	9	-0.5619	12485, 12493
2	132285698	136594407	70	0.1161	12494, 12563
2	136617004	136627924	5	-1.1854	12564, 12568
2	136673855	136740988	5	-3.8671	12569, 12573
2	136872980	153468123	135	0.0269	12574, 12708
2	153529490	153572628	5	-1.5348	12709, 12713
2	153575269	162224067	130	-0.0434	12714, 12843
2	162226662	162242093	4	-3.3348	12844, 12847
2	162273087	169707813	125	-0.0054	12848, 12972
2	169732604	169745964	5	-3.0845	12973, 12977
2	169757995	172411136	105	-0.0628	12978, 13082
2	172563874	172583319	5	-2.07	13083, 13087
2	172671657	180348041	242	0.0098	13088, 13329
2	180835456	180846692	4	-1.4505	13330, 13333
2	180851489	187370506	74	-0.0493	13334, 13407
2	187487123	187490324	2	-2.8332	13408, 13409
2	187503170	189963477	42	-0.0736	13410, 13451
2	190320037	190329915	5	-2.0814	13452, 13456
2	190430173	198285794	148	-0.062	13457, 13604
2	198285804	198334810	9	-1.0322	13605, 13613
2	198361889	198365963	5	-2.6017	13614, 13618
2	198388364	203084776	169	-0.0609	13619, 13787
2	203147162	203155104	5	-2.7824	13788, 13792
2	203329620	203686143	15	-0.0624	13793, 13807
2	203760794	203764286	4	-1.891	13808, 13811
2	203765767	207008768	61	0.0107	13812, 13872
2	207008809	207026119	7	-1.4074	13873, 13879
2	207041433	210874472	114	-0.012	13880, 13993
2	210880778	210882205	6	-1.432	13994, 13999
2	210882256	216964829	81	0.0965	14000, 14080
2	216977830	216990721	5	-1.6584	14081, 14085
2	217148409	217285095	10	0.1318	14086, 14095
2	217364084	217364712	3	-4.4138	14096, 14098
2	217498464	219127880	37	0.0465	14099, 14135
2	219131229	219132301	3	-2.6851	14136, 14138
2	219134119	223386657	266	0.0028	14139, 14404
2	223497956	223507638	5	-2.5958	14405, 14409
2	223553123	231927039	190	0.0214	14410, 14599
2	231927233	231944286	4	-3.3683	14600, 14603
2	231974089	232263249	15	-0.2231	14604, 14618
2	232324986	232326672	5	-1.763	14619, 14623
2	232393040	237489684	199	-0.0149	14624, 14822
2	237998529	238002780	5	-1.7226	14823, 14827
2	238289650	242598575	225	0.0287	14828, 15052
2	242618014	242619727	4	-2.3728	15053, 15056
2	242625273	242814479	31	-0.0258	15057, 15087
3	369847	52294472	1864	-0.1047	15088, 16951
3	52295394	52312246	4	-3.0211	16952, 16955
3	52324513	52692325	54	-0.0167	16956, 17009
3	52721341	52725089	5	-2.6229	17010, 17014
3	52730287	63973946	271	-0.0974	17015, 17285
3	64004621	64008045	5	-3.5097	17286, 17290
3	64133054	69988333	76	0.0046	17291, 17366
3	69998204	70008484	4	-3.132	17367, 17370
3	71064775	101384096	257	-0.0963	17371, 17627
3	101384418	101401726	6	-1.7481	17628, 17633
3	101445562	113380081	225	-0.0163	17634, 17858
3	113442267	113505141	10	-2.3585	17859, 17868
3	113627797	124456837	329	-0.0697	17869, 18197
3	124527984	124578282	5	-1.933	18198, 18202
3	124732539	127323881	97	-0.0233	18203, 18299
3	127324973	127327261	3	-2.6402	18300, 18302
3	127358200	127642833	20	0.0023	18303, 18322
3	127774511	127831809	10	-2.996	18323, 18332
3	127872481	128292470	20	-0.0195	18333, 18352
3	128348943	128598659	11	-1.1663	18353, 18363
3	128603545	128840212	24	-0.1866	18364, 18387
3	128852980	128979585	16	-1.4231	18388, 18403
3	128998693	133302986	140	-0.0286	18404, 18543
3	133302984	133376678	9	-1.1703	18544, 18552
3	133467334	137849998	106	0.0132	18553, 18658
3	137888998	137893480	5	-2.8978	18659, 18663
3	137942269	139069067	64	-0.0776	18664, 18727
3	139088193	139098275	5	-2.4834	18728, 18732
3	139180943	142136009	81	0.0145	18733, 18813
3	142151576	142285064	6	-2.1866	18814, 18819
3	142395051	160073917	416	-0.0615	18820, 19235
3	160119800	160138596	5	-2.0978	19236, 19240
3	160156141	160945052	26	-0.0084	19241, 19266
3	160945117	160955995	3	-2.5537	19267, 19269
3	161063943	179137300	235	0.073	19270, 19504
3	179287976	179294100	4	-2.7579	19505, 19508
3	179294421	184002894	166	-0.215	19509, 19674
3	184019844	184021532	5	-2.909	19675, 19679
3	184039325	184076875	15	-0.2421	19680, 19694
3	184082823	184086001	9	-2.5221	19695, 19703
3	184090615	185638962	61	-0.0387	19704, 19764
3	185639822	185643287	5	-2.6406	19765, 19769
3	185643338	195794937	273	-0.029	19770, 20042
3	195798285	195800930	4	-2.3967	20043, 20046
3	195935322	196612969	74	-0.035	20047, 20120
3	196664414	196666270	7	-3.2954	20121, 20127
3	196674899	197707217	48	-0.1138	20128, 20175
4	265908	7056056	373	-0.054	20176, 20548
4	7062809	7064168	3	-2.7861	20549, 20551
4	7065810	9998471	73	0.0799	20552, 20624
4	10089371	10117787	4	-1.7744	20625, 20628
4	10446501	17616399	112	0.0964	20629, 20740
4	17616399	17621575	2	-3.9796	20741, 20742
4	17625218	23886492	48	-0.0805	20743, 20790
4	24556453	24578084	5	-1.7499	20791, 20795
4	24801222	53492249	414	0.0676	20796, 21209
4	53492254	54256763	14	-0.1771	21210, 21223
4	54256779	54265960	3	-2.138	21224, 21226
4	54362542	57244325	72	-0.2035	21227, 21298
4	57269230	57349367	13	-0.8447	21299, 21311
4	57349418	57843392	37	-0.2768	21312, 21348
4	57857003	57876606	5	-4.4891	21349, 21353
4	57976128	76861954	371	-0.1141	21354, 21724
4	76890448	76891483	2	-3.8784	21725, 21726
4	76892563	77003220	20	-0.0729	21727, 21746
4	77003275	77116960	10	-0.9937	21747, 21756
4	77134578	83970471	166	-0.0522	21757, 21922
4	83971029	83978562	4	-1.3424	21923, 21926
4	84026055	99428866	268	-0.0688	21927, 22194
4	99806181	99812448	4	-3.0664	22195, 22198
4	99917000	120528383	401	-0.1616	22199, 22599
4	120982079	120986962	5	-2.5147	22600, 22604
4	121738063	122682823	29	-0.1237	22605, 22633
4	122723865	122744665	10	-2.4241	22634, 22643
4	122770048	145628315	265	-0.2143	22644, 22908
4	145916714	146038543	10	-3.8618	22909, 22918
4	146067408	146823974	27	-0.0834	22919, 22945
4	147104145	147108434	2	-4.7739	22946, 22947
4	147108429	155412275	152	0.0313	22948, 23099
4	155467024	155468986	5	-1.7365	23100, 23104
4	155486973	190876209	542	0.0509	23105, 23646
5	143220	5222937	149	0.0653	23647, 23795
5	5457479	6374543	7	-1.1854	23796, 23802
5	6377336	7867222	31	0.2456	23803, 23833
5	7867304	7878163	9	-0.2136	23834, 23842
5	9154594	10239345	15	0.1881	23843, 23857
5	10256092	10256142	2	-3.2316	23858, 23859
5	10256157	32739128	157	0.0153	23860, 24016
5	33453456	33456282	4	-3.1501	24017, 24020
5	33457356	34911889	38	0.0952	24021, 24058
5	34913561	34916012	5	-1.0609	24059, 24063
5	34918564	34923324	3	-2.9066	24064, 24066
5	34935827	36143295	45	0.185	24067, 24111
5	36166663	37341306	35	-0.3273	24112, 24146
5	37352897	37605182	5	-2.9874	24147, 24151
5	37605214	43040070	127	-0.0354	24152, 24278
5	43122261	43161888	5	-1.5846	24279, 24283
5	43246069	43277428	5	0.1029	24284, 24288
5	43297189	43298981	5	-4.3006	24289, 24293
5	43382098	54603230	142	-0.0907	24294, 24435
5	54623570	54646796	3	-2.7018	24436, 24438
5	54648988	61657115	117	-0.0074	24439, 24555
5	61689837	61783677	10	-1.5288	24556, 24565
5	61875619	64766650	40	0.1747	24566, 24605
5	64824767	64868017	9	-1.8317	24606, 24614
5	64906815	68412289	58	0.0534	24615, 24672
5	68464040	68487668	7	-1.8531	24673, 24679
5	68491596	68662351	27	-0.5608	24680, 24706
5	68680743	68682293	5	-2.3119	24707, 24711
5	68715496	68862824	13	0.1145	24712, 24724
5	68863592	70763259	13	-0.9698	24725, 24737
5	70786820	72858604	58	-0.2936	24738, 24795
5	72868327	72873740	4	-2.3889	24796, 24799
5	72873736	81474407	257	-0.2466	24800, 25056
5	81572231	81573586	5	-4.2962	25057, 25061
5	81606008	96460215	183	-0.2229	25062, 25244
5	96508906	96514846	5	-2.1079	25245, 25249
5	98109756	112174650	125	-0.1213	25250, 25374
5	112198245	112200367	6	-2.6245	25375, 25380
5	112238142	125939292	205	-0.1377	25381, 25585
5	125939332	125967518	5	-1.961	25586, 25590
5	125968256	133304154	211	-0.1185	25591, 25801
5	133316534	133536142	13	-1.3452	25802, 25814
5	133537532	137518921	173	-0.1759	25815, 25987
5	137536813	137548874	5	-3.2555	25988, 25992
5	137593593	137802916	30	-0.1126	25993, 26022
5	137847176	137909487	10	-3.2423	26023, 26032
5	138118981	140021936	142	-0.2473	26033, 26174
5	140026839	140059437	26	-1.5149	26175, 26200
5	140071319	140084064	10	-0.7127	26201, 26210
5	140166513	145483765	364	-0.0649	26211, 26574
5	145523857	145544014	5	-2.4935	26575, 26579
5	145609317	149792197	198	-0.0409	26580, 26777
5	149826442	149826532	2	-3.1385	26778, 26779
5	149901082	150051997	15	0.0827	26780, 26794
5	150076425	150175113	11	-1.6903	26795, 26805
5	150175105	159822080	272	-0.1604	26806, 27077
5	159840601	159849747	6	-1.9262	27078, 27083
5	159849753	175793596	273	-0.1526	27084, 27356
5	175812250	175815447	5	-2.2804	27357, 27361
5	175815947	176730093	80	-0.1764	27362, 27441
5	176731706	176732937	3	-1.8463	27442, 27444
5	176734958	177580680	95	-0.028	27445, 27539
5	177580670	177580722	3	-1.7365	27540, 27542
5	177631979	179020650	65	-0.001	27543, 27607
5	179044888	179048339	5	-1.1119	27608, 27612
5	179070464	180374559	96	-0.1262	27613, 27708
5	180377074	180625810	14	0.4219	27709, 27722
5	180626093	180651672	16	-2e-4	27723, 27738
5	180666171	180670700	5	-1.9458	27739, 27743
5	180687336	180687573	5	0.1421	27744, 27748
6	311927	3155927	86	0.1004	27749, 27834
6	3155953	5369386	69	-0.414	27835, 27903
6	5999380	7393505	30	0.1099	27904, 27933
6	7398927	7404215	4	-2.2547	27934, 27937
6	7542262	8428247	38	-0.0261	27938, 27975
6	10404912	10410414	5	-1.2896	27976, 27980
6	10529262	10687392	20	-0.1038	27981, 28000
6	10697697	10704770	5	-1.8632	28001, 28005
6	10726170	26033684	369	-0.1484	28006, 28374
6	26043687	26043802	3	-3.6297	28375, 28377
6	26045748	26108193	37	-0.218	28378, 28414
6	26123934	27861412	241	-0.9829	28415, 28655
6	27861433	29911134	129	-0.0145	28656, 28784
6	30029389	30036906	10	-1.2283	28785, 28794
6	30043127	30550932	56	-0.1779	28795, 28850
6	30551395	30574368	8	-1.65	28851, 28858
6	30587489	30619169	22	-0.231	28859, 28880
6	30630450	30633493	4	-3.244	28881, 28884
6	30638203	31744024	278	-0.2049	28885, 29162
6	31752034	31766275	10	-2.5498	29163, 29172
6	31778797	33237532	252	-0.1654	29173, 29424
6	33240486	33243780	3	-4.6447	29425, 29427
6	33245357	33256729	10	-0.6028	29428, 29437
6	33257953	33258169	5	-2.9439	29438, 29442
6	33263795	35424080	163	-0.22	29443, 29605
6	35436786	35437252	3	-4.4588	29606, 29608
6	35438013	36492229	105	-0.0773	29609, 29713
6	36564656	36566718	4	-5.1605	29714, 29717
6	36651970	36790848	10	0.1681	29718, 29727
6	36823777	36867394	6	-1.2999	29728, 29733
6	36867385	41774588	214	0.0037	29734, 29947
6	41877063	41898395	10	-1.7347	29948, 29957
6	41903788	43487179	194	-0.1216	29958, 30151
6	43487548	43488031	3	-2.7179	30152, 30154
6	43521114	89614564	831	-0.0817	30155, 30985
6	89614573	89638757	4	-3.6624	30986, 30989
6	89790792	90347567	43	0.0509	30990, 31032
6	90428325	90504447	5	-2.8897	31033, 31037
6	90604448	111288774	320	-0.063	31038, 31357
6	111306278	111329290	5	-2.6681	31358, 31362
6	111409068	111695624	11	0.1847	31363, 31373
6	111696709	111697079	3	-1.0814	31374, 31376
6	111709075	117996991	172	0.081	31377, 31548
6	117996983	117997249	3	-2.3392	31549, 31551
6	118475761	126319272	118	0.0629	31552, 31669
6	126320662	126667419	9	-1.1683	31670, 31678
6	127469791	133108718	178	0.0866	31679, 31856
6	133136162	133138129	4	-4.0281	31857, 31860
6	133767861	144086668	210	0.0336	31861, 32070
6	144165736	144179052	5	-1.7786	32071, 32075
6	144207823	144263514	9	0.0938	32076, 32084
6	144416451	144416569	5	-4.0725	32085, 32089
6	144507850	149721697	62	0.2224	32090, 32151
6	149721710	149862673	6	-1.5358	32152, 32157
6	149893458	150016274	14	0.0389	32158, 32171
6	150063584	150067127	5	-0.9523	32172, 32176
6	150070982	151671543	59	0.1003	32177, 32235
6	151687468	151766654	9	-0.9197	32236, 32244
6	151766795	153077310	30	0.237	32245, 32274
6	153296098	153296565	5	-2.9475	32275, 32279
6	153316399	159653926	132	0.1336	32280, 32411
6	160105945	160164801	9	-0.902	32412, 32420
6	160169248	160196343	6	0.0606	32421, 32426
6	160202122	160205806	5	-2.9776	32427, 32431
6	160212005	160225121	7	-0.2574	32432, 32438
6	160225628	161020651	30	0.2817	32439, 32468
6	161020653	161027646	3	-0.1555	32469, 32471
6	161127532	161127575	2	-1.2475	32472, 32473
6	161127567	170697463	173	0.1976	32474, 32646
6	170852730	170858158	4	-4.1314	32647, 32650
6	170862217	170893598	13	-1.3933	32651, 32663
7	193329	2317881	116	-0.0583	32664, 32779
7	2400357	2402729	4	-2.9817	32780, 32783
7	2404021	6370698	150	-0.0639	32784, 32933
7	6431567	6441565	4	-1.6538	32934, 32937
7	6472556	7613314	59	-0.1498	32938, 32996
7	7677525	7679978	5	-3.1504	32997, 33001
7	8009167	19184900	131	-0.0585	33002, 33132
7	19739884	19748459	5	-3.2076	33133, 33137
7	19765247	30634775	318	-0.0786	33138, 33455
7	30640719	30651856	3	-2.5917	33456, 33458
7	30704733	31918661	53	0.0555	33459, 33511
7	32527336	32528922	5	-3.1213	33512, 33516
7	32582847	39446233	131	-0.0624	33517, 33647
7	39610110	39612022	5	-3.5124	33648, 33652
7	39649251	42950287	37	-0.016	33653, 33689
7	42964272	42967002	5	-4.4832	33690, 33694
7	42972105	44191918	81	-0.2911	33695, 33775
7	44245993	44246064	3	-3.175	33776, 33778
7	44247005	44579696	17	-0.7184	33779, 33795
7	44611316	44613228	5	-2.9006	33796, 33800
7	44621070	44664107	6	-0.0306	33801, 33806
7	44684948	44713437	4	-1.4454	33807, 33810
7	44796693	48018041	81	0.0025	33811, 33891
7	48018114	48018340	4	-1.0044	33892, 33895
7	48035721	54617704	72	0.1005	33896, 33967
7	54823525	54825209	4	-2.0809	33968, 33971
7	55211103	65579907	147	-0.1751	33972, 34118
7	65592705	65617270	12	-1.912	34119, 34130
7	65617262	73097631	106	-0.3118	34131, 34236
7	73097631	73105316	6	-2.1287	34237, 34242
7	73118514	73520539	40	-0.0702	34243, 34282
7	73601999	75221839	65	-0.6308	34283, 34347
7	75401198	98519508	487	-0.1073	34348, 34834
7	98522781	98524968	2	-3.1846	34835, 34836
7	98535375	98987598	21	-0.1808	34837, 34857
7	98997952	99077350	26	-1.6434	34858, 34883
7	99077360	99673230	88	0.0111	34884, 34971
7	99686907	99696293	10	-1.9419	34972, 34981
7	99700491	99702573	5	-0.091	34982, 34986
7	99708868	99711534	5	-2.026	34987, 34991
7	99719921	100028317	66	-0.1355	34992, 35057
7	100028417	100030747	6	-2.0835	35058, 35063
7	100033530	102769039	243	0.0059	35064, 35306
7	102939116	102944909	5	-2.6371000000000002	35307, 35311
7	102963228	102982304	5	-0.3189	35312, 35316
7	102996139	103003897	5	-3.1422	35317, 35321
7	103051939	117501270	271	-0.0166	35322, 35592
7	117828356	117828450	4	-3.1082	35593, 35596
7	117874491	129297339	255	-0.034	35597, 35851
7	129311345	129348967	4	-2.1139	35852, 35855
7	129479110	156556484	828	0.0078	35856, 36683
7	156619286	156743413	7	-1.3497	36684, 36690
7	156798524	158109545	19	0.0978	36691, 36709
7	158457265	158482650	5	-1.8737	36710, 36714
7	158560333	158902568	15	0.04	36715, 36729
8	193783	20066989	376	0.0257	36730, 37105
8	20067909	20069232	4	-4.7565	37106, 37109
8	20110656	28574712	344	0.0951	37110, 37453
8	28651401	28695224	5	-2.0972	37454, 37458
8	28827828	30032649	33	0.2057	37459, 37491
8	30032645	30361951	9	-0.3538	37492, 37500
8	30469865	30492570	5	-2.4342	37501, 37505
8	30502906	33310768	53	0.1678	37506, 37558
8	33346104	33347843	5	-3.9296	37559, 37563
8	33369475	56879297	420	-0.1156	37564, 37983
8	56985777	56986630	4	-4.1733	37984, 37987
8	57026074	67089586	149	0.1016	37988, 38136
8	67341489	67341834	5	-1.8025	38137, 38141
8	67356894	67926732	40	0.0722	38142, 38181
8	67970312	67971628	5	-2.2332	38182, 38186
8	68007551	74005120	87	-0.0459	38187, 38273
8	74204113	74204648	2	-3.7974	38274, 38275
8	74207675	74858985	16	0.0099	38276, 38291
8	74858985	74888625	3	-1.755	38292, 38294
8	74888634	95777499	347	0.031	38295, 38641
8	95777494	95854643	7	-1.5159	38642, 38648
8	95900219	99015945	74	0.0426	38649, 38722
8	99054961	99057224	3	-4.1918	38723, 38725
8	99101356	118170052	298	-0.2211	38726, 39023
8	118533202	118533297	3	-3.3625	39024, 39026
8	118540909	121457828	58	-0.1222	39027, 39084
8	121463552	121500459	4	-2.5577	39085, 39088
8	121705953	128428416	138	-0.0104	39089, 39226
8	128750568	128751144	5	-1.5453	39227, 39231
8	130774913	144896189	354	0.0387	39232, 39585
8	144900053	144900676	5	-5.0188	39586, 39590
8	144921226	145641340	109	-0.3204	39591, 39699
8	145650387	145669319	10	-2.8067	39700, 39709
8	145689836	146002939	59	-0.0318	39710, 39768
8	146016816	146017426	5	-3.3736	39769, 39773
8	146032643	146278539	35	-0.0117	39774, 39808
9	117370	4719229	92	0.1632	39809, 39900
9	4841307	4844607	5	-2.7335	39901, 39905
9	5029860	15210105	137	0.1466	39906, 40042
9	15210155	15444616	6	-1.6276	40043, 40048
9	15474221	19076673	47	0.1585	40049, 40095
9	19089471	19102547	3	-1.6121	40096, 40098
9	19119763	19341015	10	0.0887	40099, 40108
9	19378720	19378881	3	-3.7122	40109, 40111
9	19409173	33034253	204	0.0692	40112, 40315
9	33060535	33071746	5	-5.693	40316, 40320
9	33135269	33443891	32	0.0485	40321, 40352
9	33469080	33472285	5	-1.7528	40353, 40357
9	33750658	35044242	135	-0.0696	40358, 40492
9	35061671	35067921	5	-3.6168	40493, 40497
9	35076763	37442360	187	-0.008	40498, 40684
9	37493592	37495943	5	-1.2632	40685, 40689
9	37537120	37770023	22	0.036	40690, 40711
9	37784043	37784877	4	-2.9445	40712, 40715
9	37784914	80144175	231	-0.1429	40716, 40946
9	80412523	80537171	5	-1.6743	40947, 40951
9	80851398	86571228	70	0.0216	40952, 41021
9	86586943	86590385	4	-3.0958	41022, 41025
9	86591958	86616122	3	-0.557	41026, 41028
9	86616326	88248253	16	0.2211	41029, 41044
9	88272472	88842894	15	-0.2819	41045, 41059
9	88842905	88889112	4	-1.6402	41060, 41063
9	88940296	94843251	104	-0.0671	41064, 41167
9	94874783	95078337	10	-2.7191	41168, 41177
