CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
11	65046219	65048577	5	-1.5166	49413, 49417
11	65088445	65715035	150	-0.1168	49418, 49567
11	65729387	65771172	14	-1.0596	49568, 49581
11	65779610	65819989	16	-0.084	49582, 49597
11	65820132	65824414	3	-1.4842	49598, 49600
11	65977871	66367108	100	-0.0669	49601, 49700
11	66384285	66384428	5	-1.0967	49701, 49705
11	66407333	69063484	266	-0.0765	49706, 49971
11	69456199	69488073	10	-1.6495	49972, 49981
11	69518403	71260068	53	0.0199	49982, 50034
11	71276829	71293708	5	-0.7577	50035, 50039
11	71293749	71712469	18	0.081	50040, 50057
11	71725397	71729286	5	-0.821	50058, 50062
11	71804533	74204594	177	0.0039	50063, 50239
11	74305114	74329716	4	-1.2855	50240, 50243
11	74329722	74994533	39	-0.0011	50244, 50282
11	75112710	75115103	4	-1.8806	50283, 50286
11	75141008	82705152	186	-0.0416	50287, 50472
11	82876819	82877457	3	-1.8714	50473, 50475
11	82878456	93488553	187	0.0233	50476, 50662
11	93517786	93527202	5	-1.0228	50663, 50667
11	93554214	102221029	142	0.063	50668, 50809
11	102221214	102272766	3	-0.8657	50810, 50812
11	102272792	108005970	167	0.1033	50813, 50979
11	108009658	108059934	7	-1.1491	50980, 50986
11	108121517	108389018	20	0.1393	50987, 51006
11	108547870	108562639	5	-1.1308	51007, 51011
11	109294470	115111118	244	0.0618	51012, 51255
11	116633752	116658576	10	-0.7222	51256, 51265
11	116661200	118849929	197	0.0258	51266, 51462
11	118869235	118881490	3	-1.2877	51463, 51465
11	118881975	119001461	36	-0.3331	51466, 51501
11	119001504	119002326	4	-1.6863	51502, 51505
11	119020874	122852238	134	0.0709	51506, 51639
11	122930588	122931908	4	-3.1684	51640, 51643
11	122954422	125479363	120	0.074	51644, 51763
11	125497635	125503244	4	-1.6077	51764, 51767
11	125513697	129725710	136	0.0559	51768, 51903
11	129745327	129812460	9	-0.609	51904, 51912
11	129817037	134257463	96	-0.0037	51913, 52008
12	247583	6602086	262	0.0245	52009, 52270
12	6602119	6730244	30	-0.4953	52271, 52300
12	6730281	7065322	109	-0.081	52301, 52409
12	7077675	7090256	6	-1.072	52410, 52415
12	7090765	12940340	449	0.0211	52416, 52864
12	12967096	12974323	5	-1.348	52865, 52869
12	13061292	48963014	743	-0.0616	52870, 53612
12	48963007	50498437	206	-0.2921	53613, 53818
12	50498490	53647143	308	-0.0889	53819, 54126
12	53663106	53670507	5	-1.1263	54127, 54131
12	53689660	54736080	140	-0.1833	54132, 54271
12	54737007	54741628	4	-3.4862	54272, 54275
12	54757107	56352329	124	-0.092	54276, 54399
12	56360881	56364839	5	-1.0162	54400, 54404
12	56380816	56824027	106	-0.1385	54405, 54510
12	56826148	56827634	3	-1.5692	54511, 54513
12	56847435	57066604	37	-0.1891	54514, 54550
12	57066728	57167829	17	-0.9729	54551, 54567
12	57167875	58140492	166	-0.1824	54568, 54733
12	58144807	58145333	5	-1.8881	54734, 54738
12	58149481	69145955	225	-0.1098	54739, 54963
12	69207386	69233140	5	-1.5822	54964, 54968
12	69264144	80211221	198	-0.1038	54969, 55166
12	80211216	80239175	4	-1.5	55167, 55170
12	81101633	96181208	267	-0.0281	55171, 55437
12	96255019	96259150	4	-2.1487	55438, 55441
12	96284681	108932742	365	-0.0621	55442, 55806
12	108932759	108959189	9	-0.9902	55807, 55815
12	108985691	110009510	70	0.0033	55816, 55885
12	110013842	110019356	5	-1.2163	55886, 55890
12	110206044	110581200	40	-0.0168	55891, 55930
12	110734453	110771038	5	-1.8038	55931, 55935
12	110824234	112580065	121	-0.0866	55936, 56056
12	112844677	112888240	5	-1.2743	56057, 56061
12	112892370	118817975	175	-0.0441	56062, 56236
12	118823960	118838507	3	-1.2518	56237, 56239
12	119419787	120621413	44	0.0264	56240, 56283
12	120635248	120637009	4	-1.3036	56284, 56287
12	120637191	121769189	119	-0.0505	56288, 56406
12	121769223	121775111	4	-1.0726	56407, 56410
12	121854058	123749883	165	-0.0419	56411, 56575
12	123751730	124132536	42	-0.5787	56576, 56617
12	124135529	125397656	45	0.0548	56618, 56662
12	125398011	125470781	6	-1.263	56663, 56668
12	125478446	131306258	49	0.0628	56669, 56717
12	131357571	131359230	5	-3.6586	56718, 56722
12	131456056	133294140	70	-0.187	56723, 56792
12	133324446	133331291	5	-2.2396	56793, 56797
12	133381389	133810758	63	0.1013	56798, 56860
13	19751240	31037457	308	-0.0981	56861, 57168
13	31205121	31205527	4	-1.8358	57169, 57172
13	31211974	37606015	153	-0.0093	57173, 57325
13	37607584	37618250	3	-1.0248	57326, 57328
13	37678713	38924374	17	0.0571	57329, 57345
13	38928397	39261937	8	-0.551	57346, 57353
13	39261940	45768608	164	0.019	57354, 57517
13	45781562	45975250	9	-0.9044	57518, 57526
13	45975312	45980091	4	0.0512	57527, 57530
13	46039262	46066304	5	-0.6069	57531, 57535
13	46149041	46358200	15	0.0879	57536, 57550
13	46549667	46563108	5	-1.0582	57551, 57555
13	46638864	48615159	44	-0.0128	57556, 57599
13	48654084	48807602	6	-1.3144	57600, 57605
13	48830312	51921371	108	0.0459	57606, 57713
13	51956159	52026572	8	-0.934	57714, 57721
13	52234774	52593181	21	-0.0639	57722, 57742
13	52598170	52598809	4	-1.4744	57743, 57746
13	52603098	52972289	19	0.1111	57747, 57765
13	53008995	53216760	11	-0.6847	57766, 57776
13	53216839	114157826	580	0.0597	57777, 58356
13	114277591	114287553	5	-1.4176	58357, 58361
13	114307672	114817561	19	0.0024	58362, 58380
13	115002343	115012425	5	-1.4981	58381, 58385
13	115047212	115090544	10	0.0846	58386, 58395
14	19553559	21792827	167	3e-4	58396, 58562
14	21831087	21838032	5	-2.2912	58563, 58567
14	21870637	23465426	100	-0.0603	58568, 58667
14	23495487	23502895	9	-1.5223	58668, 58676
14	23503974	23777280	51	-0.1625	58677, 58727
14	23790801	23792596	5	-1.5567	58728, 58732
14	23817764	24684962	157	-0.0157	58733, 58889
14	24687347	24707478	8	-0.2838	58890, 58897
14	24710884	24711455	5	-1.0978	58898, 58902
14	24728315	35331380	198	-0.1164	58903, 59100
14	35476506	35482685	5	-2.9709	59101, 59105
14	35522477	35739664	21	-0.1311	59106, 59126
14	35780003	35782165	5	-2.7816	59127, 59131
14	35872041	39645315	86	0.0073	59132, 59217
14	39646648	39648393	3	-1.8438	59218, 59220
14	39706174	45700379	55	-0.0215	59221, 59275
14	45700431	45711334	3	-1.0848	59276, 59278
14	45711962	47530752	10	0.1271	59279, 59288
14	47566241	50085634	9	-1.1965	59289, 59297
14	50085640	50101699	14	-0.0101	59298, 59311
14	50131378	50133115	3	-2.2807	59312, 59314
14	50140839	53149054	134	0.0808	59315, 59448
14	53175512	53180702	5	-1.7992	59449, 59453
14	53213170	55369266	56	0.0621	59454, 59509
14	55453999	55467686	5	-0.8514	59510, 59514
14	55509976	58605836	80	0.0156	59515, 59594
14	58674653	58686427	5	-0.7289	59595, 59599
14	58718938	58727743	4	-1.9054	59600, 59603
14	58772807	62203668	118	-0.0105	59604, 59721
14	62229287	62233962	3	-1.1044	59722, 59724
14	62235413	65543386	113	0.0333	59725, 59837
14	65544655	66136013	10	-0.4854	59838, 59847
14	66136098	67769185	19	0.1221	59848, 59866
14	67812557	67847464	8	-1.6903	59867, 59874
14	67847457	68112451	26	0.0877	59875, 59900
14	68123284	68126581	4	-0.5744	59901, 59904
14	68126581	69795258	45	0.1128	59905, 59949
14	69847340	69861567	5	-0.6686	59950, 59954
14	69890803	70991266	65	0.0494	59955, 60019
14	71059688	71060090	3	-1.0369	60020, 60022
14	71063372	71064391	2	-0.4075	60023, 60024
14	71108958	73444692	35	0.0699	60025, 60059
14	73444697	73544138	6	-0.3376	60060, 60065
14	73566126	73570192	3	-1.2006	60066, 60068
14	73637563	75181643	135	0.0864	60069, 60203
14	75182716	75248827	6	-0.7762	60204, 60209
14	75264353	75420635	23	0.0196	60210, 60232
14	75469812	75471532	5	-2.0851	60233, 60237
14	75514853	103803044	772	0.0014	60238, 61009
14	103803069	103804685	3	-1.7384	61010, 61012
14	103804738	105688104	145	0.0552	61013, 61157
14	105688213	105766903	17	-0.7005	61158, 61174
14	105833613	105995640	34	0.0746	61175, 61208
15	22833636	35086896	233	-0.0398	61209, 61441
15	35198836	35224618	5	-1.2915	61442, 61446
15	35274591	40864023	141	0.0536	61447, 61587
15	40913348	41222111	56	-0.2871	61588, 61643
15	41222202	41245959	9	0.1714	61644, 61652
15	41348854	41366701	4	-1.3679	61653, 61656
15	41379809	41709476	27	-0.0364	61657, 61683
15	41750035	41762574	3	-1.4296	61684, 61686
15	41763404	41805010	11	-0.0642	61687, 61697
15	41817196	41820104	4	-1.0642	61698, 61701
15	41820179	44093346	224	-0.0561	61702, 61925
15	44106843	44109616	5	-1.3143	61926, 61930
15	44127265	48623877	141	-0.0291	61931, 62071
15	48624581	48628288	6	-1.2299	62072, 62077
15	48779284	49327804	25	0.0529	62078, 62102
15	49426538	49436445	5	-1.8464	62103, 62107
15	49509480	66790001	578	-0.0299	62108, 62685
15	66793772	66795097	4	-1.7879	62686, 62689
15	66807950	69682067	109	0.0359	62690, 62798
15	69714410	69747609	10	-1.1554	62799, 62808
15	70349910	72501078	54	0.0775	62809, 62862
15	72501115	72558256	9	-0.4589	62863, 62871
15	72581551	72699474	15	0.0963	62872, 62886
15	72767297	72855755	5	-1.3584	62887, 62891
15	72953630	75656907	195	0.0525	62892, 63086
15	75688795	75932349	20	-0.763	63087, 63106
15	75941534	78838016	136	-0.0463	63107, 63242
15	78838037	78838074	2	-2.5075	63243, 63244
15	78838080	82336800	126	0.0193	63245, 63370
15	82520556	82532873	5	-1.2594	63371, 63375
15	82564023	90039669	200	-0.0286	63376, 63575
15	90118915	90135402	5	-1.6587	63576, 63580
15	90191533	101816865	268	0.0366	63581, 63848
15	101827198	101832254	5	-2.4729	63849, 63853
15	102190191	102264420	10	-0.1214	63854, 63863
16	97538	1306922	247	0.0126	63864, 64110
16	1364337	1370249	5	-1.3521	64111, 64115
16	1388973	2011537	137	-0.0102	64116, 64252
16	2012723	2012914	2	-1.5812	64253, 64254
16	2014267	2580921	140	-0.0924	64255, 64394
16	2611476	2631693	4	-1.5682	64395, 64398
16	2631685	2825507	17	-0.363	64399, 64415
16	2825529	2827056	4	-1.0583	64416, 64419
16	2835458	3021702	40	-0.0055	64420, 64459
16	3025675	3026701	5	-0.8755	64460, 64464
16	3063518	3644535	114	-0.0492	64465, 64578
16	3650967	3656575	3	-0.8265	64579, 64581
16	3706124	4385156	35	-0.0909	64582, 64616
16	4390942	4391444	3	-1.4957	64617, 64619
16	4391442	5112568	111	-0.052	64620, 64730
16	5121988	5140522	6	-0.6656	64731, 64736
16	5140529	8953090	32	0.002	64737, 64768
16	9004617	9017267	5	-1.8197	64769, 64773
16	9186815	11944253	96	-0.1868	64774, 64869
16	11979061	11990484	5	-2.6768	64870, 64874
16	12059277	15166828	53	-0.035	64875, 64927
16	15166920	15463902	5	-1.2393	64928, 64932
16	15489823	15728772	16	-0.1491	64933, 64948
16	15729992	15781278	6	-0.8038	64949, 64954
16	15847263	18573243	36	-0.0839	64955, 64990
16	18796106	18799477	3	-2.2291	64991, 64993
16	18806832	18893528	9	-0.4384	64994, 65002
16	19033051	22269027	187	-0.0551	65003, 65189
16	22320278	22330214	5	-0.9886	65190, 65194
16	22358873	23596733	47	0.0237	65195, 65241
16	23598549	23669920	17	-0.382	65242, 65258
16	23690462	23692273	5	-2.16	65259, 65263
16	23712416	24372845	20	0.0705	65264, 65283
16	24552071	24580502	7	-1.5809	65284, 65290
16	24788477	29851748	213	-0.1374	65291, 65503
16	29871901	29872531	5	-3.3604	65504, 65508
16	29896897	56862975	614	-0.0954	65509, 66122
16	56864460	56865808	3	-1.7057	66123, 66125
16	56899310	57449694	59	1e-4	66126, 66184
16	57468051	57474744	5	-1.0233	66185, 66189
16	57486736	57490527	5	0.0764	66190, 66194
16	57496940	57503214	5	-1.4234	66195, 66199
16	57509056	58325019	85	0.0843	66200, 66284
16	58426625	58437032	4	-1.6857	66285, 66288
16	58438398	66958759	130	-0.0356	66289, 66418
16	66958802	66967973	7	-0.5961	66419, 66425
16	66971956	67575788	138	0.0468	66426, 66563
16	67650755	67660619	5	-0.9437	66564, 66568
16	67680195	67877096	52	-0.144	66569, 66620
16	67899099	67902428	5	-1.4999	66621, 66625
16	67910787	67913577	5	-0.2754	66626, 66630
16	67919664	68308875	67	0.0862	66631, 66697
16	68308957	68344490	8	-0.694	66698, 66705
16	68373253	70211289	116	-0.1699	66706, 66821
16	70285484	70285715	5	-0.8057	66822, 66826
16	70298929	70310968	5	-2.0088	66827, 66831
16	70358549	70557300	25	0.0045	66832, 66856
16	70566489	70589104	5	-2.5589	66857, 66861
16	70688489	72110435	93	0.0103	66862, 66954
16	72120674	72174327	11	-0.9416	66955, 66965
16	72184511	72845852	9	0.208	66966, 66974
16	74334004	74339257	5	-1.2539	66975, 66979
16	74447495	75654549	89	0.0011	66980, 67068
16	75669587	75675508	5	-1.5119	67069, 67073
16	75681903	85694778	237	0.0311	67074, 67310
16	85715203	85721152	4	-2.0477	67311, 67314
16	85721143	88808490	135	-0.0699	67315, 67449
16	88871049	88872268	5	-1.754	67450, 67454
16	88876884	89293778	39	0.0205	67455, 67493
16	89349120	89357120	5	-0.7343	67494, 67498
16	89576921	89592754	5	0.0142	67499, 67503
16	89627630	89627783	5	-2.3713	67504, 67508
16	89644043	90141422	99	0.0132	67509, 67607
17	96911	1552561	104	0.017	67608, 67711
17	1552953	1582953	6	-1.5559	67712, 67717
17	1611470	1707971	25	-0.0135	67718, 67742
17	1747243	1779101	3	-2.5627	67743, 67745
17	1782505	2570341	53	-0.2164	67746, 67798
17	2570444	2573632	4	-1.9526	67799, 67802
17	2601503	4621236	147	-0.0073	67803, 67949
17	4635091	4636384	5	-1.4129	67950, 67954
17	4641701	4693328	30	0.0165	67955, 67984
17	4700035	4701081	4	-2.3778	67985, 67988
17	4711274	4846530	35	0.1139	67989, 68023
17	4849961	4851616	5	-0.8696	68024, 68028
17	4856122	5264667	59	0.0337	68029, 68087
17	5308398	5326150	12	-1.1182	68088, 68099
17	5336993	7145005	150	-0.0442	68100, 68249
17	7145551	7160302	11	-0.665	68250, 68260
17	7164212	7197625	15	-0.026	68261, 68275
17	7213058	7214676	4	-1.1961	68276, 68279
17	7216921	7385884	78	0.0638	68280, 68357
17	7401396	7406567	5	-3.6546	68358, 68362
17	7452588	7557436	49	-0.0374	68363, 68411
17	7578415	7592107	6	0.9149	68412, 68417
17	7592220	8093223	98	-0.0704	68418, 68515
17	8110110	8110628	5	-1.5431	68516, 68520
17	8137819	27005866	685	-0.067	68521, 69205
17	27008953	27010750	3	-2.1967	69206, 69208
17	27031167	30689950	246	-0.1339	69209, 69454
17	30774030	30796216	5	-2.2148	69455, 69459
17	30814784	33286627	70	0.0399	69460, 69529
17	33288682	33288874	3	-1.5001	69530, 69532
17	33288871	36895878	278	-0.0861	69533, 69810
17	36909505	36912221	4	-2.2817	69811, 69814
17	36912225	36997554	16	-0.2526	69815, 69830
17	37006713	37008975	5	-2.2429	69831, 69835
17	37054696	38137369	125	-0.1559	69836, 69960
17	38140702	38145035	4	-2.018	69961, 69964
17	38172036	40914648	487	-0.1242	69965, 70451
17	40925868	40927487	5	-2.5178	70452, 70456
17	40932895	41141497	62	-0.0679	70457, 70518
17	41151965	41154708	4	-1.9163	70519, 70522
17	41154705	41477395	36	-0.0601	70523, 70558
17	41567780	41584490	5	-1.5564	70559, 70563
17	41606977	42274994	101	-0.0901	70564, 70664
17	42289080	42294000	5	-1.6475	70665, 70669
17	42335975	42926684	70	-0.0946	70670, 70739
17	42941045	42962646	5	-1.2885	70740, 70744
17	42978449	43012783	14	0.1959	70745, 70758
17	43013489	44145004	77	-0.1399	70759, 70835
17	44172003	45056288	29	-0.6783	70836, 70864
17	45229258	45249396	5	-2.5802	70865, 70869
17	45297258	45681393	20	-0.0847	70870, 70889
17	45738522	45747100	5	-1.5334	70890, 70894
17	45773612	47014407	148	-0.0859	70895, 71042
17	47014428	47018325	4	-1.8906	71043, 71046
17	47039113	47394984	34	0.0451	71047, 71080
17	47489060	47490550	5	-1.0728	71081, 71085
17	47583658	47699391	15	-0.1045	71086, 71100
17	47783226	47783672	4	-1.0216	71101, 71104
17	47783669	47810075	6	-0.0766	71105, 71110
17	47882770	47895268	4	-0.8277	71111, 71114
17	47895282	48778084	114	-0.1049	71115, 71228
17	48814350	48913429	6	-1.1808	71229, 71234
17	48916920	56060678	146	-0.0901	71235, 71380
17	56083807	56084335	4	-1.5942	71381, 71384
17	56084342	57168718	85	-0.1617	71385, 71469
17	57196726	57208726	5	-1.1906	71470, 71474
17	57232302	61841426	193	-0.1382	71475, 71667
17	61843366	61908296	16	-0.8058	71668, 71683
17	61912102	65190141	138	0.0245	71684, 71821
17	65343579	65353524	4	-1.8953	71822, 71825
17	65362526	65628336	5	0.0837	71826, 71830
17	65628327	65822372	9	-0.857	71831, 71839
17	65887969	71166007	97	-0.0091	71840, 71936
17	71166000	71223333	8	-0.5918	71937, 71944
17	71223339	73282510	202	-0.0301	71945, 72146
17	73317744	73328871	5	-1.0066	72147, 72151
17	73482424	73695944	34	-0.0414	72152, 72185
17	73698573	73699907	3	-1.8262	72186, 72188
17	73727433	74729452	168	-0.0543	72189, 72356
17	74732936	74733108	5	-1.2079	72357, 72361
17	74737071	76200809	55	0.011	72362, 72416
17	76210485	76210876	5	-0.9336	72417, 72421
17	76228206	76704317	20	-0.0624	72422, 72441
17	76810496	76832241	5	-0.73	72442, 72446
17	76867005	78083810	71	0.0435	72447, 72517
17	78113523	78120652	5	-2.7092	72518, 72522
17	78156527	78969514	36	-0.1116	72523, 72558
17	78969536	78970877	4	-2.1788	72559, 72562
17	79031679	81043082	300	-0.0632	72563, 72862
18	163417	2575066	51	0.0251	72863, 72913
18	2577757	2579029	3	-2.2075	72914, 72916
18	2585132	12859236	224	0.059	72917, 73140
18	12955472	13042323	7	-1.0504	73141, 73147
18	13049259	19154610	54	-0.0532	73148, 73201
18	19202740	19203876	5	-1.9454	73202, 73206
18	19283541	47803547	490	-0.015	73207, 73696
18	47812219	47917555	10	-0.7987	73697, 73706
18	48190494	55247341	104	0.0175	73707, 73810
18	55274685	55278922	5	-2.0657	73811, 73815
18	55355721	72234647	259	0.1071	73816, 74074
18	72343077	72344901	5	-0.8531	74075, 74079
18	72914009	77221351	58	0.0382	74080, 74137
18	77440072	77464918	5	-2.0787	74138, 74142
18	77623764	77960791	37	-0.0165	74143, 74179
19	282291	548649	47	-0.0529	74180, 74226
19	548907	622910	20	-0.3789	74227, 74246
19	625118	1077925	109	-0.0753	74247, 74355
19	1080070	1123559	15	-0.9349	74356, 74370
19	1127682	1428868	56	-0.1333	74371, 74426
19	1440031	1440196	2	-1.9179	74427, 74428
19	1455462	2245545	122	-0.0891	74429, 74550
19	2246883	2246967	3	-1.2493	74551, 74553
19	2249664	2291092	22	0.0449	74554, 74575
19	2291397	2328416	7	-0.8235	74576, 74582
19	2396620	2408478	5	-0.0247	74583, 74587
19	2427028	2427440	5	-0.8609	74588, 74592
19	2434871	3964665	202	-0.0291	74593, 74794
19	3980628	3984190	5	-1.4047	74795, 74799
19	4012993	4234696	35	-0.1686	74800, 74834
19	4249286	4254414	5	-0.9835	74835, 74839
19	4280191	4408923	32	-0.0513	74840, 74871
19	4409059	4423835	4	-0.855	74872, 74875
19	4446868	5687621	98	-0.0851	74876, 74973
19	5690598	5691428	5	-1.556	74974, 74978
19	5696754	7676629	221	-0.0892	74979, 75199
19	7689309	7693119	5	-2.6247	75200, 75204
19	7695510	9449259	193	-0.0897	75205, 75397
19	9449864	9449968	4	-1.1918	75398, 75401
19	9449978	9929294	65	-0.0393	75402, 75466
19	9939295	9939362	3	-2.3731	75467, 75469
19	9949179	10207102	30	-0.0065	75470, 75499
19	10217245	10270526	21	-0.5675	75500, 75520
19	10335184	10568773	56	0.0168	75521, 75576
19	10570111	10610522	7	-0.5315	75577, 75583
19	10625106	10818204	35	-0.0307	75584, 75618
19	10870423	10904495	4	-1.6888	75619, 75622
19	10906055	11224064	36	-0.2002	75623, 75658
19	11258676	11259886	5	-1.7988	75659, 75663
19	11303665	15342814	540	0.0262	75664, 76203
19	15375501	15383725	5	-1.1716	76204, 76208
19	15483661	17953889	279	-0.0409	76209, 76487
19	17972904	17972970	3	-2.1009	76488, 76490
19	17983255	18420602	66	-0.0628	76491, 76556
19	18420599	18423492	5	-0.9599	76557, 76561
19	18466704	18547583	25	0.0502	76562, 76586
19	18572564	18632764	5	-1.2766	76587, 76591
19	18650234	18678002	10	-0.1227	76592, 76601
19	18684479	18685749	5	-1.7038	76602, 76606
19	18699811	18958627	31	-0.0503	76607, 76637
19	18961619	18966783	4	-1.6202	76638, 76641
19	18980064	19021800	10	-0.1345	76642, 76651
19	19021799	19030059	4	-2.2958	76652, 76655
19	19031383	30936333	313	-0.102	76656, 76968
19	31769598	36105961	300	0.0824	76969, 77268
19	36108045	36120591	7	-0.6916	77269, 77275
19	36122242	36605093	129	0.0579	77276, 77404
19	36605100	36605582	4	-1.0577	77405, 77408
19	36606559	39321999	280	0.1034	77409, 77688
19	39322016	39924315	113	-0.0878	77689, 77801
19	39924324	39960855	8	-1.8345	77802, 77809
19	39971350	40329835	53	0.0676	77810, 77862
19	40330948	40480678	13	-0.8293	77863, 77875
19	40512002	42352564	240	0.0777	77876, 78115
19	42365186	42373171	5	-2.3514	78116, 78120
19	42383096	46178044	533	0.0562	78121, 78653
19	46190925	46191677	5	-1.0792	78654, 78658
19	46196041	47987244	245	0.0481	78659, 78903
19	47996385	48006762	5	-2.271	78904, 78908
19	48047802	48922602	110	0.0172	78909, 79018
19	48949372	48949684	3	-0.6603	79019, 79021
19	48949678	49116522	32	0.0065	79022, 79053
19	49119345	49120585	5	-1.4073	79054, 79058
19	49129453	49494666	99	0.0417	79059, 79157
19	49507615	49519518	6	-0.8702	79158, 79163
19	49519548	49575637	12	-0.0601	79164, 79175
19	49589779	49610973	5	-0.9436	79176, 79180
19	49618202	49982311	81	0.0501	79181, 79261
19	49993474	50001272	9	-1.7448	79262, 79270
19	50017239	50170415	49	-0.0228	79271, 79319
19	50185192	50185517	5	-0.8625	79320, 79324
19	50193389	50412409	55	0.0775	79325, 79379
19	50412498	50463840	14	-0.2886	79380, 79393
19	50498493	50883078	35	0.0712	79394, 79428
19	50905092	50906801	5	-1.0729	79429, 79433
19	50925772	54617885	540	0.0757	79434, 79973
19	54625281	54649457	10	-1.3664	79974, 79983
19	54660670	54710161	22	-0.0845	79984, 80005
19	54710210	54710338	3	-1.9884	80006, 80008
19	54725025	55897956	243	0.0982	80009, 80251
19	55897965	55915821	12	-0.4251	80252, 80263
19	55915827	56163813	70	0.0697	80264, 80333
19	56170650	56174996	5	-0.8533	80334, 80338
19	56190105	58880533	357	0.0866	80339, 80695
19	58904432	58904790	4	-1.8121	80696, 80699
19	58921435	59059892	40	0.1369	80700, 80739
19	59063659	59063809	5	-2.9368	80740, 80744
19	59068123	59082663	10	-0.1738	80745, 80754
20	76696	1352897	134	0.0946	80755, 80888
20	1356156	1445062	9	-0.4427	80889, 80897
20	1458990	2380995	51	0.0852	80898, 80948
20	2443803	2446435	5	-1.4037	80949, 80953
20	2464726	2577956	10	-0.0097	80954, 80963
20	2634021	2636002	5	-1.1629	80964, 80968
20	2641406	5090074	197	0.0404	80969, 81165
20	5098257	5163791	10	-2.1911	81166, 81175
20	5283260	20026057	274	0.0104	81176, 81449
20	20028552	20029110	4	-2.7921	81450, 81453
20	20051574	25371232	162	0.029	81454, 81615
20	25394478	25405931	5	-2.395	81616, 81620
20	25470558	39690131	608	-0.0902	81621, 82228
20	39721115	39728831	4	-2.5416	82229, 82232
20	39766470	43992262	201	0.0406	82233, 82433
20	43992265	43995547	6	-0.7317	82434, 82439
20	44003856	44430053	77	0.0407	82440, 82516
20	44441413	44452999	11	-0.6633	82517, 82527
20	44453013	44573516	51	-0.042	82528, 82578
20	44589488	44592146	3	-1.0139	82579, 82581
20	44592404	47601990	92	0.0179	82582, 82673
20	47682748	47695131	5	-1.4937	82674, 82678
20	47739659	60714178	378	-0.0547	82679, 83056
20	60714186	60714955	4	-1.7568	83057, 83060
20	60734970	60937561	30	-0.144	83061, 83090
20	60962702	60962967	5	-1.4663	83091, 83095
20	60968607	62275270	140	0.0743	83096, 83235
20	62275565	62338033	21	-0.245	83236, 83256
20	62338043	62608697	51	0.0825	83257, 83307
20	62614460	62632507	4	-1.3846	83308, 83311
20	62641553	62896703	41	0.0645	83312, 83352
21	10942739	30411401	125	0.0273	83353, 83477
21	30435732	30521558	6	-1.1812	83478, 83483
21	30532262	32624434	132	0.0676	83484, 83615
21	33036101	33039640	5	-0.73740000000000006	83616, 83620
21	33064210	33684109	23	0.1781	83621, 83643
21	33723116	34442910	42	-0.1899	83644, 83685
21	34442941	34861390	33	0.1828	83686, 83718
21	34903086	34960705	15	-1.1068	83719, 83733
21	34971531	37760023	89	0.0886	83734, 83822
21	37769763	37775070	3	-0.9437	83823, 83825
21	37775127	39427073	47	0.0698	83826, 83872
21	39492412	39671465	7	-0.4733	83873, 83879
21	39671498	40552221	15	0.2281	83880, 83894
21	40552297	40795106	18	-0.234	83895, 83912
21	40795297	44492182	145	0.0885	83913, 84057
21	44514655	44515565	5	-1.4707	84058, 84062
21	44590619	45194632	28	0.1442	84063, 84090
21	45209604	45533677	16	-0.1317	84091, 84106
21	45533705	45540363	4	-0.8204	84107, 84110
21	45553990	47641872	168	0.0619	84111, 84278
21	47686890	47704224	5	-0.6534	84279, 84283
21	47706918	48068418	30	0.1476	84284, 84313
22	17072628	18065418	43	-0.0862	84314, 84356
22	18082817	18095587	3	-1.9088	84357, 84359
22	18095582	19459273	102	-0.1651	84360, 84461
22	19459288	19486651	7	-2.0137	84462, 84468
22	19492922	21997298	184	-0.109	84469, 84652
22	22025322	22040788	5	-1.5868	84653, 84657
22	22057708	24123144	108	-0.0457	84658, 84765
22	24133953	24143210	4	-1.0177	84766, 84769
22	24143260	24944032	66	-0.0088	84770, 84835
22	24953709	24964019	5	-2.1692	84836, 84840
22	24982134	26884215	74	0.0569	84841, 84914
22	26895576	26902892	4	-0.9951	84915, 84918
22	26906026	30722754	173	0.0143	84919, 85091
22	30738237	30749013	5	-1.5754	85092, 85096
22	30762183	31998620	126	-0.0309	85097, 85222
22	32017441	32017850	3	-1.2064	85223, 85225
22	32019727	36902300	157	0.002	85226, 85382
22	36914855	36922084	5	-1.1926	85383, 85387
22	36960786	38355387	177	-0.0061	85388, 85564
22	38355419	38379707	9	-1.5302	85565, 85573
22	38455289	39629517	142	-0.0223	85574, 85715
22	39713464	39714432	5	-2.338	85716, 85720
22	39770313	39884093	15	0.0683	85721, 85735
22	39907886	40056378	16	-0.425	85736, 85751
22	40058046	40658044	23	0.0174	85752, 85774
22	40742659	40754983	5	-0.9699	85775, 85779
22	40798163	41282475	33	0.0274	85780, 85812
22	41349556	41349643	3	-2.0322	85813, 85815
22	41360051	41833185	37	-0.207	85816, 85852
22	41863459	41863580	5	-1.8861	85853, 85857
22	41895849	42032177	26	-0.0454	85858, 85883
22	42032636	42076281	9	-1.7411	85884, 85892
22	42086794	50944778	429	0.043	85893, 86321
22	50954929	50956220	5	-0.9555	86322, 86326
22	50962313	51215160	50	0.0247	86327, 86376
23	306271	20074844	397	0.1219	86377, 86773
23	20152073	20156679	5	-1.9545	86774, 86778
23	20193396	24024591	84	0.0389	86779, 86862
23	24075539	24082332	5	-1.5841	86863, 86867
23	24197652	24721425	18	-0.0434	86868, 86885
23	24734563	24742472	2	-1.4064	86886, 86887
