GENE	BF
ECHDC3	-4.440
ECHS1	-11.267
ECI1	-1.475
ECI2	-6.588
ECM1	-2.154
ECM2	-5.537
ECSIT	-7.484
ECT2	-4.429
ECT2L	0.766
EDA	-1.049
EDA2R	-5.468
EDAR	-3.127
EDARADD	0.526
EDC3	-5.310
EDC4	-1.284
EDDM3A	-3.290
EDDM3B	4.039
EDEM1	-4.231
EDEM2	-6.643
EDEM3	0.714
EDF1	-2.659
EDIL3	-4.352
EDN1	-0.794
EDN2	-7.029
EDN3	-4.094
EDNRA	-1.087
EDNRB	-4.613
EEA1	-0.533
EED	-1.849
EEF1A1	9.850
EEF1A2	-4.609
EEF1B2	3.165
EEF1D	-10.310
EEF1E1	-0.584
EEF1G	-2.739
EEF2	12.054
EEF2K	-4.484
EEFSEC	-1.434
EEPD1	-3.167
EFCAB1	-4.209
EFCAB11	-13.280
EFCAB12	-1.551
EFCAB13	-3.252
EFCAB14	-5.346
EFCAB2	1.597
EFCAB3	-4.131
EFCAB4A	-2.391
EFCAB4B	-2.627
EFCAB5	-6.463
EFCAB6	-2.865
EFCAB7	-3.032
EFCAB9	-3.970
EFCC1	-1.252
EFEMP1	-2.193
EFEMP2	-5.072
EFHB	0.198
EFHC1	-1.549
EFHC2	-6.062
EFHD1	-4.368
EFHD2	-0.752
EFNA1	-6.313
EFNA2	-4.802
EFNA3	-2.179
EFNA4	-4.563
EFNA5	-2.864
EFNB1	-5.775
EFNB2	-6.939
EFNB3	-8.768
EFR3A	-5.735
EFR3B	-3.560
EFS	-3.395
EFTUD1	1.447
EFTUD2	-0.776
EGF	-5.459
EGFL6	-0.060
EGFL7	2.004
EGFL8	-7.488
EGFLAM	-8.217
EGFR	-2.564
EGLN1	-1.766
EGLN2	-5.975
EGLN3	-2.924
EGR1	-4.585
EGR2	5.268
EGR3	-2.241
EGR4	-1.271
EHBP1	-2.213
EHBP1L1	-5.905
EHD1	0.010
EHD2	-8.137
EHD3	-3.923
EHD4	-6.338
EHF	-6.003
EHHADH	-1.797
EHMT1	3.164
EHMT2	3.645
EID1	-2.955
EID2	-4.008
EID2B	-2.890
EID3	-4.794
EIF1	17.227
EIF1AD	0.224
EIF1AX	18.761
EIF1AY	0.395
EIF1B	-2.104
EIF2A	1.547
EIF2AK1	-1.561
EIF2AK2	-8.492
EIF2AK3	-1.033
EIF2AK4	-5.425
EIF2B1	4.437
EIF2B2	11.373
EIF2B3	13.621
EIF2B4	10.605
EIF2B5	14.045
EIF2D	-6.209
EIF2S1	17.633
EIF2S2	11.298
EIF2S3	-1.859
EIF3A	10.942
EIF3B	7.526
EIF3C	3.499
EIF3CL	0.921
EIF3D	0.903
EIF3E	-2.480
EIF3F	11.951
EIF3G	3.060
EIF3H	1.521
EIF3I	6.097
EIF3J	1.230
EIF3K	-0.940
EIF3L	-2.359
EIF3M	1.152
EIF4A1	5.222
EIF4A2	-0.993
EIF4A3	10.069
EIF4B	0.907
EIF4E	5.816
EIF4E1B	-2.603
EIF4E2	-3.071
EIF4E3	-2.597
EIF4EBP1	-1.078
EIF4EBP2	-5.027
EIF4EBP3	-2.342
EIF4ENIF1	1.174
EIF4G1	-3.151
EIF4G2	-4.405
EIF4G3	-4.175
EIF4H	-1.042
EIF5	6.493
EIF5A	-1.228
EIF5A2	-4.145
EIF5AL1	-5.014
EIF5B	3.628
EIF6	2.869
ELAC1	-1.848
ELAC2	0.143
ELANE	-0.592
ELAVL1	-1.454
ELAVL2	-6.160
ELAVL3	-0.696
ELAVL4	-4.178
ELF1	-0.945
ELF2	-3.421
ELF3	-2.390
ELF4	-4.328
ELF5	-7.210
ELFN1	-4.310
ELFN2	-2.803
ELK1	-0.580
ELK3	-7.044
ELK4	-5.972
ELL	-1.212
ELL2	-1.439
ELL3	-5.097
ELMO1	-5.392
ELMO2	-4.800
ELMO3	-4.013
ELMOD1	-3.017
ELMOD2	-7.553
ELMOD3	0.120
ELMSAN1	-4.608
ELN	-7.410
ELOF1	4.986
ELOVL1	-3.678
ELOVL2	-2.032
ELOVL3	-3.753
ELOVL4	-1.298
ELOVL5	-4.231
ELOVL6	-3.812
ELOVL7	-4.374
ELP2	2.263
ELP3	-0.108
ELP4	11.729
ELP5	6.052
ELP6	5.763
ELSPBP1	-2.112
ELTD1	-1.267
EMB	-1.656
EMC1	1.905
EMC10	-4.505
EMC2	3.209
EMC3	5.737
EMC4	2.412
EMC6	-2.146
EMC7	6.198
EMC8	-1.933
EMC9	-3.473
EMCN	-1.860
EMD	-4.849
EME1	-5.533
EME2	-4.451
EMID1	-0.497
EMILIN1	-2.316
EMILIN2	-6.753
EMILIN3	-2.730
EML1	0.534
EML2	-4.179
EML3	-6.016
EML4	-7.211
EML5	0.562
EML6	-0.592
EMP1	-4.183
EMP2	-1.690
EMP3	-1.481
EMR1	-3.511
EMR2	-3.884
EMR3	-1.815
EMX1	-0.248
EMX2	-1.759
EN1	-5.428
EN2	-6.210
ENAH	2.924
ENAM	-2.535
ENC1	-1.602
ENDOD1	-2.606
ENDOG	0.997
ENDOU	-2.265
ENDOV	-6.313
ENG	-6.521
ENGASE	-6.914
ENHO	-1.654
ENKD1	-2.640
ENKUR	-2.727
ENO1	-5.604
ENO2	-1.500
ENO3	-5.233
ENOPH1	-0.992
ENOSF1	-1.972
ENOX1	-3.153
ENOX2	-3.359
ENPEP	-2.225
ENPP1	-0.110
ENPP2	-3.821
ENPP3	4.583
ENPP4	-0.637
ENPP5	1.623
ENPP6	-7.240
ENPP7	-4.522
ENSA	-5.779
ENTHD1	-4.929
ENTHD2	-2.660
ENTPD1	-2.332
ENTPD2	-2.817
ENTPD3	-1.358
ENTPD4	2.294
ENTPD5	-2.524
ENTPD6	-4.488
ENTPD7	-3.335
ENTPD8	-1.802
ENY2	-0.442
EOGT	-0.106
EOMES	-3.012
EP300	7.018
EP400	5.852
EPAS1	3.238
EPB41	-2.170
EPB41L1	-5.415
EPB41L2	-4.368
EPB41L3	-4.638
EPB41L4A	1.902
EPB41L4B	-7.927
EPB41L5	-5.015
EPB42	-4.456
EPC1	0.312
EPC2	-5.741
EPCAM	-0.653
EPDR1	-5.032
EPG5	-2.107
EPGN	-3.033
EPHA1	-3.540
EPHA10	-8.349
EPHA2	0.874
EPHA3	-3.432
EPHA4	0.038
EPHA5	-7.268
EPHA6	-7.354
EPHA7	-7.387
EPHA8	-4.331
EPHB1	-5.006
EPHB2	-1.632
EPHB3	-0.133
EPHB4	-4.260
EPHB6	-4.757
EPHX1	-4.171
EPHX2	-3.628
EPHX3	-5.650
EPHX4	-1.752
EPM2A	-3.595
EPM2AIP1	2.891
EPN1	1.882
EPN2	-3.249
EPN3	-0.691
EPO	-7.388
EPOR	-0.444
EPPIN	-5.655
EPPIN-WFDC6	-2.653
EPRS	9.365
EPS15	0.952
EPS15L1	-5.204
EPS8	-1.757
EPS8L1	2.549
EPS8L2	-0.268
EPS8L3	-2.146
EPSTI1	-2.731
EPT1	-1.581
EPX	-6.727
EPYC	-6.027
EQTN	-7.447
ERAL1	-6.321
ERAP1	-4.626
ERAP2	-1.347
ERAS	-3.006
ERBB2	0.059
ERBB2IP	1.745
ERBB3	-0.107
ERBB4	2.536
ERC1	-3.485
ERC2	-1.638
ERCC1	-0.514
ERCC2	-0.541
ERCC3	1.853
ERCC4	-4.770
ERCC5	-0.272
ERCC6	-2.890
ERCC6-PGBD3	0.299
ERCC6L	0.968
ERCC6L2	-0.546
ERCC8	-0.566
EREG	-4.322
ERF	-2.471
ERG	0.085
ERGIC1	-4.273
ERGIC2	8.821
ERGIC3	-4.643
ERH	0.295
ERI1	-3.018
ERI2	-1.214
ERI3	-2.571
ERICH1	-5.003
ERLEC1	-5.771
ERLIN1	2.324
ERLIN2	1.378
ERMAP	-5.914
ERMARD	-6.825
ERMN	-7.334
ERMP1	-7.760
ERN1	-5.087
ERN2	-4.778
ERO1L	-3.677
ERO1LB	-0.866
ERP27	-4.069
ERP29	-0.314
ERP44	-5.662
ERRFI1	2.190
ERV3-1	-3.312
ERVFRD-1	1.023
ERVV-1	-0.933
ERVV-2	-0.611
ERVW-1	-0.596
ESAM	-3.480
ESCO1	-4.193
ESCO2	5.339
ESD	-4.397
ESF1	-1.854
ESM1	-6.164
ESPL1	-2.723
ESPN	-3.626
ESPNL	-1.086
ESR1	-1.160
ESR2	-2.101
ESRP1	-4.802
ESRP2	-6.780
ESRRA	-1.048
ESRRB	-2.695
ESRRG	-1.870
ESX1	-4.762
ESYT1	-2.144
ESYT2	-1.763
ESYT3	-3.503
ETAA1	-1.016
ETF1	10.778
ETFA	-3.767
ETFB	-1.488
ETFDH	-3.238
ETHE1	-4.217
ETNK1	-2.313
ETNK2	-3.691
ETNPPL	-6.582
ETS1	-4.386
ETS2	-0.353
ETV1	-2.083
ETV2	-2.193
ETV3	-9.837
ETV3L	-0.908
ETV4	1.191
ETV5	-3.175
ETV6	-3.607
ETV7	-7.450
EVA1A	-0.608
EVA1B	-3.890
EVA1C	-0.028
EVC	-5.669
EVC2	-4.580
EVI2A	-3.849
EVI2B	-5.676
EVI5	-1.520
EVI5L	-4.078
EVL	-4.559
EVPL	0.798
EVPLL	-2.247
EVX1	-4.543
EVX2	-2.544
EWSR1	0.397
EXD1	-5.662
EXD2	-1.066
EXD3	-3.228
EXO1	7.668
EXO5	-5.598
EXOC1	2.227
EXOC2	4.653
EXOC3	-2.301
EXOC3L1	-1.984
EXOC3L2	1.289
EXOC3L4	0.217
EXOC4	-2.815
EXOC5	0.143
EXOC6	-5.012
EXOC6B	1.517
EXOC7	1.680
EXOC8	1.120
EXOG	-1.750
EXOSC1	1.172
EXOSC10	-2.348
EXOSC2	3.363
EXOSC3	4.754
EXOSC4	-3.841
EXOSC5	-2.522
EXOSC6	10.737
EXOSC7	3.856
EXOSC8	-2.387
EXOSC9	5.130
EXPH5	-2.051
EXT1	-0.507
EXT2	-2.171
EXTL1	-0.809
EXTL2	-3.784
EXTL3	5.520
EYA1	-3.188
EYA2	-4.291
EYA3	-0.355
EYA4	-3.086
EYS	-4.525
EZH1	2.167
EZH2	1.787
EZR	0.430
F10	-6.823
F11	-5.428
F11R	-4.228
F12	-6.428
F13A1	-6.012
F13B	1.926
F2	-1.288
F2R	3.245
F2RL1	-8.958
F2RL2	-3.921
F2RL3	-5.034
F3	-5.694
F5	-6.439
F7	-4.027
F8	-5.691
F8A3	0.152
F9	3.877
FA2H	-3.511
FAAH	-3.102
FAAH2	-5.525
FABP1	-5.098
FABP12	-1.589
FABP2	-5.043
FABP3	-2.497
FABP4	2.603
FABP5	-1.382
FABP6	-2.564
FABP7	-2.721
FADD	-2.597
FADS1	-4.639
FADS2	-2.995
FADS3	-4.684
FADS6	-5.339
FAF1	0.006
FAF2	-1.359
FAH	-1.636
FAHD1	-2.021
FAHD2A	-3.371
FAHD2B	-4.118
FAIM	-0.279
FAIM2	-3.610
FAIM3	-5.405
FAM101A	-4.277
FAM102A	-3.396
FAM102B	2.278
FAM103A1	0.918
FAM104A	-2.922
FAM104B	0.737
FAM105A	-5.247
FAM105B	-6.058
FAM107A	-4.367
FAM107B	-4.093
FAM109A	-0.518
FAM109B	-2.438
FAM110A	-0.492
FAM110B	-3.615
FAM110C	-4.857
FAM110D	-2.725
FAM111A	-10.570
FAM111B	-5.471
FAM114A1	-2.236
FAM114A2	1.292
FAM115A	-0.681
FAM115C	-3.305
FAM117A	-0.331
FAM117B	-3.870
FAM118A	-6.066
FAM118B	1.234
FAM120A	-3.300
FAM120AOS	-2.694
FAM120B	-10.777
FAM120C	-4.617
FAM122A	-4.137
FAM122B	-4.893
FAM122C	-5.982
FAM124A	-1.502
FAM124B	-2.674
FAM126A	-5.743
FAM126B	-4.055
FAM127A	0.317
FAM127B	-2.098
FAM127C	-2.193
FAM129A	-4.273
FAM129B	-5.421
FAM129C	-1.636
FAM131A	-7.282
FAM131B	-4.757
FAM131C	-1.066
FAM132A	-0.770
FAM133A	6.428
FAM133B	1.710
FAM134A	-6.014
FAM134B	-0.024
FAM134C	-0.516
FAM135A	-5.522
FAM135B	-6.178
FAM136A	-4.834
FAM13A	-5.538
FAM13B	1.717
FAM13C	-4.106
FAM149A	-3.733
FAM149B1	-4.693
FAM150A	-5.025
FAM150B	-3.710
FAM151A	-3.794
FAM151B	-3.904
FAM153A	-2.768
FAM153B	-0.229
FAM154A	-4.235
FAM154B	-2.079
FAM155A	-8.361
FAM155B	-2.599
FAM156A	0.633
FAM156B	-0.210
FAM159A	-5.705
FAM159B	-5.519
FAM160A1	-3.746
FAM160A2	-3.347
FAM160B1	-2.250
FAM160B2	-5.077
FAM161A	-1.539
FAM161B	-4.519
FAM162A	0.538
FAM162B	-2.367
FAM163A	-5.519
FAM163B	-5.410
FAM166A	1.575
FAM166B	-5.789
FAM167A	-6.540
FAM167B	-4.173
FAM168A	2.902
FAM168B	-3.760
FAM169A	-3.848
FAM169B	-1.393
FAM170A	-1.176
FAM170B	-3.426
FAM171A1	-2.518
FAM171A2	-1.772
FAM171B	-2.463
FAM172A	1.881
FAM173A	7.505
FAM173B	-3.053
FAM174A	-4.204
FAM174B	-5.781
FAM175A	-1.486
FAM175B	-4.840
FAM177A1	-5.080
FAM177B	0.044
FAM178A	-6.424
FAM178B	-8.985
FAM179A	-4.811
FAM179B	-3.019
FAM180A	-7.320
FAM181A	-3.017
FAM181B	-3.731
FAM183A	-0.513
FAM184A	-7.376
FAM184B	-6.642
FAM185A	-3.569
FAM186A	-2.227
FAM186B	-3.362
FAM187B	-3.186
FAM188A	-2.914
FAM188B	-7.573
FAM189A1	-5.812
FAM189A2	0.728
FAM189B	-5.282
FAM192A	-3.663
FAM193A	-3.553
FAM193B	-1.599
FAM194A	-1.670
FAM194B	-1.816
FAM195A	1.787
FAM195B	-6.884
FAM196A	-3.747
FAM196B	-8.814
FAM198A	-7.993
FAM198B	-1.263
FAM199X	-6.973
FAM19A1	-3.745
FAM19A2	-9.244
FAM19A3	-3.532
FAM19A4	-4.812
FAM19A5	-6.968
FAM200A	-1.276
FAM200B	-1.871
FAM203A	-5.815
FAM204A	4.054
FAM205A	-1.092
FAM206A	-6.472
FAM207A	-2.621
FAM208A	-2.747
FAM208B	-1.432
FAM209A	-1.232
FAM209B	-0.695
FAM20A	-4.961
FAM20B	-7.610
FAM20C	3.597
FAM210A	-1.583
FAM210B	-4.277
FAM211A	-5.500
FAM211B	0.173
FAM212A	-1.926
FAM212B	-7.374
FAM213A	-1.542
FAM213B	-2.779
FAM214A	2.022
FAM214B	-3.183
FAM216A	2.921
FAM216B	3.797
FAM217A	-3.110
FAM217B	-2.825
FAM218A	-1.344
FAM219A	-2.335
FAM219B	-5.660
FAM21B	-1.266
FAM21C	-1.877
FAM220A	0.326
FAM221A	-3.962
FAM221B	-8.288
FAM222A	-6.890
FAM222B	0.874
FAM227B	-2.424
FAM228A	-0.767
FAM229A	0.287
FAM229B	-3.316
FAM24A	-3.177
FAM24B	-6.935
FAM25A	-4.346
FAM26D	-1.137
FAM26E	-2.788
FAM26F	-2.518
FAM32A	5.731
FAM35A	-2.315
FAM3A	-1.359
FAM3B	-0.153
FAM3C	-5.400
FAM3D	-5.124
FAM43A	-0.716
FAM43B	-4.027
FAM45A	1.300
FAM46A	-2.992
FAM46B	-3.694
FAM46C	-0.676
FAM46D	-1.807
FAM47A	-2.525
FAM47B	-4.344
FAM47C	-2.836
FAM47E	-7.183
FAM47E-STBD1	-4.011
FAM49A	-9.370
FAM49B	-3.995
FAM50A	-3.474
FAM50B	-4.257
FAM53A	-3.682
FAM53B	-0.899
FAM53C	-5.133
FAM57A	-3.764
FAM57B	-3.828
FAM60A	-1.519
FAM63A	-2.940
FAM63B	-1.467
FAM64A	-3.287
FAM65A	-2.967
FAM65B	-1.850
FAM65C	-5.595
FAM69A	-2.920
FAM69B	-3.356
FAM69C	-6.359
FAM71A	-6.134
FAM71B	-0.381
FAM71C	-5.515
FAM71D	-3.562
FAM71E1	-1.357
FAM71F1	-4.552
FAM71F2	-3.064
FAM72D	1.115
FAM73A	-8.549
FAM73B	-3.299
FAM76A	-3.235
FAM76B	-1.073
FAM78A	-6.348
FAM78B	-4.767
FAM81A	-3.854
FAM81B	-4.269
FAM83A	-2.689
FAM83B	-3.142
FAM83C	-0.698
FAM83D	4.249
FAM83E	-3.051
FAM83F	-5.629
FAM83G	0.774
FAM83H	-5.489
FAM84A	-3.303
FAM84B	-1.582
FAM86A	0.396
FAM86B1	2.124
FAM86B2	-0.771
FAM86C1	-0.789
FAM89A	-5.492
FAM89B	-3.984
FAM8A1	-2.227
FAM90A1	-0.873
FAM91A1	2.227
FAM92A1	-3.186
FAM92B	-4.796
FAM96A	2.804
FAM96B	3.057
FAM98A	-1.720
FAM98B	0.082
FAM98C	-1.788
FAM9A	2.619
FAM9B	-1.560
FAM9C	-2.409
FAN1	-5.834
FANCA	-3.939
FANCB	-3.938
FANCC	-6.769
FANCD2	-3.752
FANCD2OS	-7.048
FANCE	0.184
FANCF	-3.642
FANCG	-8.455
FANCI	-1.888
FANCL	-7.915
FANCM	0.344
FANK1	-5.910
FAP	2.832
FAR1	-5.123
FAR2	-2.863
FARP1	-6.668
FARP2	-6.370
FARS2	-3.752
FARSA	-1.871
FARSB	3.995
FAS	-1.365
FASLG	-8.365
FASN	-2.463
FASTK	-4.785
FASTKD1	-1.773
FASTKD2	-1.788
FASTKD3	0.463
FASTKD5	-3.333
FAT1	-0.436
FAT2	-3.365
FAT4	-0.122
FATE1	-5.140
FAU	5.953
FAXC	-2.239
FAXDC2	-6.131
FBF1	-5.921
FBL	5.994
FBLIM1	0.883
FBLN1	-4.032
FBLN2	-2.958
FBLN5	-3.636
FBLN7	-1.836
FBN1	-3.713
FBN2	-2.781
FBN3	0.091
FBP1	-4.671
FBP2	-2.442
FBRSL1	-2.824
FBXL12	-4.965
FBXL13	-2.938
FBXL14	-5.222
FBXL15	-2.235
FBXL16	-7.831
FBXL17	-6.417
FBXL18	-5.502
FBXL19	-0.970
FBXL2	-1.180
FBXL20	-4.471
FBXL22	-1.354
FBXL3	1.105
FBXL4	-1.720
FBXL5	6.701
FBXL6	2.526
FBXL7	-4.075
FBXL8	-2.870
FBXO10	-2.689
FBXO11	8.197
FBXO15	-3.039
FBXO16	-3.410
FBXO17	-0.874
FBXO18	-3.160
FBXO2	-2.250
FBXO21	-5.652
FBXO22	0.471
FBXO24	-14.146
FBXO25	3.547
FBXO27	-5.959
FBXO28	0.884
FBXO3	1.086
FBXO30	-1.831
FBXO31	-4.426
FBXO32	-4.443
FBXO33	-5.906
FBXO34	-4.164
FBXO36	-1.998
FBXO38	-6.416
FBXO39	-4.647
FBXO4	-3.784
FBXO40	-3.705
FBXO41	-1.135
FBXO42	-6.537
FBXO43	0.948
FBXO44	-1.674
FBXO45	-5.379
FBXO46	-3.293
FBXO47	-3.122
FBXO48	2.715
FBXO5	-0.959
FBXO6	-1.067
FBXO7	-2.901
FBXO8	-5.689
FBXO9	-1.249
FBXW10	-2.290
FBXW11	-0.392
FBXW12	-2.817
FBXW2	-3.312
FBXW4	-4.095
FBXW5	-2.684
FBXW7	-4.116
FBXW8	-2.519
FBXW9	-0.500
FCAMR	-2.824
FCAR	-4.928
FCER1A	-1.537
FCER1G	-3.620
FCER2	-3.563
FCF1	-1.181
FCGBP	2.440
FCGR1A	2.420
FCGR1B	6.874
FCGR2A	-2.652
FCGR2B	-2.215
FCGR3A	-1.820
FCGR3B	-0.488
FCGRT	0.286
FCHO1	-2.906
FCHO2	-3.902
FCHSD1	-4.785
FCHSD2	0.971
FCN1	0.442
FCN2	-3.285
FCN3	-3.999
FCRL1	-3.217
FCRL2	-6.172
FCRL3	-0.589
FCRL4	0.575
FCRL5	-5.255
FCRL6	-2.560
FCRLA	-9.732
FCRLB	-6.201
FDCSP	-3.166
FDFT1	-3.799
FDPS	-1.648
FDX1	-1.803
FDX1L	-2.264
FDXACB1	-5.902
FDXR	-4.667
FECH	-3.042
FEM1A	-2.375
FEM1B	6.141
FEM1C	-1.756
FEN1	-1.148
FER	-7.243
FER1L6	-5.368
FERD3L	-5.007
FERMT1	-2.989
FERMT2	9.501
FERMT3	-4.224
FES	-2.065
FETUB	-2.455
FEV	-4.364
FEZ1	-0.807
FEZ2	-7.160
FEZF1	-5.787
FEZF2	-4.317
FFAR1	-2.478
FFAR2	-0.816
FFAR3	-4.542
FFAR4	0.435
FGA	-3.686
FGB	-5.106
FGD1	1.212
FGD2	-6.694
FGD3	-4.468
FGD4	-5.692
FGD5	-1.411
FGD6	-3.742
FGF1	2.384
FGF10	-3.041
FGF11	-3.946
FGF12	-4.748
FGF13	-5.611
FGF14	-2.459
FGF17	-3.723
FGF18	-3.866
FGF19	-0.613
FGF2	-5.359
FGF20	-7.677
FGF21	0.833
FGF22	-3.660
FGF23	-2.706
FGF3	-0.727
FGF4	-2.873
FGF5	-3.917
FGF6	-6.037
FGF7	-2.806
FGF8	-8.026
FGF9	-4.374
FGFBP1	-3.272
FGFBP2	-4.140
FGFBP3	-0.251
FGFR1	-7.277
FGFR1OP	-5.645
FGFR1OP2	3.749
FGFR2	2.775
FGFR3	-3.248
FGFR4	-5.678
FGFRL1	-3.193
FGG	2.850
FGGY	-6.212
FGL1	-4.220
FGL2	-6.148
FGR	-3.162
FH	-1.467
FHDC1	-1.419
FHIT	-2.191
FHL1	-3.929
FHL2	-1.167
FHL3	-4.298
FHL5	0.193
FHOD1	-2.666
FHOD3	-3.843
FIBCD1	-0.403
FIBIN	-3.920
FIBP	-1.019
FICD	-3.860
FIG4	2.004
FIGF	-1.980
FIGLA	-4.022
FIGN	3.189
FIGNL1	-2.106
FILIP1	-4.844
FILIP1L	-5.620
FIP1L1	8.681
FIS1	-0.324
FITM1	-6.227
FITM2	-4.373
FIZ1	-4.637
FJX1	-0.470
FKBP10	-1.365
FKBP11	-10.682
FKBP14	-3.873
FKBP15	3.149
FKBP1A	-1.663
FKBP1B	-6.376
FKBP2	-4.713
FKBP3	4.387
FKBP4	-1.160
FKBP5	-2.855
FKBP6	-5.401
FKBP7	-2.945
FKBP8	-2.259
FKBP9	-3.127
FKBPL	-1.007
FKRP	-5.485
FKTN	-0.887
FLAD1	-3.333
FLCN	1.202
FLG	-1.818
FLG2	-2.966
FLI1	-1.508
FLII	5.052
FLNA	-1.239
FLNB	-2.585
FLNC	0.952
FLOT1	-1.781
FLOT2	-1.760
FLRT1	-1.692
FLRT2	-0.620
FLRT3	0.617
FLT1	-2.918
FLT3	-3.553
FLT3LG	-4.391
FLT4	-2.420
FLVCR1	-1.607
FLVCR2	3.858
FLYWCH1	-3.611
FLYWCH2	-7.335
FMN1	-9.821
FMN2	-1.140
FMNL1	-2.295
FMNL2	-4.811
FMNL3	-5.105
FMO1	-4.051
FMO2	-4.640
FMO3	-7.732
FMO4	-4.273
FMO5	-4.551
FMOD	-10.065
FMR1	-8.073
FMR1NB	-6.218
FN1	0.494
FN3K	-0.366
FN3KRP	-2.739
FNBP1	-3.232
FNBP1L	-2.418
FNBP4	-0.458
FNDC1	-2.446
FNDC3A	-4.061
FNDC3B	-1.995
FNDC4	-4.877
FNDC5	-4.059
FNDC7	-0.850
FNDC8	1.105
FNDC9	-3.615
FNIP1	-1.783
FNIP2	-1.919
FNTA	5.383
FNTB	-2.674
FOCAD	0.383
FOLH1	0.641
FOLR1	-3.239
FOLR2	-0.255
FOPNL	-4.590
FOS	-0.717
FOSB	-3.629
FOSL1	-5.907
FOSL2	-2.475
FOXA1	-1.703
FOXA2	0.427
FOXA3	-2.317
FOXB1	-4.547
FOXB2	-2.700
FOXC1	-3.914
FOXC2	-4.288
FOXD2	-5.139
FOXD3	-5.793
FOXD4	-1.578
FOXE1	-0.488
FOXE3	-1.127
FOXF1	-3.180
FOXF2	-4.812
FOXG1	-2.166
FOXH1	-1.118
FOXI1	-5.857
FOXI2	-5.430
FOXJ1	-4.113
FOXJ2	-1.105
FOXJ3	-1.107
FOXK1	2.210
FOXK2	-2.987
FOXL1	2.473
FOXL2	-0.614
FOXM1	-4.071
FOXN1	-3.558
FOXN2	-5.690
FOXN3	-1.974
FOXN4	-2.590
FOXO1	-4.384
FOXO3	-2.705
FOXO4	-3.883
FOXP1	-8.752
FOXP2	-1.261
FOXP3	-1.903
FOXP4	-6.639
FOXQ1	-1.864
FOXR1	-5.117
FOXR2	-5.806
FOXRED1	-4.075
FOXRED2	-5.880
FOXS1	-6.201
FPGS	-4.377
FPGT	-3.194
FPGT-TNNI3K	-3.270
FPR1	-0.201
FPR2	-3.791
FPR3	-2.242
FRA10AC1	-3.400
FRAS1	-5.160
FRAT1	-5.689
FRAT2	-3.847
FREM1	-8.542
FREM2	-0.557
FREM3	-4.444
FRG1	-1.156
FRG2B	-0.582
FRG2C	-1.016
FRK	-2.604
FRMD1	-4.994
FRMD3	-13.201
FRMD4A	-3.573
FRMD4B	-4.547
FRMD5	-4.803
FRMD6	-4.141
FRMD7	2.076
FRMD8	-8.497
FRMPD1	-4.632
FRMPD2	-1.131
FRMPD4	-1.326
FRRS1	-0.823
FRRS1L	-7.445
FRS2	-1.656
FRS3	-3.003
FRY	-0.302
FRYL	0.127
FRZB	-4.434
FSBP	-3.959
FSCB	-4.880
FSCN1	-2.284
FSCN2	0.433
FSCN3	-3.383
FSD1	-2.141
FSD1L	3.003
FSD2	2.164
FSHB	-7.515
FSHR	1.105
FSIP1	-4.401
FSIP2	0.043
FST	-7.518
FSTL1	0.184
FSTL3	-5.367
FSTL4	-6.807
FSTL5	-2.975
FTCD	2.659
FTH1	-2.413
FTHL17	1.029
FTL	-3.357
FTMT	-5.449
FTO	-2.525
FTSJ1	-7.093
FTSJ2	-3.076
FTSJ3	3.689
FUBP1	-4.757
FUBP3	-10.092
FUCA1	0.163
FUCA2	-1.380
FUK	-1.444
FUNDC1	-4.175
FUNDC2	-3.006
FUOM	-3.263
FURIN	-3.399
FUS	-4.758
FUT1	-2.208
FUT10	-6.098
FUT11	1.180
FUT2	-4.616
FUT3	0.793
FUT4	0.358
FUT5	-5.045
FUT6	-4.873
FUT7	-3.342
FUT8	0.078
FUT9	-4.842
FUZ	-2.590
FXN	0.711
FXR1	0.678
FXR2	2.044
FXYD1	-5.463
FXYD2	-5.389
FXYD3	-6.695
FXYD4	-4.185
FXYD5	-2.505
FXYD6	-3.887
FXYD6-FXYD2	-2.412
FXYD7	-8.428
FYB	-0.997
FYCO1	-0.333
FYN	-5.765
FYTTD1	-2.207
FZD1	-4.230
FZD10	-3.446
FZD2	-4.829
FZD3	-2.778
FZD4	-5.564
FZD5	-1.444
FZD6	-5.528
FZD7	-4.281
FZD8	-2.039
FZD9	1.035
FZR1	-3.154
G0S2	-5.212
G2E3	-2.934
G3BP1	-0.317
G3BP2	-2.864
G6PC	-7.485
G6PC2	-1.150
G6PC3	-4.774
G6PD	-3.178
GAA	-4.288
GAB1	-3.692
GAB2	-5.521
GAB3	-4.391
GAB4	-1.080
GABARAP	3.483
GABARAPL1	-4.911
GABARAPL2	-1.061
GABBR1	-6.064
GABBR2	-0.916
GABPA	-0.007
GABPB1	-6.973
GABPB2	-3.984
GABRA1	-2.940
GABRA2	3.186
GABRA3	-6.850
GABRA4	-3.337
GABRA5	-2.936
GABRA6	-0.477
GABRB1	-3.073
GABRB2	-1.637
GABRB3	-3.662
GABRD	0.237
GABRE	-2.299
GABRG1	-6.353
GABRG2	-5.731
GABRG3	-2.442
GABRP	-3.035
GABRQ	-3.354
GABRR1	-6.680
GABRR2	-6.372
GAD1	-6.535
GAD2	-2.849
GADD45A	-3.001
GADD45B	-5.919
GADD45G	-2.827
GADD45GIP1	0.994
GADL1	-5.025
GAGE12H	-1.914
GAK	0.954
GAL	-6.015
GAL3ST1	3.794
GAL3ST2	0.929
