genes	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
DOCK2	0.028277841543991395	0.08775200699146947	-0.04599644985919591	-0.1304934656666094	0.11469475259669049	0.10805048649064049	0.06891332851922988	0.061371597029355365	0.10519114333170666	0.18145963438261445
FAM196B	0.7390404045149324	0.2865501571546989	0.25507159893854303	0.3007228086498176	0.2171221225227577	0.22875095457815625	0.3038749353415277	0.28854213793226113	0.4851609942627944	0.2649666290801336
FOXI1	-0.2505044017207208	0.14982371988420468	-0.0029920681814554983	0.1779782694481335	0.02400648939721749	0.06278328727624428	0.16422184705780946	-0.027718877527097688	0.08194095211907265	0.2790521852580272
C5orf58	-0.6190887270995286	0.20372823512907373	0.14341349086178826	0.5952037326212308	0.05680978275127989	0.32976435722555636	0.3460335100188854	0.20895510424633762	0.29058582423844814	0.3965957502862669
LCP2	0.2845058818714072	0.016718764073614993	0.11914660175408802	0.0847230980360659	0.158160263459936	0.10143821209597509	0.04395862393072759	0.13233351376883504	0.22107429992447425	0.36716765258142386
KCNMB1	0.6172494424949486	0.44242661617970613	0.29756583520558977	0.49765914565175184	0.138779182806641	0.40070557516135125	0.24204297775197672	0.31436642167236245	0.41515240915902873	0.5113219986750591
KCNIP1	0.2662845883995123	0.15770875202118426	0.01111359130371748	0.18074251521303364	0.16990644403594488	0.05628009796595039	0.010413139890102794	0.03289987145392157	0.2931643446324633	0.18750668140339324
GABRP	0.058762643024478214	-0.15978708023362254	-0.0158912251106914	-0.16602746566257726	-0.1283219296831166	-0.026612143393103225	0.030307468283938897	-0.05352110970816165	0.1293875156990885	0.18738373702647926
RANBP17	0.4533284827983938	0.3997194452453771	-0.07704572713386071	0.09823724484292898	0.09235034760768165	0.21029479060852874	-0.11041805088259979	0.11653961775639111	0.17649900620790396	0.33769193926709995
TLX3	0.23809565483739947	-0.07717384689472905	-0.11420184239933816	0.07150594614935843	0.2306020611535764	0.21520740470797897	0.1266716120382265	-0.007845750828123683	0.22744155917685538	-0.006331434022216384
NPM1	-0.5686937419769714	-0.6084681835671792	-0.5780370484777453	-0.9902119366892943	-0.3840409084739138	-0.4301720807706922	-0.052391663669793614	-0.5194488817320837	-0.2532401534514611	-0.5716331061712644
FGF18	-0.11983139166320562	-0.30681679077225765	-0.2233615762925376	-0.09565101297774702	-0.010406438199968292	-0.07230698186980403	0.07015798360122386	-0.04934405955081123	0.07318030070532278	-0.174094019212291
FBXW11	-1.7896707265555212	-1.0029833917492401	-1.7169229772753933	-0.7476062723814997	-0.45026990208150924	-0.62111520092227	-0.09440753192972022	-0.6840567029151097	-0.5823930414898331	-0.9992902051617703
STK10	-0.11238808544933564	-0.35676505533179215	0.14188859402546944	-0.2448266560440786	-0.05991478784557021	-0.07445056542917144	0.02325195846432108	-0.043761917775819226	0.06301803762850024	-0.02130293008019071
EFCAB9	0.19909691702633037	0.20336517090775005	0.08509153656706446	0.5353103801284824	0.0961384963169299	0.16360909925059722	0.06947141037018936	0.22741666788043757	0.28506180794378666	0.3564907944955942
UBTD2	0.2890320593920766	0.05941320202206622	0.10223584306742993	0.03733211816544856	-0.07898868688039559	-0.026724247359617606	0.1723530009452696	-0.015610971835340912	0.08404538713411402	0.0032131738017689786
SH3PXD2B	0.8251922105595689	0.15198515353753758	0.09963998918726044	0.2783114776156551	-1.3638287310440144e-4	0.12067140508740871	0.17260118783942613	0.1912494212159649	0.3414021810476976	0.24330878848971824
NEURL1B	0.9660563189087237	0.26977890316314773	-0.09963148027763423	0.37581880272488194	-0.10153094225618758	-0.019371878063119834	0.07326403814768435	0.16724523869336846	0.16624780047707166	0.2671415959880564
DUSP1	0.06139174154826389	0.16493338198078597	-0.17736304514421816	0.04985290774329017	-0.09653141782280006	-0.1251474830216542	0.011872278486248866	-0.10697150529919987	0.1363278455573741	0.05379620983722018
ERGIC1	0.3068232279659202	0.276877134080088	0.1536594545488367	0.3171430898169989	0.17304150320902997	0.16556632729373874	0.08907472063367806	0.20451107344163882	0.23263005799500253	0.3212730587199877
RPL26L1	-0.4894666767918589	-0.7237089747891627	-0.32298900623371357	-0.27260015458763176	-0.27893948917552747	-0.1695690672342229	0.07463784679258856	-0.6091802381748037	-0.07612909840467257	-0.43206302232420224
ATP6V0E1	-1.0125661526968994	0.09046079967582876	-0.14146357901954562	-0.22503066943282937	0.20449582640979216	0.16638005802405112	-0.11126274826264136	-0.13242656567340705	0.11863534119388969	-0.38595532827789747
CREBRF	-0.24093253047299612	-0.04027840320178037	0.35555365357096785	0.18907358822453968	0.15582966571523826	0.4022735747874904	-0.0783748328897735	0.08792397968108705	0.18506624469113417	0.18256407478228812
BNIP1	-1.026318350890642	-1.7957931592133332	-0.2545174666409507	-1.1305785143976483	-0.20243525016399083	-0.3070404647903651	-0.6080403936144019	-1.0489021050825527	-0.2357604084784697	-0.43122748561031254
NKX2-5	-0.031666439393476645	-0.17697696399138033	-0.04246135357123021	0.16199327865946858	0.0054956391800508875	0.15984030791662066	0.003975656225654311	-0.13399479476111378	0.28473186936189115	0.006781486762408767
STC2	0.9397555153936826	0.3754646561669795	0.2173184685533845	0.298080340830832	0.2951666833383138	0.4358434703235807	0.1794964983074172	0.17491060867610397	0.23722472362126462	0.4785040120078435
BOD1	-0.29823581271435007	-0.007297974476207808	0.06370888021506169	0.04889391561864583	-0.11345689976024781	-0.0030411977540962067	-3.7656995935077064e-4	-0.22859949270479288	-0.02157511783669252	0.12330517350389306
CPEB4	0.05546754196008359	-0.09554219657842439	-0.10294807330085658	0.18065275241678747	0.02264355369449008	-0.18092715848560395	-0.023269141291103038	-0.0885767178016558	0.016091067421691696	0.16824027187815535
C5orf47	0.41926503440208207	-0.0724139544382052	-0.13072171466489288	0.20074376042203898	0.06945281618003657	0.130076738060453	0.12735277879984533	-0.03854519771544938	0.1614566826249784	0.2690230848403493
HMP19	1.0038720313407332	0.2794736509367155	0.3026664782520063	0.3281172393165499	0.35724334165585886	0.24885902028071386	0.1882274344372147	0.18607084003737412	0.468656483794638	0.6984570703725237
MSX2	-0.17530449864306696	-0.3925766229533231	-0.22533210072314966	-0.3053430159789644	-0.15445766022468632	-0.23025039506108738	0.03586940627617392	-0.08418802301019274	-0.02467126493682392	0.0655944815339886
DRD1	0.7505662183767032	-0.0056187877236082845	-0.010590434158491388	0.23414663543058897	0.09176111165844054	0.30694522058968166	0.14856690894617794	0.20132503880149277	0.22832622803122596	0.2727933001280193
SFXN1	0.6491425589560831	0.1681092573149977	0.21908708368246588	0.3545822987065876	0.19905518312746415	0.2850798943438946	0.22224100097080562	0.15705229405235804	0.39520013452963126	0.3354734862119506
HRH2	0.535003047080125	-0.05145384779399218	-0.040457508889443376	0.13466117364909502	0.15311149090959605	0.1816903406844853	0.13270506717289876	0.028235630961193935	0.27576414576484504	0.12513524672705523
CPLX2	-0.2005982071335996	0.13974379454450633	-0.1119622152478584	0.2611063389008375	0.02660634243484682	0.20888749400227663	0.08395372358564658	0.008561696458519067	0.18753515097930207	0.16713903491798487
THOC3	-1.3080475361018014	-0.030560525133198048	-1.3366858444781113	-0.5745259230982099	-0.3734977287893031	-1.0168383747322722	-0.09842041975512607	-1.5099481961124879	-1.60125404978261	-1.121208346314674
FAM153B	-0.15783229360248596	-0.09045247187024304	-0.3070305805684901	-0.25284364261170306	-0.10542142451019909	-0.10822120121401188	-0.10366298607392467	-0.23472159532464423	-0.0672531990223359	-0.35861737587421316
