GENE	BF
CSTF2	-15.987
CSTF2T	-11.936
CSTF3	56.123
CSTL1	-12.977
CT45A5	-3.687
CT47B1	-13.431
CT62	-13.583
CTAG1A	-4.862
CTAG1B	-3.008
CTAG2	-15.891
CTAGE1	-12.357
CTAGE5	21.994
CTAGE9	-2.760
CTBP1	-18.535
CTBP2	-14.642
CTBS	-10.293
CTC1	-4.415
CTCF	45.838
CTCFL	-34.230
CTDNEP1	8.043
CTDP1	62.136
CTDSP1	-17.893
CTDSP2	-12.329
CTDSPL	-16.231
CTDSPL2	-2.699
CTF1	-16.537
CTGF	-16.359
CTH	-14.699
CTHRC1	-22.007
CTIF	-15.423
CTLA4	-16.624
CTNNA1	-11.663
CTNNA2	-17.839
CTNNA3	-17.051
CTNNAL1	-19.425
CTNNB1	-10.089
CTNNBIP1	-12.727
CTNNBL1	-1.836
CTNND1	-12.580
CTNND2	-15.538
CTNS	-15.563
CTPS1	-9.942
CTPS2	-16.607
CTR9	37.692
CTRB2	-12.175
CTRC	-17.514
CTRL	-16.688
CTSA	-15.039
CTSB	-15.981
CTSC	-28.179
CTSD	-17.365
CTSE	-15.802
CTSF	-23.413
CTSG	-13.370
CTSH	-11.742
CTSK	-16.705
CTSL	-11.543
CTSO	-13.805
CTSS	-18.264
CTSV	-17.442
CTSW	-17.835
CTSZ	-16.553
CTTN	-14.370
CTTNBP2	-19.519
CTTNBP2NL	-21.681
CTU1	29.208
CTU2	15.861
CTXN1	-8.838
CTXN2	-17.580
CTXN3	-5.569
CUBN	-15.733
CUEDC1	-5.714
CUEDC2	-20.052
CUL1	1.033
CUL2	-1.188
CUL3	36.809
CUL4A	-15.101
CUL4B	-18.049
CUL5	-20.030
CUL7	-17.991
CUL9	-15.517
CUTA	-9.906
CUTC	-17.466
CUX1	-15.779
CUX2	-15.370
CUZD1	-16.142
CWC22	41.913
CWC25	-3.209
CWC27	-9.313
CWF19L1	-6.241
CWF19L2	4.648
CWH43	-14.885
CX3CL1	-14.798
CX3CR1	-5.966
CXADR	-0.189
CXCL1	-9.871
CXCL10	-16.246
CXCL11	-13.938
CXCL12	-31.578
CXCL13	-12.344
CXCL14	-21.546
CXCL16	-12.542
CXCL17	-13.336
CXCL2	-5.864
CXCL3	-8.868
CXCL5	-19.796
CXCL6	-15.006
CXCL9	-21.367
CXCR1	-11.275
CXCR2	-12.070
CXCR3	-23.277
CXCR4	-13.648
CXCR5	-17.672
CXCR6	-13.484
CXXC1	1.532
CXXC11	-13.219
CXXC4	-11.570
CXXC5	-16.954
CXorf21	-17.814
CXorf22	-10.967
CXorf23	-13.058
CXorf27	-17.395
CXorf30	-8.806
CXorf36	-13.231
CXorf38	-6.777
CXorf40A	-9.999
CXorf40B	-6.388
CXorf48	-15.383
CXorf56	-13.928
CXorf57	-15.226
CXorf58	-6.195
CXorf61	-4.156
CXorf64	-20.264
CXorf65	-15.596
CXorf66	-13.918
CYB561	-12.070
CYB561A3	-19.927
CYB561D1	-24.809
CYB561D2	-10.907
CYB5A	-19.832
CYB5B	-11.997
CYB5D1	-14.319
CYB5D2	-29.481
CYB5R1	-16.086
CYB5R2	-13.591
CYB5R3	-12.664
CYB5R4	-14.669
CYB5RL	-18.596
CYBA	-17.474
CYBB	-6.003
CYBRD1	-18.912
CYC1	21.872
CYCS	14.528
CYFIP1	-7.588
CYGB	-24.898
CYHR1	-13.185
CYLC1	-12.765
CYLC2	-20.445
CYLD	-0.855
CYP11A1	-12.705
CYP11B1	-24.819
CYP11B2	-14.380
CYP17A1	-12.812
CYP19A1	-9.613
CYP1A1	-16.581
CYP1A2	-13.150
CYP1B1	-19.704
CYP20A1	-14.738
CYP21A2	-13.827
CYP24A1	-9.967
CYP26A1	-15.591
CYP26B1	-18.874
CYP26C1	-19.889
CYP27A1	-13.832
CYP27B1	-13.335
CYP27C1	-15.165
CYP2A13	-15.612
CYP2A6	-9.479
CYP2A7	-10.940
CYP2B6	-11.462
CYP2C18	-17.716
CYP2C19	-11.391
CYP2C8	-16.482
CYP2C9	-14.069
CYP2D6	-14.031
CYP2E1	-12.172
CYP2F1	-8.048
CYP2J2	-20.791
CYP2R1	-15.147
CYP2S1	-19.023
CYP2U1	-10.721
CYP2W1	-19.231
CYP39A1	-15.290
CYP3A4	-12.678
CYP3A43	3.833
CYP3A5	-20.016
CYP3A7	-17.711
CYP46A1	-22.013
CYP4A11	-2.249
CYP4A22	-11.920
CYP4B1	-10.246
CYP4F11	-10.478
CYP4F12	-12.580
CYP4F2	-10.011
CYP4F22	-13.696
CYP4F3	-16.782
CYP4V2	-22.449
CYP4X1	-8.191
CYP4Z1	-20.575
CYP51A1	-11.870
CYP7A1	-13.965
CYP7B1	-19.259
CYP8B1	-6.659
CYR61	-22.215
CYS1	-18.999
CYSLTR1	-11.805
CYSLTR2	-12.150
CYSTM1	-20.741
CYTH1	-22.037
CYTH2	-9.378
CYTH3	-17.127
CYTH4	-15.037
CYTIP	-18.633
CYTL1	-17.328
CYYR1	-10.555
CYorf17	-16.626
D2HGDH	-16.189
DAAM1	-15.889
DAAM2	-18.309
DAB1	-14.079
DAB2	-13.918
DAB2IP	-18.909
DACH1	-15.841
DACH2	-13.530
DACT1	-16.335
DACT2	-14.825
DACT3	-14.744
DAD1	58.293
DAG1	-14.814
DAGLA	-20.206
DAGLB	-15.373
DAK	-12.205
DALRD3	-20.280
DAND5	-15.081
DAO	-14.052
DAOA	-21.988
DAP	-8.820
DAP3	18.624
DAPK1	-12.749
DAPK2	-11.422
DAPK3	-12.177
DAPL1	-16.000
DAPP1	-19.820
DARC	-14.405
DARS	105.677
DARS2	-5.182
DAW1	-13.927
DAXX	-12.239
DAZAP1	-11.289
DAZAP2	-15.827
DAZL	-4.461
DBF4	-2.643
DBF4B	-15.677
DBH	-18.764
DBI	-13.194
DBN1	-12.655
DBNDD1	-10.590
DBNDD2	-27.823
DBNL	-15.539
DBP	-7.166
DBR1	51.449
DBT	-13.875
DBX2	-15.507
DCAF10	-8.973
DCAF11	-12.703
DCAF12	-16.836
DCAF12L1	-16.802
DCAF12L2	-12.517
DCAF13	-21.389
DCAF15	-9.568
DCAF16	-15.318
DCAF17	-18.862
DCAF4	-11.019
DCAF4L1	-14.895
DCAF4L2	-16.232
DCAF5	-14.363
DCAF6	-15.233
DCAF8	-13.030
DCAF8L1	-7.535
DCAF8L2	-14.282
DCAKD	-19.052
DCBLD1	-18.791
DCBLD2	-13.168
DCC	-21.253
DCD	-11.701
DCDC1	-13.040
DCDC2	-13.890
DCDC2B	-16.450
DCHS1	-24.879
DCHS2	-37.442
DCK	-13.637
DCLK1	-20.686
DCLK2	-8.359
DCLK3	-13.180
DCLRE1A	-11.968
DCLRE1B	-17.703
DCLRE1C	-12.947
DCN	-38.755
DCP1B	-13.098
DCP2	-9.477
DCPS	-10.101
DCST1	-19.028
DCST2	-17.748
DCSTAMP	-23.938
DCT	-13.841
DCTD	-12.387
DCTN1	-12.476
DCTN2	-6.850
DCTN3	-8.521
DCTN4	-2.378
DCTN5	-35.329
DCTN6	-0.022
DCTPP1	-15.120
DCUN1D1	-9.852
DCUN1D2	-13.557
DCUN1D3	-16.552
DCUN1D4	-5.042
DCUN1D5	-14.213
DCX	-16.469
DCXR	-14.292
DDA1	-11.302
DDAH1	-13.708
DDAH2	-18.983
DDB1	57.131
DDB2	-16.362
DDC	-28.072
DDHD1	-19.477
DDHD2	-19.485
DDI1	-14.059
DDI2	-2.111
DDIT3	-12.253
DDIT4	-20.057
DDIT4L	-16.244
DDN	-7.574
DDO	-13.231
DDOST	30.176
DDR1	-19.149
DDR2	-12.059
DDRGK1	-8.848
DDT	-8.922
DDTL	-8.577
DDX1	-3.705
DDX10	39.288
DDX11	-13.910
DDX17	-10.242
DDX18	57.406
DDX19A	-14.697
DDX19B	-22.550
DDX20	7.272
DDX21	54.369
DDX23	12.425
DDX24	13.141
DDX25	-17.247
DDX26B	-11.761
DDX27	9.026
DDX28	-5.479
DDX31	-17.314
DDX39A	-10.388
DDX39B	-7.916
DDX3X	-7.455
DDX3Y	-14.538
DDX4	-10.091
DDX41	9.756
DDX42	-11.466
DDX43	-8.436
DDX46	21.561
DDX47	64.033
DDX49	10.483
DDX5	0.840
DDX50	-4.912
DDX51	23.318
DDX52	0.604
DDX53	-10.369
DDX54	49.202
DDX55	-8.119
DDX56	56.008
DDX58	-17.183
DDX59	16.027
DDX6	7.133
DDX60	-12.976
DDX60L	-14.964
DEAF1	-19.196
DEC1	-7.003
DECR1	-21.218
DECR2	-15.723
DEDD	-18.563
DEDD2	-12.489
DEF6	-7.583
DEF8	-11.115
DEFA4	-4.875
DEFA5	-14.112
DEFA6	-16.826
DEFB1	-12.403
DEFB103A	-7.329
DEFB103B	-3.781
DEFB104A	-3.591
DEFB104B	-7.375
DEFB105A	-4.702
DEFB105B	-9.099
DEFB106B	-6.294
DEFB107A	-0.640
DEFB107B	-3.057
DEFB108B	-4.420
DEFB110	-9.426
DEFB112	-19.336
DEFB113	-8.997
DEFB114	-5.254
DEFB115	-11.481
DEFB116	-13.496
DEFB118	-10.104
DEFB119	-31.141
DEFB121	-6.287
DEFB123	-6.748
DEFB124	-8.950
DEFB125	-10.904
DEFB126	-14.708
DEFB127	-13.195
DEFB128	-3.069
DEFB129	3.150
DEFB132	-17.646
DEFB134	5.260
DEFB135	-2.250
DEFB136	-3.801
DEFB4A	1.254
DEFB4B	-5.632
DEGS1	-16.160
DEGS2	-14.803
DEK	-15.718
DENND1A	-20.342
DENND1B	-17.101
DENND1C	-12.649
DENND2A	-15.339
DENND2C	-16.063
DENND2D	-10.712
DENND3	-14.796
DENND4A	-11.603
DENND4B	-15.762
DENND4C	-11.001
DENND5A	-12.789
DENND5B	-14.556
DENND6A	-17.298
DENND6B	-15.836
DENR	2.404
DEPDC1	-9.980
DEPDC1B	-9.967
DEPDC4	-14.868
DEPDC5	-13.867
DEPDC7	-7.957
DEPTOR	-16.291
DERA	-14.363
DERL1	-8.710
DERL2	-23.997
DERL3	-12.539
DES	-16.839
DESI1	-13.072
DESI2	-13.981
DET1	-4.110
DEXI	-3.895
DFFA	-17.491
DFFB	-9.220
DFNA5	-13.120
DFNB31	-19.181
DFNB59	-15.417
DGAT1	-16.879
DGAT2	-18.019
DGAT2L6	-15.761
DGCR14	20.382
DGCR2	-16.507
DGCR6	-6.311
DGCR6L	-8.302
DGCR8	13.570
DGKA	-13.279
DGKB	-16.946
DGKD	-15.060
DGKE	-13.217
DGKG	-16.327
DGKH	-16.449
DGKI	-13.722
DGKQ	-19.969
DGKZ	1.226
DGUOK	-15.990
DHCR24	-9.103
DHCR7	-13.527
DHDDS	130.205
DHDH	-18.551
DHFR	11.832
DHFRL1	11.182
DHH	-13.016
DHODH	-18.218
DHPS	-5.252
DHRS1	-8.314
DHRS11	-13.997
DHRS12	-12.504
DHRS13	-12.853
DHRS2	-6.965
DHRS3	-15.844
DHRS4	-11.866
DHRS4L2	-10.102
DHRS7	-17.289
DHRS7B	-17.308
DHRS7C	-11.877
DHRS9	-18.702
DHRSX	-9.930
DHTKD1	-13.676
DHX15	52.944
DHX16	48.900
DHX29	-2.371
DHX30	-2.541
DHX32	-12.249
DHX33	-16.592
DHX34	-15.478
DHX35	-15.107
DHX36	36.182
DHX37	31.264
DHX38	38.183
DHX40	-17.608
DHX57	-14.509
DHX58	-16.877
DHX8	44.910
DHX9	16.950
DIABLO	-7.952
DIAPH1	-12.256
DIAPH2	-12.645
DIAPH3	-12.324
DICER1	-5.326
DIDO1	-8.394
DIEXF	15.370
DIMT1	25.479
DIO1	-38.791
DIO2	-13.371
DIO3	-17.627
DIP2A	-18.621
DIP2B	-8.104
DIP2C	-13.280
DIRAS1	-13.662
DIRAS2	-16.841
DIRAS3	-12.759
DIRC1	-13.312
DIRC2	-14.259
DIS3	8.727
DIS3L	-18.030
DIS3L2	-9.617
DISC1	-45.278
DISP1	-15.152
DISP2	-22.621
DIXDC1	-15.303
DKC1	16.994
DKK1	-15.118
DKK2	-15.687
DKK3	-16.203
DKK4	-16.037
DKKL1	-14.844
DLAT	-6.460
DLC1	-47.723
DLD	1.362
DLEC1	-9.989
DLEU7	-16.099
DLG1	-16.244
DLG2	-18.865
DLG3	-25.933
DLG4	-15.637
DLG5	-12.982
DLGAP1	-13.004
DLGAP2	-17.011
DLGAP3	-13.566
DLGAP4	-12.589
DLGAP5	-2.946
DLK1	-5.345
DLK2	-16.083
DLL1	-8.471
DLL3	-14.018
DLL4	-13.980
DLST	-1.274
DLX1	-12.897
DLX2	-13.712
DLX3	-13.869
DLX4	-17.935
DLX5	-15.569
DLX6	-11.343
DMAP1	31.928
DMBT1	-18.859
DMBX1	-19.113
DMC1	-12.051
DMD	-34.971
DMGDH	-8.572
DMKN	-44.169
DMP1	-9.965
DMPK	-13.685
DMRT1	-11.763
DMRT2	-29.269
DMRT3	-16.037
DMRTA1	-13.779
DMRTA2	-13.215
DMRTB1	-10.523
DMRTC1	-3.518
DMRTC1B	-5.812
DMRTC2	-14.982
DMTF1	-13.836
DMTN	-10.995
DMWD	-19.326
DMXL1	-12.241
DMXL2	-21.532
DNAAF1	-7.908
DNAAF2	-24.491
DNAAF3	-20.388
DNAH1	-18.765
DNAH10	-19.636
DNAH11	-19.010
DNAH12	-7.368
DNAH14	-14.480
DNAH2	-12.651
DNAH3	-13.082
DNAH5	-8.708
DNAH6	-21.213
DNAH7	-12.876
DNAH9	-23.152
DNAI1	-19.926
DNAI2	-16.703
DNAJA1	-8.957
DNAJA2	-5.714
DNAJA3	30.512
DNAJA4	-10.742
DNAJB1	-17.028
DNAJB11	-8.849
DNAJB12	-9.099
DNAJB13	-12.483
DNAJB14	-16.624
DNAJB2	-15.449
DNAJB4	-15.800
DNAJB5	-21.786
DNAJB6	-1.208
DNAJB7	-11.174
DNAJB8	-15.461
DNAJB9	-3.565
DNAJC1	-14.430
DNAJC10	-6.030
DNAJC11	-4.494
DNAJC12	-18.360
DNAJC13	5.801
DNAJC14	-16.881
DNAJC15	-13.022
DNAJC16	-4.026
DNAJC17	31.124
DNAJC18	-15.445
DNAJC19	-4.866
DNAJC2	-1.744
DNAJC21	-17.275
DNAJC22	-13.914
DNAJC24	-12.340
DNAJC25	-12.001
DNAJC27	-15.685
DNAJC28	-18.823
DNAJC3	-3.769
DNAJC30	-5.549
DNAJC4	-13.763
DNAJC5	-14.479
DNAJC5B	-20.880
DNAJC5G	-17.481
DNAJC6	-9.436
DNAJC7	-17.134
DNAJC8	2.789
DNAJC9	-4.337
DNAL1	-29.358
DNAL4	-11.717
DNALI1	-19.794
DNASE1	-9.703
DNASE1L1	-9.586
DNASE1L2	-14.348
DNASE1L3	-18.071
DNASE2	-16.507
DNASE2B	-24.195
DND1	-58.657
DNER	-21.235
DNHD1	-9.129
DNLZ	1.500
DNM1	-15.145
DNM1L	10.058
DNM2	50.031
DNM3	-12.763
DNMBP	-14.138
DNMT1	11.545
DNMT3A	-32.109
DNMT3B	-14.300
DNMT3L	-8.571
DNPEP	-15.562
DNPH1	-14.910
DNTT	-12.711
DNTTIP1	-14.758
DNTTIP2	25.237
DOC2A	-17.626
DOCK10	-7.819
DOCK11	-8.270
DOCK2	-15.995
DOCK3	-11.121
DOCK4	-11.383
DOCK5	-17.641
DOCK6	-6.460
DOCK7	-5.404
DOCK8	-11.351
DOCK9	-13.945
DOHH	-10.714
DOK1	-9.165
DOK2	-19.615
DOK3	-15.880
DOK4	-11.073
DOK5	-12.513
DOK6	-11.110
DOK7	-12.312
DOLK	-7.875
DOLPP1	-7.004
DONSON	86.056
DOPEY1	-13.503
DOPEY2	-14.516
DOT1L	-15.196
DPAGT1	7.767
DPCD	-8.590
DPCR1	-10.881
DPEP1	-9.971
DPEP2	-13.500
DPEP3	-14.699
DPF1	-13.209
DPF2	-12.976
DPF3	-18.461
DPH1	-9.985
DPH2	-16.806
DPH3	59.708
DPH5	-23.245
DPH6	-17.326
DPH7	-19.316
DPM1	-4.105
DPM2	-7.445
DPM3	-16.810
DPP10	-19.852
DPP3	-15.139
DPP4	-3.953
DPP7	-18.511
DPP8	-15.839
DPP9	-13.109
DPPA2	-11.927
DPPA3	-15.303
DPPA4	-13.251
DPPA5	-15.923
DPRX	-15.224
DPT	-20.310
DPY19L1	-7.796
DPY19L2	-14.598
DPY19L3	-9.673
DPY19L4	-15.226
DPY30	-2.209
DPYD	-20.755
DPYS	-26.245
DPYSL2	-18.531
DPYSL3	-13.219
DPYSL4	-17.429
DPYSL5	-10.446
DQX1	-15.814
DR1	10.602
DRAM1	-13.063
DRAM2	-19.484
DRAP1	0.897
DRAXIN	-13.084
DRC1	-12.329
DRD1	-19.284
DRD2	-14.110
DRD3	-21.429
DRD4	-16.306
DRD5	-1.342
DRG1	-6.411
DRG2	-10.371
DRGX	-13.073
DROSHA	0.296
DRP2	-13.393
DSC1	-8.257
DSC2	-13.427
DSC3	-12.977
DSCAM	-21.027
DSCAML1	-20.952
DSCC1	-10.479
DSCR3	-16.507
DSCR4	0.084
DSE	-12.296
DSEL	-9.755
DSG1	-11.090
DSG2	-9.488
DSG3	-14.444
DSG4	-7.310
DSN1	34.907
DSP	-19.522
DSPP	-16.248
DST	-19.793
DSTN	-8.908
DSTYK	-8.176
DTD1	-12.587
DTD2	-14.751
DTHD1	-16.467
DTL	78.716
DTNA	-48.805
DTNB	-13.551
DTNBP1	-13.841
DTWD1	-8.127
DTWD2	-18.729
DTX1	-14.931
DTX2	-21.716
DTX3	-18.166
DTX3L	-14.850
DTX4	-12.546
DTYMK	40.188
DUOX1	-15.367
DUOX2	-13.140
DUOXA1	-16.964
DUOXA2	-16.838
DUPD1	-9.409
DUS1L	-14.078
DUS2	-13.121
DUS3L	-14.139
DUS4L	-13.628
DUSP1	-16.849
DUSP10	-34.770
DUSP11	-14.817
DUSP12	-5.713
DUSP13	-34.593
DUSP14	-17.439
DUSP15	-21.598
DUSP16	-15.414
DUSP18	-20.482
DUSP19	-11.697
DUSP2	-14.851
DUSP21	-17.972
DUSP22	-16.666
DUSP23	-16.313
DUSP26	-14.004
DUSP27	-19.034
DUSP28	-14.183
DUSP3	-17.868
DUSP4	-11.770
DUSP5	-14.342
DUSP6	-15.380
DUSP7	-20.099
DUSP8	-10.320
DUSP9	-14.860
DUT	10.125
DUXA	1.519
DVL1	-11.939
DVL2	-12.945
DVL3	-19.185
DXO	-9.782
DYDC1	-8.323
DYDC2	-13.907
DYM	-15.958
DYNAP	-17.621
DYNC1H1	15.047
DYNC1I1	-13.338
DYNC1I2	39.744
DYNC1LI1	-16.715
DYNC1LI2	-18.881
DYNC2H1	-15.477
DYNC2LI1	-17.702
DYNLL1	-16.268
DYNLL2	-5.523
DYNLRB1	3.561
DYNLRB2	-15.433
DYNLT1	-14.381
DYNLT3	-13.019
DYRK1A	5.268
DYRK1B	-7.528
DYRK2	-15.995
DYRK3	-15.531
DYRK4	-12.226
DYSF	-13.042
DYTN	-13.271
DYX1C1	-12.053
DZANK1	-17.000
DZIP1	-16.807
DZIP1L	-13.866
DZIP3	-10.703
E2F1	-9.837
E2F2	-12.800
E2F3	-5.899
E2F4	-10.063
E2F5	-18.011
E2F6	-7.532
E2F7	-18.486
E2F8	-13.996
E4F1	9.898
EAF1	-13.019
EAF2	-18.689
EAPP	-18.535
EARS2	-12.782
EBAG9	-10.128
EBF1	-16.913
EBF2	-9.465
EBF3	-13.748
EBF4	-13.541
EBI3	-14.220
EBLN1	-5.886
EBLN2	-26.670
EBNA1BP2	12.168
EBP	-17.598
EBPL	-9.939
ECD	82.469
ECE1	-8.555
ECE2	-38.940
ECEL1	-8.630
ECH1	-9.123
ECHDC1	-34.351
ECHDC2	-10.615
ECHDC3	-12.364
ECHS1	-24.426
ECI1	-15.321
ECI2	-15.899
ECM1	-15.376
ECM2	-15.525
ECSIT	41.797
ECT2	-7.555
ECT2L	-10.945
EDA	-12.069
EDA2R	-14.612
EDAR	-17.817
EDARADD	-8.091
EDC3	-16.433
EDC4	-6.777
EDDM3A	-17.940
EDDM3B	-7.606
EDEM1	-13.651
EDEM2	-20.934
EDEM3	-12.245
EDF1	-13.449
EDIL3	-16.956
EDN1	-18.484
EDN2	-22.547
EDN3	-16.899
EDNRA	-22.527
EDNRB	-18.363
EEA1	-7.014
EED	-18.344
EEF1A1	48.940
EEF1A2	-9.343
EEF1B2	3.642
EEF1D	-23.074
EEF1E1	-15.591
EEF1G	-1.787
EEF2	85.882
EEF2K	-13.257
EEFSEC	-10.641
EEPD1	-16.265
EFCAB1	-21.290
EFCAB11	-35.247
EFCAB12	-15.895
EFCAB13	-26.117
EFCAB14	-20.253
EFCAB2	-20.352
EFCAB3	-11.473
EFCAB4A	-17.011
EFCAB4B	-15.718
EFCAB5	-19.320
EFCAB6	-19.281
EFCAB7	-15.774
EFCAB9	-20.745
EFCC1	-14.436
EFEMP1	-17.704
EFEMP2	-12.615
EFHB	-10.946
EFHC1	-18.094
EFHC2	-13.237
EFHD1	-36.016
EFHD2	-6.070
EFNA1	-18.224
EFNA2	-16.981
EFNA3	-8.752
EFNA4	-18.090
EFNA5	-14.699
EFNB1	-10.756
EFNB2	-12.160
EFNB3	-15.349
EFR3A	-14.182
EFR3B	-16.588
EFS	-11.943
EFTUD1	-8.343
EFTUD2	76.763
EGF	-7.527
EGFL6	-9.757
EGFL7	-15.284
EGFL8	-22.270
EGFLAM	-35.416
EGFR	-13.700
EGLN1	-9.626
EGLN2	-12.133
EGLN3	-16.016
EGR1	-13.654
EGR2	6.589
EGR3	-16.218
EGR4	-10.031
EHBP1	-17.983
EHBP1L1	-20.644
EHD1	-14.505
EHD2	-14.107
EHD3	-20.036
EHD4	-18.756
EHF	-19.189
EHHADH	-12.710
EHMT1	-19.375
EHMT2	-9.014
EID1	-11.417
EID2	-20.423
EID2B	-19.832
EID3	-15.224
EIF1	-0.759
EIF1AD	33.039
EIF1AX	1.099
EIF1AY	29.029
EIF1B	-10.092
EIF2A	-13.514
EIF2AK1	-8.329
EIF2AK2	-9.346
EIF2AK3	-13.519
EIF2AK4	-11.234
EIF2B1	0.438
EIF2B2	58.833
EIF2B3	77.066
EIF2B4	71.930
EIF2B5	38.274
EIF2D	-14.847
EIF2S1	76.879
EIF2S2	46.654
EIF2S3	49.872
EIF3A	48.023
EIF3B	55.641
EIF3C	8.497
EIF3CL	5.926
EIF3D	37.997
EIF3E	16.542
EIF3F	39.154
EIF3G	22.221
EIF3H	0.192
EIF3I	71.950
EIF3J	5.776
EIF3K	-2.406
EIF3L	-4.934
EIF3M	14.487
EIF4A1	25.542
EIF4A2	-3.305
EIF4A3	116.159
EIF4B	1.982
EIF4E	41.785
EIF4E1B	-19.776
EIF4E2	-8.668
EIF4E3	-25.843
EIF4EBP1	-13.175
EIF4EBP2	-8.114
EIF4EBP3	-6.125
EIF4ENIF1	-11.259
EIF4G1	5.634
EIF4G2	3.156
EIF4G3	-15.662
EIF4H	-5.731
EIF5	35.836
EIF5A	3.598
EIF5A2	-21.112
EIF5AL1	-6.102
EIF5B	5.770
EIF6	33.702
ELAC1	-17.942
ELAC2	-1.827
ELANE	-10.702
ELAVL1	-1.441
ELAVL2	-9.976
ELAVL3	-6.881
ELAVL4	-12.643
ELF1	-11.552
ELF2	-0.963
ELF3	-17.823
ELF4	-13.706
ELF5	-18.375
ELFN1	-19.772
ELFN2	-15.109
ELK1	-7.582
ELK3	-16.678
ELK4	-8.897
ELL	41.183
ELL2	-12.826
ELL3	-17.131
ELMO1	-24.601
ELMO2	-13.495
ELMO3	-17.025
ELMOD1	-17.477
ELMOD2	-7.341
ELMOD3	-17.460
ELMSAN1	-12.254
ELN	-17.577
ELOF1	-14.993
ELOVL1	-17.561
ELOVL2	-15.730
ELOVL3	-16.360
ELOVL4	-11.129
ELOVL5	-38.874
ELOVL6	-11.861
ELOVL7	-12.916
ELP2	19.771
ELP3	36.238
ELP4	40.485
ELP5	34.535
ELP6	6.748
ELSPBP1	-20.896
ELTD1	-10.116
EMB	-13.344
EMC1	-0.043
EMC10	-9.345
EMC2	-2.705
EMC3	6.534
EMC4	-2.779
EMC6	-11.260
EMC7	11.148
EMC8	-11.941
EMC9	-20.094
EMCN	-23.046
EMD	-20.983
EME1	-15.730
EME2	-16.931
EMID1	-12.834
EMILIN1	-14.792
EMILIN2	-22.426
EMILIN3	-18.735
EML1	-14.342
EML2	-16.611
EML3	-20.169
EML4	-13.381
EML5	-11.789
EML6	-17.118
EMP1	-16.607
EMP2	-10.729
EMP3	-16.461
EMR1	-21.522
EMR2	-18.300
EMR3	-7.169
EMX1	-13.450
EMX2	-12.871
EN1	-13.470
EN2	-15.659
ENAH	-13.095
ENAM	-12.948
ENC1	-26.814
ENDOD1	-10.627
ENDOG	-9.136
ENDOU	-15.509
ENDOV	-26.279
ENG	-21.242
ENGASE	-15.963
ENHO	-4.623
ENKD1	-9.379
ENKUR	-10.212
ENO1	-7.690
ENO2	-15.844
ENO3	-17.095
ENOPH1	-17.108
ENOSF1	-19.106
ENOX1	-19.519
ENOX2	-18.041
ENPEP	-13.166
ENPP1	-14.711
ENPP2	-17.704
ENPP3	-9.038
ENPP4	-16.175
ENPP5	-11.844
ENPP6	-20.207
ENPP7	-9.639
ENSA	-28.684
ENTHD1	-13.319
ENTHD2	-19.688
ENTPD1	-16.739
ENTPD2	-17.883
ENTPD3	-9.005
ENTPD4	-6.462
ENTPD5	-8.630
ENTPD6	-17.553
ENTPD7	-10.554
ENTPD8	-18.545
ENY2	3.735
EOGT	-12.780
EOMES	-12.473
EP300	-16.261
EP400	5.140
EPAS1	-14.812
EPB41	-13.428
EPB41L1	-18.520
EPB41L2	-5.653
EPB41L3	-15.720
EPB41L4A	-10.409
EPB41L4B	-16.604
EPB41L5	-11.182
EPB42	-13.830
EPC1	-4.019
EPC2	-4.233
EPCAM	-3.566
EPDR1	-31.322
EPG5	-8.100
EPGN	-21.806
EPHA1	-14.440
EPHA10	-21.159
EPHA2	-19.533
EPHA3	-22.925
EPHA4	-13.187
EPHA5	-13.681
EPHA6	-14.854
EPHA7	-16.959
EPHA8	-18.034
EPHB1	-16.304
EPHB2	-18.292
EPHB3	-13.112
EPHB4	-16.308
EPHB6	-11.905
EPHX1	-18.252
EPHX2	-11.008
EPHX3	-17.105
EPHX4	-17.758
EPM2A	-16.745
EPM2AIP1	-11.621
EPN1	-14.867
EPN2	-17.940
EPN3	-14.259
EPO	-17.712
EPOR	-10.872
EPPIN	-17.442
EPPIN-WFDC6	-7.957
EPRS	74.482
EPS15	-14.162
EPS15L1	-19.512
EPS8	-12.495
EPS8L1	-14.078
EPS8L2	-17.049
EPS8L3	-16.774
EPSTI1	-11.921
EPT1	-6.839
EPX	-13.853
EPYC	-16.804
EQTN	-17.163
ERAL1	-12.043
ERAP1	-21.770
ERAP2	-13.095
ERAS	-17.229
ERBB2	-17.170
ERBB2IP	-6.759
ERBB3	-12.080
ERBB4	-11.295
ERC1	-15.541
ERC2	-16.271
ERCC1	-13.451
ERCC2	5.483
ERCC3	18.734
ERCC4	-11.173
ERCC5	-15.536
ERCC6	-14.447
ERCC6-PGBD3	0.036
ERCC6L	-10.546
ERCC6L2	-8.100
ERCC8	-13.792
EREG	-17.850
ERF	-14.670
ERG	-13.295
ERGIC1	-19.232
ERGIC2	-15.965
ERGIC3	-18.849
ERH	108.085
ERI1	-1.039
ERI2	-4.600
ERI3	-19.597
ERICH1	-22.274
ERLEC1	-18.214
ERLIN1	-5.525
ERLIN2	4.870
ERMAP	-21.258
ERMARD	-12.616
ERMN	-17.049
ERMP1	-15.868
ERN1	-16.594
ERN2	-18.656
ERO1L	-14.447
ERO1LB	-10.655
ERP27	-16.847
ERP29	-14.449
ERP44	-21.167
ERRFI1	-8.824
ERV3-1	-12.981
